skew_type	skew_bin	ccre_class	mut_class	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint	mutrate_mean	mutrate_var	mutrate_se	mutrate_lci	mutrate_uci
HepG2_skew	[-0.5,-0.2)	pELS	non-CpG ti	171477	171477	26893.273	5487.853229	171288	93697.30198824972	682744.3071967318	20477	44306	53262	0.15683312047679865	0.007406851714383147	2.078327033297849e-4	0.15642576837827227	0.15724047257532503
HepG2_skew	[-0.5,-0.2)	pELS	non-CpG tv	171285	171285	12597.937	1918.242757	170988	65458.75899821217	671491.7110905701	18545	46434	56503	0.07354956359284234	0.005789624182526556	1.8385079865530663e-4	0.07318921602747794	0.07390991115820675
HepG2_skew	[-1.0,-0.5)	Other cCREs	CpG ti (CGI)	851	851	1499.956	3139.76136	848	-489.48100092448294	2862.7101383004274	31	201	65	1.762580493537015	0.583491968513168	0.02618500500457283	1.7112578837280523	1.8139031033459778
HepG2_skew	[-1.0,-0.5)	Other cCREs	CpG ti (non-CGI)	47084	47084	104368.5	248271.860376	46799	-41400.22198594969	137481.05417678918	424	2093	6382	2.21664472007476	0.3594498207182511	0.002763010021737058	2.211229220432155	2.2220602197173647
HepG2_skew	[-1.0,-0.5)	Other cCREs	non-CpG ti	78081	78081	12765.449	2872.754189	77681	9723.548004171227	148987.63654468054	3199	2922	12846	0.16348982466925374	0.01006318097035988	3.590004211280278e-4	0.1627861838438428	0.16419346549466468
HepG2_skew	[-1.0,-0.5)	Other cCREs	non-CpG tv	72325	72325	4768.392	561.930428	71814	-3394.6519786214917	129542.40659030066	2158	2884	11480	0.06593006567576909	0.003422792299543555	2.1754347017967737e-4	0.06550368047421692	0.06635645087732125
HepG2_skew	[-1.0,-0.5)	PLS	CpG ti (CGI)	4891	4891	2276.87	1909.76664	4891	11787.540009920716	79389.70835812358	2127	2133	3288	0.4655223880597015	0.17378991417147394	0.005960922191218021	0.4538389805649142	0.4772057955544888
HepG2_skew	[-1.0,-0.5)	PLS	CpG ti (non-CGI)	4108	4108	6077.7699999999995	11885.013794	4105	1784.052995547186	32905.25224844382	703	1283	2225	1.479496105160662	0.7044014489743572	0.013094680392059748	1.453830531592225	1.5051616787290991
HepG2_skew	[-1.0,-0.5)	PLS	non-CpG ti	15135	15135	2594.721	601.187157	15129	37875.26899894222	235153.2238099765	6625	5656	9255	0.17143845391476709	0.010331188081130009	8.261975853420948e-4	0.16981910664749658	0.1730578011820376
HepG2_skew	[-1.0,-0.5)	PLS	non-CpG tv	18404	18404	1390.604	172.763582	18392	37670.472976782825	241406.17859822657	6929	7136	11433	0.07555987828732884	0.0036781890460320264	4.470549531868289e-4	0.07468365057908265	0.07643610599557503
HepG2_skew	[-1.0,-0.5)	dELS	CpG ti (CGI)	3279	3279	4323.605	8272.526509	3272	-511.46099824307015	17705.470608743268	323	784	1216	1.3185742604452575	0.784482075554479	0.015467524198628454	1.2882579130159457	1.3488906078745693
HepG2_skew	[-1.0,-0.5)	dELS	CpG ti (non-CGI)	148185	148185	310155.012	706898.722286	147944	-120511.0009935262	563381.5345586697	3897	15477	49447	2.0930256908593985	0.3896258301921593	0.0016215179031912879	2.0898475157691436	2.0962038659496534
HepG2_skew	[-1.0,-0.5)	dELS	non-CpG ti	239321	239321	37250.169	8027.201335	238948	101821.55688981258	868951.0966827724	23581	22684	81384	0.15564939558166646	0.009314871489365995	1.9728680035641124e-4	0.15526271345296788	0.15603607771036504
HepG2_skew	[-1.0,-0.5)	dELS	non-CpG tv	216193	216193	13560.567	1579.869901	215736	44126.883986490095	705930.4971491552	16966	21120	74188	0.06272435740287613	0.0033733535464140784	1.2491371250210906e-4	0.062479526526371995	0.06296918827938026
HepG2_skew	[-1.0,-0.5)	non-cCRE	CpG ti (CGI)	2267	2267	2875.159	5597.048923	2249	-13.0460052989656	11674.131855877742	231	712	571	1.2682659902955449	0.8608043012391225	0.019486168522048184	1.2300730999923304	1.3064588805987594
HepG2_skew	[-1.0,-0.5)	non-cCRE	CpG ti (non-CGI)	259227	259227	592928.097	1440590.273833	257769	-238884.72679637617	716753.638589355	1029	11751	5088	2.2872929787406404	0.32554605119413543	0.0011206399455896234	2.285096524447285	2.289489433033996
HepG2_skew	[-1.0,-0.5)	non-cCRE	non-CpG ti	332542	332542	56254.966	13475.345272	329208	-10647.558912888282	397447.52127173386	5831	12947	7686	0.16916649926926525	0.011904966928193697	1.8920858786741944e-4	0.16879565043704511	0.16953734810148538
