skew_type	skew_bin	ccre_class	mut_class	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint	mutrate_mean	mutrate_var	mutrate_se	mutrate_lci	mutrate_uci
SKNSH_skew	[0.2,0.5)	dELS	CpG transition	106571	106571	204754.938	434438.074896	106319	-95848.86697950878	405737.9384986224	2116	11761	21955	1.9213007103245723	0.38512026906386637	0.0019009849022977243	1.9175747799160687	1.9250266407330758
SKNSH_skew	[0.2,0.5)	dELS	non-CpG transition	1218747	1218747	187948.297	39289.340381	1217050	-73260.76300019234	2881579.1934089307	55515	101278	179036	0.1542143668866467	0.008455422829466985	8.329345659831732e-5	0.15405111171171398	0.1543776220615794
SKNSH_skew	[0.2,0.5)	dELS	non-CpG transversion	852411	852411	49818.244	4988.737094	850601	68088.23801714834	1975016.5563147056	45015	73960	129369	0.05844392435104662	0.0024368125788787297	5.346708918194369e-5	0.058339128856250005	0.05854871984584323
SKNSH_skew	[0.2,0.5)	non-cCRE	CpG transition	268952	268952	571158.896	1294486.945794	266539	-240208.08276533152	724572.4718833108	1324	13947	3891	2.123646211963473	0.30320586231083313	0.0010617723410152953	2.121565138175083	2.125727285751863
SKNSH_skew	[0.2,0.5)	non-cCRE	non-CpG transition	3747530	3747530	577953.941	119066.213871	3714460	-580264.1752590943	4610346.124552707	45104	120608	30313	0.1542226322404357	0.00798729930475429	4.6166549911008316e-5	0.15413214580261012	0.15431311867826128
SKNSH_skew	[0.2,0.5)	non-cCRE	non-CpG transversion	2739583	2739583	166294.772	17651.442118	2700434	-247407.40723523463	3089046.7735091425	38394	91804	25074	0.060700760663210424	0.002758531397594543	3.173194803662798e-5	0.060638566045058635	0.06076295528136221
SKNSH_skew	[0.2,0.5)	pELS	CpG transition	21322	21322	26894.913	48962.786809	21284	-9076.75399879855	83226.23045949236	1244	5986	6547	1.2613691492355315	0.7053315172565247	0.005751520548111734	1.2500961689612324	1.2726421295098305
SKNSH_skew	[0.2,0.5)	pELS	non-CpG transition	194609	194609	29558.456	5877.593742	194401	26283.807019695163	595763.2305872052	14460	47660	39052	0.15188637730012486	0.0071326304241082624	1.9144472318882141e-4	0.15151114564267476	0.15226160895757496
SKNSH_skew	[0.2,0.5)	pELS	non-CpG transversion	155395	155395	10316.97	1221.175916	155170	35208.69902823201	474704.6075072737	12523	40922	35106	0.06639190450143183	0.0034506649485556897	1.490159911560847e-4	0.0660998331587659	0.06668397584409776
SKNSH_skew	[0.5,1.0)	Other cCREs	CpG transition	9935	9935	21141.229	48437.087405	9818	-8738.12799531501	29408.9804985896	74	503	629	2.127954604932058	0.3472429837454027	0.0059119779274056945	2.116367128194343	2.1395420816697732
SKNSH_skew	[0.5,1.0)	Other cCREs	non-CpG transition	95365	95365	14590.298	2934.862704	94891	-15550.552973280775	146115.3549377575	1869	3498	5671	0.1529942641430294	0.007367883036182269	2.779565130835141e-4	0.15244946937738574	0.1535390589086731
SKNSH_skew	[0.5,1.0)	Other cCREs	non-CpG transversion	66684	66684	4031.729	414.762001	65989	-4565.381980683306	95565.978047374	1477	2715	3916	0.060460215344010554	0.0025644136804179127	1.9610254101503792e-4	0.06007585436362108	0.060844576324400025
SKNSH_skew	[0.5,1.0)	PLS	CpG transition	2269	2269	1696.828	2434.368944	2267	1297.5700033920596	15439.512629089477	420	839	1223	0.7478307624504187	0.5138574810461998	0.0150488770454432	0.7183349634413501	0.7773265614594873
SKNSH_skew	[0.5,1.0)	PLS	non-CpG transition	11807	11807	1818.232	344.841014	11803	9449.319997555813	87058.38985872826	2347	4295	4586	0.15399610400609806	0.0054921539743168135	6.820270043161656e-4	0.15265933107763838	0.15533287693455775
SKNSH_skew	[0.5,1.0)	PLS	non-CpG transversion	11699	11699	900.963	122.877785	11691	8098.996995375261	81595.56407298337	2210	4308	4995	0.0770119668347722	0.004572820338916322	6.251981710898886e-4	0.07578657841943602	0.07823735525010837
SKNSH_skew	[0.5,1.0)	dELS	CpG transition	32366	32366	63252.493	136610.125579	32310	-28318.74698483058	122988.17316891448	676	3481	7331	1.9542882345671384	0.40156102895287266	0.003522339915757396	1.947384448332254	1.9611920208020228
SKNSH_skew	[0.5,1.0)	dELS	non-CpG transition	289869	289869	43793.189	8827.427049	289493	-24069.271973837887	688586.9068692607	13116	25360	47412	0.15107924269238862	0.0076282487883980185	1.622226674261639e-4	0.15076128626423335	0.1513971991205439
SKNSH_skew	[0.5,1.0)	dELS	non-CpG transversion	201675	201675	11779.478	1186.12018	201244	17559.33798329381	484726.6290232741	11061	18453	34561	0.05840822114788645	0.0024698365876084016	1.1066443654735084e-4	0.05819131885225364	0.05862512344351926
SKNSH_skew	[0.5,1.0)	non-cCRE	CpG transition	62375	62375	133256.525	306779.498101	61788	-55608.09595123681	172355.6005435745	359	3403	1171	2.136377154308617	0.3542069200058503	0.002382995605578411	2.1317064829216834	2.1410478256955505
SKNSH_skew	[0.5,1.0)	non-cCRE	non-CpG transition	733412	733412	107581.397	20632.509611	728018	-126793.19480986524	912184.1520200385	8183	26587	7128	0.14668616957453653	0.006615399233979941	9.497384562111809e-5	0.14650002083711913	0.14687231831195394
SKNSH_skew	[0.5,1.0)	non-cCRE	non-CpG transversion	498724	498724	31105.718	3357.995546	491804	-47996.51681707847	564490.5125896025	6798	19565	6032	0.06237060578596579	0.00284308738705169	7.550313251282031e-5	0.06222261964624066	0.06251859192569091
SKNSH_skew	[0.5,1.0)	pELS	CpG transition	6018	6018	7631.098	14064.526724	6011	-1926.0659999504	25206.53857221355	419	1710	1961	1.2680455300764373	0.729258270820136	0.011008156367750179	1.246469543595647	1.2896215165572276
SKNSH_skew	[0.5,1.0)	pELS	non-CpG transition	47038	47038	7004.926	1342.409998	46995	9446.013029138676	160630.48144496253	3984	11834	10317	0.14892057485437307	0.006361638524303334	3.6775625678626495e-4	0.148199772591072	0.14964137711767414
SKNSH_skew	[0.5,1.0)	pELS	non-CpG transversion	38769	38769	2662.203	329.173205	38709	11858.018979851278	136096.0180802285	3669	10632	9533	0.068668343263948	0.0037753852547897193	3.120601681176547e-4	0.06805670533443739	0.0692799811934586
SKNSH_skew	[1.0,1.5)	Other cCREs	CpG transition	2006	2006	4319.073	9945.016499	1986	-1866.9779985339849	6022.574266360463	4	109	189	2.153077268195414	0.3220541660964728	0.01267065297086587	2.128242788372517	2.1779117480183112
SKNSH_skew	[1.0,1.5)	Other cCREs	non-CpG transition	17486	17486	2521.084	461.668254	17427	-3214.86100327794	25966.76773332831	312	626	1104	0.14417728468489077	0.0056153965351716855	5.666892546880643e-4	0.14306657374570217	0.14528799562407937
SKNSH_skew	[1.0,1.5)	Other cCREs	non-CpG transversion	11800	11800	714.503	67.618411	11674	-1037.1339977064638	16398.547691220512	228	475	741	0.06055110169491526	0.002064112821906768	4.1824014084713073e-4	0.059731351018854885	0.061370852370975636
SKNSH_skew	[1.0,1.5)	PLS	CpG transition	376	376	272.783	384.026763	376	338.05100005213166	3296.241890507708	84	132	223	0.7254867021276596	0.49633686382269504	0.036332421479888646	0.6542751560270779	0.7966982482282414
SKNSH_skew	[1.0,1.5)	PLS	non-CpG transition	2674	2674	405.365	73.132247	2673	2243.6119981530364	20370.766132339668	540	956	1005	0.15159498878085265	0.004369975448129315	0.0012783765544070473	0.14908937073421483	0.15410060682749047
SKNSH_skew	[1.0,1.5)	PLS	non-CpG transversion	2320	2320	198.22	30.224424	2319	2137.3590033329097	19805.92851891075	516	880	947	0.0854396551724138	0.005730304248263966	0.001571610234027504	0.08235929911371989	0.0885200112311077
SKNSH_skew	[1.0,1.5)	dELS	CpG transition	6837	6837	13466.98	29254.44695	6829	-5813.131002661774	25414.81716161927	157	758	1740	1.9697206377065963	0.39910159690140723	0.0076402741587343675	1.954745700355477	1.9846955750577158
SKNSH_skew	[1.0,1.5)	dELS	non-CpG transition	54683	54683	7893.263	1469.889647	54595	-4088.308989431824	130305.14423873051	2515	4817	9315	0.14434582959969278	0.0060445859883771665	3.3247356001967816e-4	0.1436941814220542	0.14499747777733135
SKNSH_skew	[1.0,1.5)	dELS	non-CpG transversion	38039	38039	2256.552	217.190122	37957	2851.796008304462	91125.60106325796	2080	3593	7043	0.05932206419727123	0.0021906198904127244	2.399766396359981e-4	0.058851709983584674	0.05979241841095778
SKNSH_skew	[1.0,1.5)	non-cCRE	CpG transition	10987	10987	23222.463	52468.125919	10896	-9784.05700007291	30107.357582561297	72	586	251	2.113630927459725	0.30806571185243525	0.005295196968562442	2.1032523414013427	2.1240095135181076
SKNSH_skew	[1.0,1.5)	non-cCRE	non-CpG transition	122964	122964	17266.453	3035.875199	122029	-26694.067976098733	162769.96903453517	1240	4768	1388	0.14041876484174232	0.004971749189121962	2.0107848973604841e-4	0.14002465100185965	0.14081287868162498
SKNSH_skew	[1.0,1.5)	non-cCRE	non-CpG transversion	75261	75261	4529.483	424.859403	74439	-7908.23896442354	90010.63187613086	1040	3198	1105	0.060183667503753605	0.002023099975605841	1.6395462800317432e-4	0.05986231643286738	0.06050501857463983
SKNSH_skew	[1.0,1.5)	pELS	CpG transition	1198	1198	1542.149	2898.792159	1193	-257.1170009975322	5814.652524786745	96	363	426	1.2872696160267112	0.7632670074469706	0.025241190589519274	1.2377968824712535	1.3367423495821689
SKNSH_skew	[1.0,1.5)	pELS	non-CpG transition	9340	9340	1343.924	241.259098	9336	2173.8429967171983	33294.53203363879	856	2436	2215	0.14388907922912206	0.005127220375423638	7.409135786227308e-4	0.14243688861502152	0.1453412698432226
SKNSH_skew	[1.0,1.5)	pELS	non-CpG transversion	7589	7589	555.361	71.671117	7576	2628.9229985907436	28856.568154579123	779	2182	2078	0.07317973382527342	0.004089344602406738	7.340651026745865e-4	0.07174096622403123	0.0746185014265156
SKNSH_skew	[1.5,Inf)	Other cCREs	CpG transition	452	452	988.569	2292.269335	449	-436.894000340253	1365.4056113021388	2	21	61	2.187099557522124	0.2886264135696494	0.025269626279829174	2.1375710900136586	2.236628025030589
SKNSH_skew	[1.5,Inf)	Other cCREs	non-CpG transition	6258	6258	892.786	153.99535	6236	-1303.377999852646	9155.163895322255	89	199	379	0.14266315116650685	0.004255663404612276	8.246427705638296e-4	0.14104685133620173	0.14427945099681197
SKNSH_skew	[1.5,Inf)	Other cCREs	non-CpG transversion	3617	3617	222.341	20.695485	3589	-412.7689972728258	5000.37475396954	65	159	241	0.06147110865358032	0.0019435667120725384	7.330362835478614e-4	0.06003435753782651	0.06290785976933412
SKNSH_skew	[1.5,Inf)	PLS	CpG transition	73	73	72.416	119.167048	73	32.399999648332575	449.3813784257955	16	23	39	0.992	0.6573663333333334	0.09489477469724128	0.8060062415934071	1.177993758406593
SKNSH_skew	[1.5,Inf)	PLS	non-CpG transition	927	927	139.24	24.257566	927	915.7490017184756	8369.39661420165	220	355	352	0.1502049622437972	0.0036101804073149875	0.001973442992917324	0.14633701397767926	0.15407291050991515
SKNSH_skew	[1.5,Inf)	PLS	non-CpG transversion	628	628	61.332	10.655722	628	587.6620010840711	5380.660095861941	132	225	243	0.0976624203821656	0.007441611536078182	0.003442339306084405	0.09091543534224017	0.10440940542209104
SKNSH_skew	[1.5,Inf)	dELS	CpG transition	1881	1881	3721.666	8030.1492260000005	1881	-1839.7219983292744	7382.479695445735	38	206	617	1.9785571504518873	0.3545852926097481	0.013729855333926956	1.9516466339973904	2.0054676669063842
SKNSH_skew	[1.5,Inf)	dELS	non-CpG transition	19371	19371	2661.235	444.146671	19347	-1874.6109976602029	43531.941458247886	846	1719	3230	0.1373824273398379	0.004054710737133013	4.5751350477152075e-4	0.13648570087048573	0.1382791538091901
SKNSH_skew	[1.5,Inf)	dELS	non-CpG transversion	11761	11761	731.187	71.546331	11735	652.7520001082449	28838.703225109464	623	1130	2146	0.06217047870079075	0.0022183745910038188	4.343054868763954e-4	0.06131923994651302	0.06302171745506849
SKNSH_skew	[1.5,Inf)	non-cCRE	CpG transition	2000	2000	4390.615	10305.059303	1987	-2266.997998550186	7125.021154961764	13	129	89	2.1953074999999997	0.3333212925900453	0.012909711317261229	2.1700044658181676	2.220610534181832
SKNSH_skew	[1.5,Inf)	non-cCRE	non-CpG transition	39134	39134	5533.021	937.756547	38677	-9461.611990748675	52257.60427074164	350	1352	470	0.14138654367046558	0.003972653048677509	3.186127847801735e-4	0.14076206261229643	0.14201102472863472
SKNSH_skew	[1.5,Inf)	non-cCRE	non-CpG transversion	25837	25837	1652.519	155.174421	25643	-3321.586988002294	29113.30259828308	280	1094	337	0.06395939931106552	0.0019151686952267105	2.7225914387261896e-4	0.06342577138907518	0.06449302723305586
SKNSH_skew	[1.5,Inf)	pELS	CpG transition	288	288	410.782	825.432972	288	-117.61499840626504	1200.1044383229917	19	75	105	1.4263263888888889	0.834577579510259	0.05383157825797006	1.3208164955032675	1.5318362822745102
SKNSH_skew	[1.5,Inf)	pELS	non-CpG transition	3305	3305	463.537	77.033823	3302	634.2989984136077	10669.5799981834	300	852	839	0.14025325264750377	0.0036383931681398455	0.0010492260915873801	0.1381967695079925	0.14230973578701503
SKNSH_skew	[1.5,Inf)	pELS	non-CpG transversion	2398	2398	203.024	30.351988	2396	545.4339990529697	8098.228209091068	219	700	660	0.08466388657214345	0.005491525695693428	0.0015132891582915553	0.08169783982189201	0.0876299333223949
mean_skew	(-Inf,-1.5)	Other cCREs	CpG transition	5140	5140	11341.681	26880.908351	5127	-4948.241996007622	15326.580073778096	20	199	726	2.206552723735409	0.3609440063654138	0.008379890770874796	2.190128137824494	2.2229773096463235
mean_skew	(-Inf,-1.5)	Other cCREs	non-CpG transition	4286	4286	703.648	141.078816	4250	467.5970018066	4154.209193794399	92	198	693	0.16417358842743818	0.0059646205017992926	0.0011796830112164474	0.16186140972545393	0.16648576712942242
mean_skew	(-Inf,-1.5)	Other cCREs	non-CpG transversion	4373	4373	304.662	34.613834	4330	-1082.6889999319103	7655.972946206471	69	172	682	0.06966887720100617	0.0030622997562184486	8.368239691908958e-4	0.06802870222139201	0.07130905218062034
mean_skew	(-Inf,-1.5)	PLS	CpG transition	1231	1231	1168.539	1943.267593	1231	3269.3510021776874	25575.623965370447	558	454	797	0.9492599512591389	0.678065299850079	0.023469656505424163	0.9032594245085075	0.9952604780097702
mean_skew	(-Inf,-1.5)	PLS	non-CpG transition	1187	1187	183.159	33.536805	1186	4352.4110050092	28644.33936754447	676	468	834	0.15430412805391744	0.0044473989964355296	0.0019356538129536394	0.1505102465805283	0.15809800952730657
mean_skew	(-Inf,-1.5)	PLS	non-CpG transversion	1664	1664	121.169	13.491667	1662	5633.541996321759	38793.855935553234	909	630	1179	0.07281790865384616	0.002807212162550882	0.0012988558580514316	0.07027215117206535	0.07536366613562696
mean_skew	(-Inf,-1.5)	dELS	CpG transition	14032	14032	29798.38	69178.871986	14021	-11246.956999616115	50430.28346000839	366	1451	5267	2.1236017673888257	0.42042474183423606	0.005473742272309807	2.1128732325350983	2.134330302242553
mean_skew	(-Inf,-1.5)	dELS	non-CpG transition	12557	12557	1850.553	335.435241	12524	7579.218996405953	46150.11605372056	1345	1249	6159	0.14737222266464922	0.004994833723420308	6.30692360553805e-4	0.14613606563796377	0.14860837969133467
mean_skew	(-Inf,-1.5)	dELS	non-CpG transversion	12060	12060	753.141	78.784055	12026	1643.9380019167438	40183.982323197015	906	1201	5547	0.06244950248756219	0.0026329525041060555	4.6724843837053765e-4	0.061533695548355936	0.06336530942676845
mean_skew	(-Inf,-1.5)	non-cCRE	CpG transition	32868	32868	74047.288	177484.32119	32805	-30628.93296364846	89110.5105874666	92	1423	589	2.2528686868686867	0.32450496568754345	0.0031421291685033697	2.24671011369842	2.259027260038953
mean_skew	(-Inf,-1.5)	non-cCRE	non-CpG transition	20702	20702	3439.024	678.360646	20360	1683.9040134887907	13073.297458867348	207	927	489	0.16612037484301034	0.005172150621993682	4.998381837466025e-4	0.165140692002867	0.1671000576831537
mean_skew	(-Inf,-1.5)	non-cCRE	non-CpG transversion	19502	19502	1280.063	137.585869	19253	-5780.657991890447	29286.3216821245	174	897	531	0.06563752435647627	0.002746818248278341	3.7529725327939943e-4	0.06490194174004864	0.0663731069729039
mean_skew	(-Inf,-1.5)	pELS	CpG transition	1976	1976	3309.264	7082.576132	1976	-33.95800479361789	11777.84833663483	205	492	921	1.6747287449392714	0.7799780185353352	0.019867705400530143	1.6357880423542324	1.7136694475243104
mean_skew	(-Inf,-1.5)	pELS	non-CpG transition	1912	1912	295.413	54.684489	1912	2836.0659975432795	18108.815943117897	471	494	1127	0.1545047071129707	0.0047314442478471885	0.001573087642865982	0.15142145533295337	0.15758795889298804
mean_skew	(-Inf,-1.5)	pELS	non-CpG transversion	2053	2053	128.221	12.142301	2050	2353.766004528386	17968.832594825093	449	608	1154	0.06245543107647346	0.0020147188947093066	9.90632917659003e-4	0.06051379055786181	0.0643970715950851
mean_skew	[-0.05,0.05)	Other cCREs	CpG transition	1256490	1256490	2625867.82	5850055.230654	1247429	-966359.6726189224	3398742.46222005	14098	53859	50626	2.089843787057597	0.28842407804009773	4.7911110617577797e-4	2.0889047292894927	2.0907828448257013
mean_skew	[-0.05,0.05)	Other cCREs	non-CpG transition	10853263	10853263	1612910.6359999997	325406.301142	10818338	367411.89354612975	15920076.16319602	340902	303703	382423	0.14861066538238313	0.007897218211788983	2.6974717532292554e-5	0.14855779493601984	0.14866353582874642
mean_skew	[-0.05,0.05)	Other cCREs	non-CpG transversion	7130027	7130027	429216.612	60438.11188	7095087	246725.8775631474	10845429.808982242	233074	205319	257729	0.06019845534946783	0.0048527080865158325	2.608834303658088e-5	0.06014732219711613	0.06024958850181952
mean_skew	[-0.05,0.05)	PLS	CpG transition	93075	93075	85345.007	133311.887025	92999	-27570.07898219302	433959.0769229541	7309	32037	39876	0.9169487724952995	0.5915173691659031	0.0025209673928726197	0.9120076764052691	0.9218898685853298
mean_skew	[-0.05,0.05)	PLS	non-CpG transition	371032	371032	53114.477	9750.584259	370779	134964.29294758264	1650271.324894403	43196	113056	105663	0.14315335873994695	0.0057867630433423006	1.2488554283899192e-4	0.14290858307598253	0.14339813440391136
mean_skew	[-0.05,0.05)	PLS	non-CpG transversion	312292	312292	23041.053	3282.889277	311973	68698.52292564316	1468064.1428659323	34312	101340	104107	0.07378047788608097	0.00506869994864239	1.2739954062556205e-4	0.07353077478645487	0.07403018098570707
mean_skew	[-0.05,0.05)	dELS	CpG transition	3377617	3377617	6618574.917	14051276.320419	3372465	-2707415.4848272596	11651843.57065496	67386	293940	424831	1.959539792996068	0.3203192422205046	3.0795432886601736e-4	1.9589362025114907	1.9601433834806454
mean_skew	[-0.05,0.05)	dELS	non-CpG transition	25226647	25226647	3651882.191999992	720950.214856	25197906	3263210.357167375	53712251.16431491	1324779	1671032	2255260	0.14476288473850654	0.007622623079457353	1.738290904228744e-5	0.14472881423678366	0.14479695524022942
mean_skew	[-0.05,0.05)	dELS	non-CpG transversion	16204272	16204272	944803.8020000004	126622.32316199996	16180196	2158499.0852664458	35772183.708061814	880111	1087000	1516348	0.058305846877909746	0.004414560664464385	1.650551130435181e-5	0.05827349607575322	0.058338197680066275
mean_skew	[-0.05,0.05)	non-cCRE	CpG transition	16738570	16738570	36204416.874	82893206.66627996	16581401	-13331976.822205542	40124971.90241964	89007	530687	100983	2.162933683940743	0.27394539533652834	1.2793012553011894e-4	2.1626829408947037	2.163184426986782
mean_skew	[-0.05,0.05)	non-cCRE	non-CpG transition	171136042	171136042	26044896.523000214	5504380.580336891	169407964	-9806748.995797344	178022984.46743843	2450042	3528482	527897	0.15218826039578626	0.009002505125809392	7.2528875963368285e-6	0.15217404473609744	0.15220247605547507
mean_skew	[-0.05,0.05)	non-cCRE	non-CpG transversion	112250687	112250687	6879695.923999997	1135556.9773360055	110656856	-5386881.365919189	118735098.11984491	1709620	2321111	375889	0.06128867544481039	0.006359956915461388	7.527184876820217e-6	0.061273922162451824	0.06130342872716896
mean_skew	[-0.05,0.05)	pELS	CpG transition	536500	536500	796276.824	1516195.619028	535946	-356485.3278815766	1746143.2130559504	14233	126511	94743	1.484206568499534	0.6232189184010644	0.0010777932292062177	1.4820940937702898	1.4863190432287783
mean_skew	[-0.05,0.05)	pELS	non-CpG transition	3394315	3394315	484677.167	92695.749645	3391737	480052.50191691174	7481674.7785465	184111	684599	387343	0.14279086266301155	0.006919889808663987	4.515163878979337e-5	0.14270236545098355	0.14287935987503955
mean_skew	[-0.05,0.05)	pELS	non-CpG transversion	2326834	2326834	142678.534	19499.769456	2324301	257499.87797505347	5408929.093305122	127210	494625	302537	0.06131874211911981	0.004620400872653917	4.4561225701047196e-5	0.061231402116745756	0.06140608212149386
mean_skew	[-0.2,-0.05)	Other cCREs	CpG transition	805120	805120	1732245.165	3993997.827687	798551	-685456.4836381346	2318619.903944968	7316	37431	42909	2.151536621870032	0.33163907091026784	6.418041741922275e-4	2.1502786856886154	2.1527945580514487
mean_skew	[-0.2,-0.05)	Other cCREs	non-CpG transition	1890337	1890337	267096.599	49547.215991	1882242	87928.16824107335	2554197.729829373	54517	61091	101862	0.14129575784635226	0.00624629675206511	5.748329958968263e-5	0.14118309057915648	0.14140842511354804
mean_skew	[-0.2,-0.05)	Other cCREs	non-CpG transversion	1555824	1555824	98766.959	13445.872351	1545311	-37743.77174379209	2342523.60602652	43661	52751	85738	0.06348208987648989	0.004612310901005068	5.444763917703105e-5	0.06337537250370291	0.06358880724927686
mean_skew	[-0.2,-0.05)	PLS	CpG transition	88635	88635	78795.111	124356.356631	88543	-4691.648983156424	436976.022176385	9284	30984	41579	0.888984159756304	0.6127304542924872	0.0026292513688644646	0.8838308270733296	0.8941374924392783
mean_skew	[-0.2,-0.05)	PLS	non-CpG transition	156146	156146	23292.371	4333.823155	156047	119219.67497298318	919040.6539512672	27642	53823	62346	0.14917046225968003	0.005503150314169741	1.8773284252966417e-4	0.1488025058883219	0.14953841863103817
mean_skew	[-0.2,-0.05)	PLS	non-CpG transversion	170533	170533	13773.983	1967.814461	170352	85176.25399094437	972469.9131515888	26332	60789	75512	0.08077019110670662	0.005015406033996386	1.7149396162678397e-4	0.08043406294191813	0.08110631927149511
mean_skew	[-0.2,-0.05)	dELS	CpG transition	2467825	2467825	4980550.099	10966989.145485	2463529	-2106136.713886077	9018514.497627473	49967	234155	404154	2.0181941989403627	0.3708821326607371	3.8766873405507934e-4	2.0174343682216147	2.0189540296591106
mean_skew	[-0.2,-0.05)	dELS	non-CpG transition	5323394	5323394	744519.073	135585.302665	5315895	1057550.8496238068	11676710.124667056	313387	419663	773966	0.13985796899496825	0.005909459857125616	3.331805095413727e-5	0.13979266561509815	0.13992327237483834
mean_skew	[-0.2,-0.05)	dELS	non-CpG transversion	4241665	4241665	265019.37	35022.769378	4233821	447315.2878087405	10001119.262419043	236746	340045	645362	0.06248003319451206	0.004353091226276132	3.203544060303684e-5	0.062417243730930105	0.06254282265809401
mean_skew	[-0.2,-0.05)	non-cCRE	CpG transition	7966982	7966982	17550716.159	41072384.866033	7902742	-7122122.449169302	21312896.910262648	37154	313475	81124	2.202931569193956	0.30241796452249736	1.9483046856877715e-4	2.202549701475561	2.203313436912351
mean_skew	[-0.2,-0.05)	non-cCRE	non-CpG transition	18896381	18896381	2613223.307999996	497890.05325	18679631	-118226.69005642104	19428955.881929006	314657	513400	142093	0.1382922638996322	0.007223684425873879	1.9551949377875688e-5	0.13825394207885155	0.13833058572041285
mean_skew	[-0.2,-0.05)	non-cCRE	non-CpG transversion	16185281	16185281	990053.9900000008	139720.85710599998	15931159	-986493.4408011042	18415454.623270053	260515	451535	132673	0.061170021700580966	0.004890816411761375	1.7383233287012574e-5	0.06113595056333842	0.061204092837823514
mean_skew	[-0.2,-0.05)	pELS	CpG transition	402642	402642	601021.576	1177301.494106	402158	-250554.96292997315	1388372.8565854435	13497	99651	89366	1.4926946915622314	0.6958053901526018	0.0013145719375459524	1.4901181305646414	1.4952712525598215
mean_skew	[-0.2,-0.05)	pELS	non-CpG transition	791981	791981	112639.901	20522.623493	791241	249867.14598132603	2140823.2950117267	61535	184776	157616	0.14222550919782168	0.00568493676264903	8.472380220650952e-5	0.14205945054549693	0.14239156785014642
mean_skew	[-0.2,-0.05)	pELS	non-CpG transversion	703638	703638	48600.852	6839.63709	702651	126714.66899284636	2007070.9956783704	50807	172970	154683	0.06907081766476512	0.004949621044879341	8.387090553533513e-5	0.06890643068991587	0.06923520463961438
mean_skew	[-0.5,-0.2)	Other cCREs	CpG transition	181273	181273	389910.216	903194.924786	179891	-157286.2188900944	511033.6083577321	1410	9455	15091	2.1509558290534168	0.3559031338172652	0.0014011974714598595	2.1482094820093556	2.153702176097478
mean_skew	[-0.5,-0.2)	Other cCREs	non-CpG transition	323011	323011	50212.076	10401.722	321506	5314.510070143852	456954.1697514875	8758	11694	31237	0.1554500496887103	0.008037683944233005	1.577454372896316e-4	0.1551408686316226	0.15575923074579798
mean_skew	[-0.5,-0.2)	Other cCREs	non-CpG transversion	300575	300575	20300.031	2861.5765850000003	298236	-23543.136933018905	467337.764421752	7570	11578	28847	0.06753732346336189	0.004959067733858307	1.2844688963239463e-4	0.06728556755968239	0.06778907936704139
mean_skew	[-0.5,-0.2)	PLS	CpG transition	31495	31495	26115.403	40198.629287	31471	17028.641997385308	218048.91753046875	5729	11545	17213	0.8291920304810286	0.5888088285578097	0.004323807497272044	0.8207173677863754	0.8376666931756819
mean_skew	[-0.5,-0.2)	PLS	non-CpG transition	54353	54353	8863.303	1858.765703	54326	77441.8519702961	496549.8628061314	15389	19936	27662	0.1630692510073041	0.00760659260632927	3.740962187842535e-4	0.16233602241848696	0.16380247959612124
mean_skew	[-0.5,-0.2)	PLS	non-CpG transversion	68249	68249	5650.2300000000005	841.262428	68203	74515.56998784925	538744.2443876057	16431	25653	36951	0.08278846576506615	0.0054725201482863995	2.8316888999741597e-4	0.08223345474067122	0.0833434767894611
mean_skew	[-0.5,-0.2)	dELS	CpG transition	572120	572120	1157322.603	2570441.928707	571133	-486241.4689125604	2080725.947000776	12378	60610	139728	2.0228668863175554	0.4008473032908569	8.370394329982327e-4	2.021226289028879	2.024507483606232
mean_skew	[-0.5,-0.2)	dELS	non-CpG transition	982580	982580	149588.316	30403.130198	981117	219158.41178114252	2488813.8536387305	65622	87739	233002	0.15224034277107207	0.007765028252804665	8.889709313463249e-5	0.1520661044685282	0.15241458107361594
mean_skew	[-0.5,-0.2)	dELS	non-CpG transversion	893837	893837	59108.985	8204.306203	891989	91462.2140012554	2355139.61479306	54385	82967	218153	0.06612949005243686	0.004805645741984951	7.332409514916264e-5	0.0659857748259445	0.06627320527892921
mean_skew	[-0.5,-0.2)	non-cCRE	CpG transition	1426054	1426054	3072777.908	7071964.711204	1417598	-1302614.6757365463	3773402.5454960247	5558	65411	21104	2.1547416212850283	0.3162030162071551	4.708851759946007e-4	2.153818686340079	2.155664556229978
mean_skew	[-0.5,-0.2)	non-cCRE	non-CpG transition	1985358	1985358	312242.292	67520.98394800001	1967215	-95836.34452367992	2177227.192886167	30953	71042	32030	0.15727253825254692	0.009274828726202434	6.83492154922646e-5	0.1571385737901821	0.15740650271491174
mean_skew	[-0.5,-0.2)	non-cCRE	non-CpG transversion	1967799	1967799	135784.688	20163.119592	1942569	-271817.11829714756	2473190.2525489805	28475	72307	34265	0.0690033321492693	0.005485077058291093	5.279599740568793e-5	0.06889985199435415	0.06910681230418446
mean_skew	[-0.5,-0.2)	pELS	CpG transition	97119	97119	141715.904	277846.998352	96998	-46181.57097074563	367528.3563050807	4965	25525	30043	1.4591985502321896	0.7316394148392251	0.002744709881559954	1.453818918864332	1.4645781816000472
