skew_type	skew_bin	ccre_class	pleio_bin	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint	pleio_set	phyloP_mean	phyloP_var	phyloP_se	phyloP_lci	phyloP_uci	frac_conserved	frac_conserved_se	frac_conserved_lci	frac_conserved_uci	mutrate_mean	mutrate_var	mutrate_se	mutrate_lci	mutrate_uci
SKNSH_skew	[-1.5,-1.0)	dELS	1	26418	26415	16798.8	32591.688063999998	26378	2412.680997684366	94237.63565222817	2131	3136	12483	all	0.09146565310805846	3.5643537251785107	0.011624371109185832	0.06868188573405423	0.11424942048206269	0.08078701948593525	0.001677868555820194	0.07749839711652767	0.08407564185534283	0.6359568427030097	0.8294228914515287	0.005603542900025469	0.6249738986189598	0.6469397867870595
SKNSH_skew	[-1.5,-1.0)	dELS	2	9489	9484	5302.213000000002	9580.612705000001	9473	2961.2919986733473	43241.85352876157	1085	1447	5361	all	0.31260339899433626	4.467498266951177	0.021716429765304825	0.2700391966543388	0.3551676013343337	0.11453604982582076	0.0032719960749979277	0.10812293751882482	0.1209491621328167	0.5590692745676932	0.6977020277851532	0.008577075242520224	0.5422582070923535	0.5758803420430328
SKNSH_skew	[-1.5,-1.0)	dELS	3	4428	4426	2095.926	3511.047608	4420	2704.2330014365725	25819.713100870908	698	805	2810	all	0.611817421139496	5.4684807059904195	0.03517403629681412	0.5428763099977403	0.6807585322812517	0.1579185520361991	0.005485074007572699	0.1471678069813566	0.1686692970910416	0.47354857659286037	0.5691581545889339	0.011339940516768334	0.45132229317999445	0.4957748600057263
SKNSH_skew	[-1.5,-1.0)	dELS	4	2494	2494	1089.6800000000003	1717.394132	2490	1898.2760040205908	17372.85724482266	468	529	1613	all	0.7623598409721248	6.3984282251009725	0.0506917142104978	0.6630040811195491	0.8617156008247006	0.18795180722891566	0.007829147614190141	0.17260667790510298	0.20329693655272835	0.4369206094627106	0.49791034186950395	0.014129518060475122	0.40922675406417935	0.46461446486124186
SKNSH_skew	[-1.5,-1.0)	dELS	5	1684	1684	705.7379999999999	1045.9494859999998	1684	1565.3309969846161	13791.915067718726	360	334	1109	all	0.9295314708934775	7.330297470978291	0.06597657339482686	0.8002173870396169	1.058845554747338	0.21377672209026127	0.009990382405456124	0.19419557257556727	0.23335787160495527	0.41908432304038	0.4457431693559881	0.016269391305202482	0.38719631608218313	0.4509723299985769
SKNSH_skew	[-1.5,-1.0)	dELS	6	2009	2009	679.152	734.8368359999998	2009	1840.7029997364154	16809.378597813313	431	485	1278	all	0.9162284717453536	7.531311803499865	0.061227333464033126	0.7962228981558487	1.0362340453348584	0.2145345943255351	0.009158455285531492	0.19658402196589336	0.23248516668517683	0.3380547536087606	0.25161667030732215	0.011191279366155153	0.3161198460510965	0.35998966116642467
SKNSH_skew	[-1.5,-1.0)	non-cCRE	0	231877	231750	209694.16700000002	465601.5165689999	229539	-84996.34983586486	380575.59789972333	2310	10435	5084	all	-0.370291540155986	1.520890521880316	0.002574072258203293	-0.37533672178206445	-0.3652463585299075	0.010063649314495576	2.0833063645272609e-4	0.009655321267048234	0.010471977361942919	0.9048291995685006	1.1903572886537004	0.002266359477236371	0.9003871349931173	0.9092712641438839
SKNSH_skew	[-1.5,-1.0)	pELS	0	9782	9754	7188.956000000001	14311.125442	9759	-887.2869923759729	30382.907317577683	563	1651	2569	all	-0.09091986805779002	3.1053735705371452	0.017838333012307278	-0.12588300076191228	-0.05595673535366776	0.0576903371247054	0.0023601831295201933	0.05306437819084582	0.06231629605856498	0.7370264506868978	0.9240925578976441	0.009733440103766143	0.7179489080835161	0.7561039932902794
SKNSH_skew	[-1.5,-1.0)	pELS	1	3954	3953	2141.191	3675.836279	3944	1059.3609987192322	17809.365473143913	459	971	1759	all	0.2686006589044706	4.444539794793363	0.03356950569603017	0.20280442774025148	0.3343968900686897	0.11637931034482758	0.005106253535567482	0.10637105341511532	0.12638756727453984	0.5416622818112825	0.636648248012707	0.012690723061038222	0.5167884646116476	0.5665360990109174
SKNSH_skew	[-1.5,-1.0)	pELS	2	2159	2159	861.8020000000002	1279.5975620000002	2155	1768.3710033615348	14643.885100910184	402	696	1134	all	0.8205897927431716	6.124780829047682	0.05331159043521496	0.7160990754901503	0.9250805099961928	0.1865429234338747	0.008391373903382317	0.17009583058324537	0.20299001628450405	0.39916720704029657	0.433547017904661	0.014170715550228708	0.3713926045618483	0.42694180951874483
SKNSH_skew	[-1.5,-1.0)	pELS	3	1568	1568	538.768	695.4264040000004	1568	1893.3729990452994	13798.56275593116	396	607	926	all	1.2075082902074614	7.346712931160815	0.06845000843737749	1.0733462736702015	1.3416703067447213	0.25255102040816324	0.010972164528973604	0.23104557793137498	0.2740564628849515	0.34360204081632656	0.32565706424599217	0.014411434843155466	0.3153556285237418	0.3718484531089113
SKNSH_skew	[-1.5,-1.0)	pELS	4	1140	1140	312.464	318.4333759999999	1140	1688.8289991605561	11912.196795482449	325	477	710	all	1.4814289466320667	8.261911001066144	0.08513101874060011	1.3145721499004905	1.6482857433636429	0.2850877192982456	0.013370979034985025	0.258880600389675	0.31129483820681625	0.27409122807017544	0.20438080290806024	0.013389600668418083	0.247847610760076	0.3003348453802749
SKNSH_skew	[-1.5,-1.0)	pELS	5	1278	1278	314.97400000000005	263.424532	1278	2240.2109993895283	15013.92052854388	418	549	826	all	1.7529037553908673	8.682103566833241	0.0824227412081012	1.591355182622989	1.9144523281587456	0.3270735524256651	0.013123240435875953	0.30135200117134825	0.35279510367998196	0.24645852895148673	0.14549452098828067	0.010669839646480014	0.22554564324438592	0.26737141465858755
SKNSH_skew	[-1.5,-1.0)	pELS	6	2665	2665	497.5710000000001	256.70755699999995	2665	6323.157006772468	41682.94986777345	1108	1166	1825	all	2.372666794286104	10.015092043073162	0.061302595959078374	2.2525137062063108	2.4928198823658976	0.41575984990619136	0.009547031740361603	0.3970476676950826	0.4344720321173001	0.18670581613508447	0.06148954855850218	0.0048034364089964655	0.1772910807734514	0.19612055149671753
SKNSH_skew	[0.05,0.2)	Other cCREs	0	4647002	4643304	809639.471	643740.513939	4622226	-482448.7106236898	7579321.866739081	120577	141245	180106	all	-0.10437583766429634	1.6288618313556076	5.936309496170442e-4	-0.10553935432554575	-0.10321232100304693	0.026086348871734097	7.413807197441256e-5	0.02594103825066425	0.026231659492803944	0.17436710389843094	0.1082345959716332	1.5267554926646172e-4	0.17406785982186868	0.1746663479749932
SKNSH_skew	[0.05,0.2)	Other cCREs	1	182208	182160	32097.559	26056.443251	181748	-32491.225992841297	339607.22931629955	4645	8835	16008	all	-0.17877074846953636	1.8366121505547075	0.003178878333829552	-0.1850013500038423	-0.17254014693523043	0.02555736514294518	3.701701180107653e-4	0.02483183171164408	0.026282898574246278	0.17620530851998245	0.11199382388279834	7.8409832814614e-4	0.17466847579681602	0.17774214124314888
SKNSH_skew	[0.05,0.2)	Other cCREs	2	31350	31293	5336.711000000001	3910.2574489999984	31195	-6907.421994956095	58206.157617519435	685	1987	4734	all	-0.22142721573829444	1.816909226044972	0.007631749732298461	-0.23638544521359942	-0.20646898626298946	0.021958647219105627	8.297340345466307e-4	0.020332368511394232	0.023584925926817022	0.17054008883775928	0.09587544039877767	0.0017503709053487573	0.1671093618632757	0.17397081581224286
SKNSH_skew	[0.05,0.2)	Other cCREs	3	17945	17939	2851.79	1743.5250940000005	17939	-4542.7319955537105	36225.60640487243	383	1186	3510	all	-0.2532321754587051	1.9553595996829356	0.01044032946725077	-0.27369522121451656	-0.23276912970289357	0.0213501309994983	0.0010792320354660507	0.01923483620998484	0.023465425789011757	0.1589715145771782	0.07192394461165957	0.002002339127851028	0.1550469298865902	0.16289609926776621
SKNSH_skew	[0.05,0.2)	Other cCREs	4	13494	13492	2081.7250000000004	1170.6829830000004	13409	-3298.652998587117	26925.86237307159	308	1022	3252	all	-0.24600290838892663	1.9476718482736655	0.012052015959672336	-0.2696248596698844	-0.22238095710796885	0.022969647251845776	0.0012936982640945522	0.020433998654220454	0.0255052958494711	0.15429328490957608	0.0629669256890974	0.0021603199616893583	0.15005905778466494	0.15852751203448723
SKNSH_skew	[0.05,0.2)	Other cCREs	5	10281	10281	1556.221	762.6721810000001	10262	-3505.2249965213705	24833.192033381383	229	733	2716	all	-0.34157327972338436	2.303469528813097	0.014982187594580006	-0.3709383674087612	-0.31220819203800754	0.02231533814071331	0.0014580926871060227	0.019457476473985505	0.025173199807441114	0.15136864118276433	0.05127520650291025	0.00223324324727707	0.14699148441810128	0.15574579794742738
SKNSH_skew	[0.05,0.2)	Other cCREs	6	13728	13728	1974.351	857.365311	13714	-5358.11698846426	35900.57542976438	337	1602	4547	all	-0.39070417007906233	2.4653348485816324	0.013407749421028443	-0.41698335894427807	-0.3644249812138466	0.024573428613096106	0.0013220506568511394	0.021982209325667874	0.02716464790052434	0.14381927447552448	0.041772826008594284	0.0017443888148735297	0.14040027239837236	0.1472382765526766
SKNSH_skew	[0.05,0.2)	PLS	0	81327	80325	15144.834999999997	13471.032738999998	81198	9303.402992430378	280268.851058743	6548	15263	10291	all	0.11457675056565898	3.43858636864253	0.006507546836159166	0.10182195876678701	0.12733154236453095	0.08064238035419592	9.555452172946609e-4	0.07876951172829838	0.08251524898009346	0.18854447556800494	0.1321592272093152	0.0012826949299581602	0.18603039350528694	0.19105855763072294
SKNSH_skew	[0.05,0.2)	PLS	1	39709	39619	6921.387000000001	4863.022719	39709	13265.470020377776	175182.46689637963	4695	11488	9822	all	0.3340670885788556	4.300163945503222	0.01040634048899242	0.31367066122043047	0.3544635159372807	0.11823516079478204	0.0016203365801649287	0.11505930109765877	0.1214110204919053	0.174698679926298	0.09222741044073299	0.0015257319913770638	0.17170824522319897	0.17768911462939704
SKNSH_skew	[0.05,0.2)	PLS	2	27163	27156	4470.911999999999	2334.983649999999	27149	15099.84799284744	146519.2538508588	4360	9166	9870	all	0.5561843159176191	5.087702785637871	0.013689385309880005	0.5293531207102543	0.5830155111249838	0.16059523371026557	0.002228307502759863	0.15622775100485625	0.1649627164156749	0.1646380910296067	0.05888054624042123	0.001472492241441533	0.16175200623638128	0.1675241758228321
SKNSH_skew	[0.05,0.2)	PLS	3	22855	22848	3757.6769999999997	1798.6096049999994	22847	12627.780996938589	122176.58425758546	3773	8800	10023	all	0.5527106839820803	5.042330157821571	0.014855971189270437	0.5235929804511102	0.5818283875130504	0.16514203177660086	0.0024565212153969886	0.16032725019442276	0.16995681335877896	0.16446415441176468	0.05167446205814605	0.0015038824355633282	0.16151654483806055	0.1674117639854688
SKNSH_skew	[0.05,0.2)	PLS	4	21161	21155	3321.837999999999	1394.835294	21144	10777.189993006295	123361.41542235595	3418	8429	10325	all	0.5097044075390794	5.574811246371592	0.016237587660870002	0.4778787357237742	0.5415300793543846	0.16165342413923572	0.002531690876258247	0.15669131002176956	0.1666155382567019	0.15702377688489713	0.04127955682330657	0.001396886107599225	0.15428588011400265	0.1597616736557916
SKNSH_skew	[0.05,0.2)	PLS	5	25392	25378	3855.5609999999997	1405.4704870000003	25392	11103.983001333663	160747.21502115479	4016	10892	12982	all	0.437302418136959	6.139632799169781	0.015549726117329259	0.40682495494699367	0.4677798813269244	0.1581600504095778	0.0022898904630361486	0.15367186510202696	0.16264823571712866	0.15192532902513986	0.032301419139319186	0.001128189634057501	0.14971407734238715	0.15413658070789257
SKNSH_skew	[0.05,0.2)	PLS	6	123182	123146	17384.279	4967.037015000001	123118	21097.65795987891	768430.2795540864	16858	53285	64466	all	0.17136127909711749	6.212098718293396	0.007103271235273268	0.15743886747598188	0.1852836907182531	0.13692555109732127	9.7972818617397e-4	0.13500528385242028	0.13884581834222226	0.1411680363146184	0.02040628921860037	4.0707259331981284e-4	0.1403701740317116	0.14196589859752523
SKNSH_skew	[0.05,0.2)	dELS	0	10449210	10447011	1802801.9500000002	1400838.807304	10434263	-655584.1057206087	24029618.689869095	453491	649761	953031	all	-0.0628299388007192	2.2990057543722733	4.693957354166185e-4	-0.06374995444213577	-0.06190992315930263	0.04346171837915146	6.312098028148258e-5	0.04333800125779975	0.043585435500503165	0.17256629192790168	0.10431079894746052	9.992372371676683e-5	0.17237044142941682	0.17276214242638654
SKNSH_skew	[0.05,0.2)	dELS	1	1593199	1592934	281932.55	226883.04726599998	1591419	-69854.95914838577	4309297.95897165	85035	176841	283968	all	-0.04389476256622911	2.705908624965759	0.0013039600744394497	-0.04645052431213043	-0.041339000820327786	0.05343344524603514	1.7827477496040262e-4	0.05308402668711275	0.05378286380495753	0.17698947351239913	0.11110571108483022	2.641005469247916e-4	0.17647183644042655	0.1775071105843717
SKNSH_skew	[0.05,0.2)	dELS	2	384908	384781	68980.59800000003	55574.44849399998	384466	-2698.1980354089765	1154930.6795244443	24330	59986	99057	all	-0.007018040699070858	3.0039450755226556	0.0027952266238937904	-0.012496684881902687	-0.0015393965162390291	0.0632825789536656	3.926606795310847e-4	0.06251296402178468	0.06405219388554652	0.17927236012173164	0.1122930866675284	5.402188080756722e-4	0.17821353125790332	0.18033118898555997
SKNSH_skew	[0.05,0.2)	dELS	3	152450	152416	26930.632999999987	20598.880648999995	152157	3104.641981866909	487314.39133151935	10575	26827	47446	all	0.020404200804872003	3.2023123872413453	0.004587603540034461	0.011412497866404461	0.029395903743339544	0.06950058163607327	6.519380124225883e-4	0.068222783131725	0.07077838014042154	0.1766916399853033	0.10392981621485857	8.257618215413261e-4	0.1750731468150823	0.1783101331555243
SKNSH_skew	[0.05,0.2)	dELS	4	88518	88499	15010.456999999995	10333.841411000001	88384	-2661.337984589976	306427.64839748736	6054	16615	30209	all	-0.03011108327966573	3.4661361645089896	0.006262330491053941	-0.04238525104213145	-0.017836915517200003	0.06849656046343229	8.496494628240653e-4	0.06683124751629713	0.07016187341056745	0.16961160013107487	0.08800078849839893	9.971812412477225e-4	0.16765712489822934	0.1715660753639204
SKNSH_skew	[0.05,0.2)	dELS	5	69966	69953	11216.640000000001	6567.566372000002	69931	-6055.84100097639	261037.75371696684	4563	12693	25732	all	-0.08659737456888061	3.7253443984767007	0.007298747590127289	-0.1009029198455301	-0.07229182929223113	0.06525003217457208	9.339061282061808e-4	0.06341957616328796	0.0670804881858562	0.16034537475161897	0.06817574948173037	9.872150972971678e-4	0.15841043316091652	0.16228031634232143
SKNSH_skew	[0.05,0.2)	dELS	6	110374	110363	16435.867	7739.336485	110327	-26369.87801248708	432742.72289249254	6138	21627	43878	all	-0.23901563545176682	3.8652711939393467	0.005919010093389037	-0.25061689523480934	-0.2274143756687243	0.0556346134672383	6.900835315371491e-4	0.05428204974542549	0.056987177189051115	0.14892551851616936	0.0479478123789185	6.591323844977913e-4	0.1476336190425537	0.15021741798978502
SKNSH_skew	[0.05,0.2)	non-cCRE	0	59221030	59192793	9809476.543999998	7061976.270538	58465408	-9095061.130920844	72851508.39471419	753225	1487219	306376	all	-0.1555631174406727	1.2218618837610187	1.4456446927956737e-4	-0.15584646380046063	-0.15527977108088475	0.012883259105965703	1.4748492679573372e-5	0.01285435206031374	0.012912166151617666	0.16572079212413576	0.09184128444799818	3.9389870970192065e-5	0.16564358797703418	0.16579799627123734
SKNSH_skew	[0.05,0.2)	pELS	0	1142845	1141423	193730.317	146396.429205	1141449	-88925.48599870631	2487352.2352266475	44875	177761	92836	all	-0.07790578992027354	2.173050743438049	0.0013797699362770076	-0.08061013899537647	-0.07520144084517061	0.03931406484214363	1.8190156480128698e-4	0.038957537775133104	0.03967059190915415	0.16972701356114256	0.09945065108639621	2.951756346175629e-4	0.16914846931729213	0.17030555780499299
SKNSH_skew	[0.05,0.2)	pELS	1	330490	330334	53076.281	33527.580191	330184	6841.480980925376	890329.4937725606	19524	89951	56287	all	0.02072020746288547	2.69604351788942	0.002857494721271041	0.01511951780919423	0.02632089711657671	0.05913066653744579	4.1048097361295384e-4	0.0583261238291644	0.05993520924572718	0.16067459298770337	0.07567990586476078	4.786451398700645e-4	0.15973644851355803	0.1616127374618487
SKNSH_skew	[0.05,0.2)	pELS	2	149185	149137	22651.090999999997	11233.150994999998	149033	23248.199997811458	480647.0806788756	12465	51257	39315	all	0.15599363897802138	3.2007925100752064	0.004634336226437256	0.14691033997420436	0.1650769379818384	0.08363919400401254	7.171284469974744e-4	0.08223362224789749	0.0850447657601276	0.15188109590510737	0.05225350331558902	5.919227133212232e-4	0.15072092738699777	0.15304126442321697
SKNSH_skew	[0.05,0.2)	pELS	3	100083	100072	14768.517999999998	6097.015662	100064	25547.225012088547	349035.01517372706	9840	39195	35187	all	0.2553088524553141	3.4229693540316903	0.005848743501639152	0.24384531519210137	0.26677238971852685	0.09833706427886153	9.413297804463696e-4	0.09649205790918665	0.10018207064853642	0.14757892317531376	0.03914714231560354	6.254516500291113e-4	0.1463530379412567	0.14880480840937083
SKNSH_skew	[0.05,0.2)	pELS	4	65018	65013	9282.695000000002	3410.296063	65014	15119.936997478944	251346.70694118162	6439	25299	26096	all	0.2325643245682306	3.8120121976504504	0.007657265354070968	0.21755608447425148	0.2475725646622097	0.09904020672470545	0.0011715343606242944	0.09674399937788183	0.10133641407152907	0.14278213588051622	0.03206935710595906	7.02336151350024e-4	0.14140555702387017	0.14415871473716227
SKNSH_skew	[0.05,0.2)	pELS	5	53659	53635	7471.102	2363.0741539999995	53654	14020.397978782537	236839.3668695153	5941	21980	23549	all	0.2613113277441111	4.345995155129793	0.009000021904863724	0.2436712848105782	0.278951370677644	0.1107279979125508	0.001354705770869714	0.10807277460164616	0.11338322122345543	0.13929527360865107	0.02465572131021105	6.78007836852518e-4	0.13796637824842015	0.140624168968882
SKNSH_skew	[0.05,0.2)	pELS	6	84023	83987	11702.623000000003	3466.690541	83988	21732.382982738087	466283.38734140364	10215	34275	40167	all	0.25875581014833177	5.484896555136526	0.00808119526736514	0.2429166674242961	0.27459495287236746	0.12162451778825546	0.001127825860181356	0.1194139791023	0.12383505647421092	0.1393385047685952	0.021861554905691753	5.101929929572236e-4	0.13833852650239903	0.14033848303479135
SKNSH_skew	[0.2,0.5)	Other cCREs	0	706718	705966	150724.324	176774.08641399996	701310	-90739.41088738095	1096651.052946859	15718	25631	32759	all	-0.12938559394188154	1.5469795487798659	0.0014852079675605895	-0.13229660155830028	-0.1264745863254628	0.022412342615961558	1.767528664150144e-4	0.02206590699778813	0.022758778234134986	0.21350082581880714	0.20481797081869288	5.38631982201481e-4	0.21244510713369225	0.21455654450392203
SKNSH_skew	[0.2,0.5)	Other cCREs	1	34597	34576	7175.123	7952.914979000001	34473	-6906.496984468773	64458.999416737155	804	1817	3748	all	-0.2003451102157855	1.8297550625777086	0.007285459344853246	-0.21462461053169785	-0.18606560989987314	0.023322600295883737	8.128763984047044e-4	0.021729362555010515	0.024915838036756958	0.2075174398426654	0.1869544995946139	0.0023253085383554	0.20295983510748883	0.212075044577842
SKNSH_skew	[0.2,0.5)	Other cCREs	2	6318	6306	1221.9220000000003	1210.5462520000003	6283	-1311.1069955121498	12352.631280361715	144	414	1122	all	-0.2086753136259987	1.9228009577962393	0.01749377897108567	-0.2429631204093266	-0.1743875068426708	0.022918987744707943	0.0018879021156963406	0.019218699597943114	0.026619275891472772	0.1937713288931177	0.15444453644032738	0.004948906987840716	0.18407147119694992	0.2034711865892855
SKNSH_skew	[0.2,0.5)	Other cCREs	3	3263	3263	519.71	346.1288039999999	3260	-784.9790005160032	7323.649340601963	92	250	808	all	-0.24079110445276172	2.1892093832756947	0.025914023628852315	-0.29158259076531223	-0.18999961814021119	0.02822085889570552	0.002900414716427318	0.02253604605150798	0.03390567173990307	0.1592736745326387	0.08073350171938756	0.0049741440485831356	0.14952435219741575	0.16902299686786162
SKNSH_skew	[0.2,0.5)	Other cCREs	4	2559	2559	401.71500000000015	278.25755899999996	2541	-540.215999256936	6258.196875235344	65	222	749	all	-0.2125997635800614	2.4186405832721074	0.030852000900620114	-0.2730696853452768	-0.15212984181484598	0.02558048012593467	0.0031320234203172422	0.019441714222112876	0.03171924602975647	0.15698124267291916	0.08412659855341995	0.005733654530615174	0.1457432797929134	0.1682192055529249
SKNSH_skew	[0.2,0.5)	Other cCREs	5	1826	1826	286.622	177.239476	1819	-497.3650031941943	4259.438843764756	57	149	588	all	-0.27342770928762744	2.268121820825926	0.03531155467834925	-0.342638356457192	-0.2042170621180629	0.031335898845519516	0.004084993137444022	0.023329312296129234	0.039342485394909796	0.1569671412924425	0.07246533700190551	0.006299626069063538	0.14461987419707795	0.16931440838780704
SKNSH_skew	[0.2,0.5)	Other cCREs	6	2686	2686	387.847	200.764547	2682	-927.7589988291729	6797.7641536484025	78	308	1007	all	-0.345920581218931	2.4158273858792696	0.030012596074758893	-0.4047452695254584	-0.28709589291240356	0.029082774049217	0.003244737970575659	0.02272308762688871	0.03544246047154529	0.1443957557706627	0.05391474350525727	0.004480234722256664	0.13561449571503964	0.15317701582628573
SKNSH_skew	[0.2,0.5)	PLS	0	17458	17319	3698.4349999999995	4042.870782999999	17428	3599.1689979333905	65600.47238298197	1633	3507	2728	all	0.20651646763446124	3.721649435652109	0.014613153805822827	0.1778746861750485	0.23515824909387398	0.09369979343585036	0.002207402756763577	0.08937328403259374	0.09802630283910697	0.21354783763496735	0.18784374558935898	0.003293342992412295	0.20709288536983925	0.22000278990009545
SKNSH_skew	[0.2,0.5)	PLS	1	10225	10201	1899.0000000000005	1486.449786	10225	5692.515998114949	53755.13913892022	1575	3047	3022	all	0.5567252809892371	4.947767172372256	0.021997481901616753	0.5136102164620683	0.599840345516406	0.15403422982885084	0.0035698778631677057	0.14703726921704213	0.16103119044065956	0.18615821978237432	0.11107209084639912	0.003299750473234176	0.17969070885483535	0.1926257307099133
SKNSH_skew	[0.2,0.5)	PLS	2	7876	7875	1295.938	711.3216039999999	7873	7724.1119992280155	52931.85454286764	1663	2736	3217	all	0.9810887843551398	5.761409412007377	0.027051680108139454	0.9280674913431864	1.034110077367093	0.21122824844404928	0.004600251202603565	0.2022117560869463	0.22024474080115225	0.16456355555555557	0.06325342125227892	0.002834110173666483	0.15900869961516928	0.17011841149594187
SKNSH_skew	[0.2,0.5)	PLS	3	7272	7268	1185.1320000000003	563.3928219999999	7272	6725.414001671483	46487.39107489798	1544	2947	3453	all	0.9248369089207209	5.538093794303395	0.02759645000941297	0.8707478669022715	0.9789259509391703	0.21232123212321233	0.004795615412878899	0.20292182591396968	0.22172063833245498	0.16306164006604296	0.050934808639775724	0.0026472800092566667	0.1578729712478999	0.16825030888418602
SKNSH_skew	[0.2,0.5)	PLS	4	6529	6528	1040.8419999999996	450.5992139999999	6522	6091.2760017002	45429.238801356616	1397	2653	3306	all	0.9339582952622202	6.094194303149367	0.030568051135996432	0.8740449150356672	0.9938716754887732	0.21419809874271695	0.0050801197090685835	0.20424106411294252	0.22415513337249138	0.15944270833333327	0.04361031815120526	0.0025846667421101726	0.15437676151879734	0.1645086551478692
SKNSH_skew	[0.2,0.5)	PLS	5	8015	8012	1246.9670000000003	485.08620899999994	8015	5599.99799042882	57952.091115815034	1537	3513	4254	all	0.6986897056055921	6.743128296542353	0.02900540594641499	0.6418391099506187	0.7555403012605655	0.1917654398003743	0.00439746220550573	0.18314641387758307	0.20038446572316554	0.1556374188716925	0.03632648654373014	0.0021293214419766163	0.15146394884541833	0.15981088889796666
SKNSH_skew	[0.2,0.5)	PLS	6	40771	40763	5648.379999999999	1550.746658	40746	19644.995992599754	289626.50639976223	7252	17594	21527	all	0.4821331171795944	6.875813062826592	0.012990310740762687	0.45667210812769954	0.5075941262314893	0.1779806606783488	0.0018948940601809558	0.17426666832039414	0.18169465303630347	0.138566346932267	0.018842826046678817	6.798920295993585e-4	0.13723375855425224	0.13989893531028175
SKNSH_skew	[0.2,0.5)	dELS	0	1680788	1680268	342962.4849999999	378590.70893500006	1677716	-106514.00797512385	3776146.7953735455	70930	117345	195261	all	-0.06348750800202409	2.2467370718148776	0.0011572225890617441	-0.06575566427658511	-0.06121935172746307	0.04227771565628509	1.553518144340561e-4	0.04197322609999434	0.04258220521257584	0.20411177562150795	0.1836541616005583	3.306062874459033e-4	0.20346378729811399	0.20475976394490192
SKNSH_skew	[0.2,0.5)	dELS	1	309751	309677	63724.085999999996	68049.33718199999	309239	-4630.0769890910005	837565.3681044132	17379	36024	67768	all	-0.014972487264190482	2.70825721397649	0.002959360169172019	-0.02077283319576764	-0.009172141332613324	0.05619925041796151	4.14150595701752e-4	0.05538751525038608	0.057010985585536945	0.20577597302996348	0.17739977066322515	7.568713244931816e-4	0.20429250523395684	0.20725944082597011
SKNSH_skew	[0.2,0.5)	dELS	2	87450	87427	17800.999	17873.775805000005	87300	4879.451979120148	269486.66475370666	6240	14085	26988	all	0.055892920723025756	3.0838146820818784	0.005943428110946338	0.044243801625570935	0.06754203982048057	0.07147766323024055	8.719151603469781e-4	0.06976870951596047	0.07318661694452062	0.20360985736671738	0.16298717701398813	0.0013653812379238008	0.20093371014038675	0.20628600459304802
SKNSH_skew	[0.2,0.5)	dELS	3	37005	36985	7229.931999999999	6669.223194	36898	3940.2220044004507	127372.33383867535	3016	6872	13605	all	0.10678687203643696	3.440701679152676	0.009656552288004853	0.08786002955194744	0.12571371452092647	0.0817388476340181	0.0014262509538417922	0.0789433957644882	0.08453429950354802	0.19548281735838852	0.1421126897396288	0.0019602145935918203	0.19164079675494855	0.19932483796182848
SKNSH_skew	[0.2,0.5)	dELS	4	21458	21456	3959.712	3280.221498	21433	2513.9660125306114	78871.34246331007	1856	4261	8497	all	0.11729417312231659	3.66631527149182	0.013078966335372299	0.09165939910498688	0.1429289471396463	0.08659543694303178	0.001921045319328436	0.08283018811714804	0.09036068576891551	0.1845503355704698	0.11882802701643363	0.002353342093088992	0.17993778506801536	0.18916288607292422
SKNSH_skew	[0.2,0.5)	dELS	5	16324	16322	2847.362	2038.2502419999996	16311	837.6709994336123	63992.555445418824	1341	3140	6884	all	0.05135620130179709	3.9208789604504743	0.015504273610230459	0.02096782502574539	0.0817445775778488	0.08221445650174729	0.002150821690186164	0.07799884598898241	0.08643006701451217	0.17444933218968264	0.09445069803306909	0.002405558369037536	0.16973443778636907	0.17916422659299622
SKNSH_skew	[0.2,0.5)	dELS	6	25598	25594	3996.9030000000002	2214.635515	25581	-2192.3299946993357	109340.55203101612	1884	5315	11438	all	-0.08570149699774582	4.267109697754392	0.01291540844163272	-0.11101569754334595	-0.06038729645214569	0.0736484109299871	0.0016330927731414502	0.07044754909462986	0.07684927276534434	0.15616562475580215	0.062144205873350525	0.0015582288415067094	0.15311149622644898	0.1592197532851553
SKNSH_skew	[0.2,0.5)	non-cCRE	0	6763308	6756065	1315407.6089999997	1431204.6017829997	6684153	-1068605.6812593325	8426674.723340318	84831	226574	59592	all	-0.15987151719287881	1.235135752717242	4.2986704841152924e-4	-0.16071405660776542	-0.15902897777799221	0.012691361194155789	4.3296957515766694e-5	0.012606499157424886	0.012776223230886691	0.19470025954457212	0.17393180391775367	1.6045106015888394e-4	0.19438577546666072	0.19501474362248353
SKNSH_skew	[0.2,0.5)	pELS	0	190479	190245	37677.676	38792.590524	190163	-11953.486979266045	413919.08085409756	7746	31530	19624	all	-0.06285916281961289	2.172714289236576	0.0033801681107322365	-0.06948429231664807	-0.0562340333225777	0.0407334760179425	4.5329650503626314e-4	0.039845014868071425	0.04162193716781357	0.19804817997844884	0.16468637836873865	9.304053816427551e-4	0.19622458543042903	0.19987177452646865
SKNSH_skew	[0.2,0.5)	pELS	1	66044	65996	11765.735999999997	9472.957436000002	65938	9269.756006342945	202115.2608995528	4942	18489	13771	all	0.14058291131582615	3.045514530733788	0.00679614213058459	0.12726247273988034	0.15390334989177196	0.07494919469804968	0.0010254119943412555	0.07293938718914082	0.07695900220695855	0.17827953209285408	0.1117564592346686	0.00130130023999266	0.17572898362246847	0.18083008056323968
