skew_type	skew_bin	ccre_class	mut_class	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint	total	prop
SKNSH_skew	[0.05,0.2)	non-cCRE	CpG ti (CGI)	13070	13070	12852.62	21216.90881	13029	-4394.95699995302	43297.112138583536	707	4081	3506	59192793	2.208039076649078e-4
SKNSH_skew	[0.05,0.2)	non-cCRE	CpG ti (non-CGI)	1122712	1122712	2399282.25	5437464.3851459995	1113416	-1003850.5221545674	2957471.846177756	4490	46875	9434	59192793	0.01896703877446702
SKNSH_skew	[0.05,0.2)	non-cCRE	non-CpG ti	35109711	35109711	5949550.042	1434868.440346001	34720214	-5964827.61260711	44865175.02146408	437712	866664	173672	59192793	0.5931416515520732
SKNSH_skew	[0.05,0.2)	non-cCRE	non-CpG tv	22947300	22947300	1447791.632000001	168426.53623599946	22603861	-2117957.0541657037	24969620.93912612	310277	568447	119224	59192793	0.3876705057657948
SKNSH_skew	[0.05,0.2)	pELS	CpG ti (CGI)	20446	20446	10339.678	9464.575302	20432	1337.0559930246102	78315.62298638099	1967	7897	9973	1923601	0.010629023378548878
SKNSH_skew	[0.05,0.2)	pELS	CpG ti (non-CGI)	49715	49715	78916.433	151777.118097	49652	-38684.6159877003	172785.84985215834	1102	11539	9713	1923601	0.02584475678688044
SKNSH_skew	[0.05,0.2)	pELS	non-CpG ti	1111278	1111278	177386.663	40093.766531	1110374	-32561.64506507944	2978239.370715701	60210	244655	165348	1923601	0.5777071232547706
SKNSH_skew	[0.05,0.2)	pELS	non-CpG tv	742162	742162	46039.853	5158.776881	741304	88132.28901048105	1929566.0497534457	46007	174916	128240	1923601	0.38581909657980007
SKNSH_skew	[0.2,0.5)	PLS	CpG ti (CGI)	6082	6082	2697.719	2141.843431	6080	3163.7459987633656	39911.34628887054	1104	2517	3689	97966	0.06208276340771288
SKNSH_skew	[0.2,0.5)	PLS	CpG ti (non-CGI)	2323	2323	2987.914	5360.963848	2317	-693.9270040522102	11667.25983520986	191	703	932	97966	0.02371230835187718
SKNSH_skew	[0.2,0.5)	PLS	non-CpG ti	44813	44813	6864.085	1313.268283	44792	27858.23799702933	285500.00722190505	7874	16070	17712	97966	0.45743421186942407
SKNSH_skew	[0.2,0.5)	PLS	non-CpG tv	44748	44748	3464.976	474.391514	44712	24672.14899046359	273825.1286831471	7408	16623	19153	97966	0.4567707163709859
SKNSH_skew	[0.2,0.5)	dELS	CpG ti (CGI)	4628	4628	5557.9259999999995	10000.959194	4624	-2185.2609904074347	18852.974953023087	266	1037	1409	2177729	0.0021251496398312186
SKNSH_skew	[0.2,0.5)	dELS	CpG ti (non-CGI)	101943	101943	199197.012	424437.115702	101695	-93663.6059891014	386884.96354559925	1850	10724	20546	2177729	0.04681160970901338
SKNSH_skew	[0.2,0.5)	dELS	non-CpG ti	1218747	1218747	187948.297	39289.340381	1217050	-73260.76300019234	2881579.1934089307	55515	101278	179036	2177729	0.5596412593118795
SKNSH_skew	[0.2,0.5)	dELS	non-CpG tv	852411	852411	49818.244	4988.737094	850601	68088.23801714834	1975016.5563147056	45015	73960	129369	2177729	0.3914219813392759
SKNSH_skew	[0.2,0.5)	non-cCRE	CpG ti (CGI)	3934	3934	3988.285	6891.274251	3917	-449.9610048240286	15130.641188783844	317	1227	1101	6756065	5.822916150155453e-4
SKNSH_skew	[0.2,0.5)	non-cCRE	CpG ti (non-CGI)	265018	265018	567170.611	1287595.671543	262622	-239758.12176050743	709441.8306945271	1007	12720	2790	6756065	0.039226680027501216
SKNSH_skew	[0.2,0.5)	non-cCRE	non-CpG ti	3747530	3747530	577953.941	119066.213871	3714460	-580264.1752590943	4610346.124552707	45104	120608	30313	6756065	0.5546912292880545
SKNSH_skew	[0.2,0.5)	non-cCRE	non-CpG tv	2739583	2739583	166294.772	17651.442118	2700434	-247407.40723523463	3089046.7735091425	38394	91804	25074	6756065	0.40549979906942873
SKNSH_skew	[0.2,0.5)	pELS	CpG ti (CGI)	6610	6610	3391.953	3285.826535	6605	2014.7889985077777	31640.019946597095	853	2527	3273	371326	0.017801069680011633
SKNSH_skew	[0.2,0.5)	pELS	CpG ti (non-CGI)	14712	14712	23502.96	45676.960274	14679	-11091.54299730633	51586.210512895224	391	3459	3274	371326	0.039620172032122716
SKNSH_skew	[0.2,0.5)	pELS	non-CpG ti	194609	194609	29558.456	5877.593742	194401	26283.807019695163	595763.2305872052	14460	47660	39052	371326	0.5240920377242638
SKNSH_skew	[0.2,0.5)	pELS	non-CpG tv	155395	155395	10316.97	1221.175916	155170	35208.69902823201	474704.6075072737	12523	40922	35106	371326	0.4184867205636018
SKNSH_skew	[0.5,1.0)	PLS	CpG ti (CGI)	1534	1534	712.909	611.264967	1532	1385.0019993332685	11663.876833409266	357	600	945	25775	0.05951503394762367
SKNSH_skew	[0.5,1.0)	PLS	CpG ti (non-CGI)	735	735	983.919	1823.103977	735	-87.43199594120982	3775.635795680212	63	239	278	25775	0.02851600387972842
SKNSH_skew	[0.5,1.0)	PLS	non-CpG ti	11807	11807	1818.232	344.841014	11803	9449.319997555813	87058.38985872826	2347	4295	4586	25775	0.4580795344325897
SKNSH_skew	[0.5,1.0)	PLS	non-CpG tv	11699	11699	900.963	122.877785	11691	8098.996995375261	81595.56407298337	2210	4308	4995	25775	0.4538894277400582
SKNSH_skew	[0.5,1.0)	dELS	CpG ti (CGI)	1298	1298	1560.1	2853.715982	1295	-487.4239991155917	5730.092097445353	85	271	461	523910	0.002477524765704033
SKNSH_skew	[0.5,1.0)	dELS	CpG ti (non-CGI)	31068	31068	61692.393	133756.409597	31015	-27831.322985715007	117258.08107146912	591	3210	6870	523910	0.05930026149529499
SKNSH_skew	[0.5,1.0)	dELS	non-CpG ti	289869	289869	43793.189	8827.427049	289493	-24069.271973837887	688586.9068692607	13116	25360	47412	523910	0.5532801435361036
SKNSH_skew	[0.5,1.0)	dELS	non-CpG tv	201675	201675	11779.478	1186.12018	201244	17559.33798329381	484726.6290232741	11061	18453	34561	523910	0.38494207020289745
SKNSH_skew	[0.5,1.0)	non-cCRE	CpG ti (CGI)	1053	1053	1115.002	1976.319708	1044	52.95800003444305	3878.917514456648	94	314	294	1294511	8.134345710465187e-4
SKNSH_skew	[0.5,1.0)	non-cCRE	CpG ti (non-CGI)	61322	61322	132141.523	304803.178393	60744	-55661.05395127123	168476.6830291179	265	3089	877	1294511	0.047370783253290236
SKNSH_skew	[0.5,1.0)	non-cCRE	non-CpG ti	733412	733412	107581.397	20632.509611	728018	-126793.19480986524	912184.1520200385	8183	26587	7128	1294511	0.566555247502725
SKNSH_skew	[0.5,1.0)	non-cCRE	non-CpG tv	498724	498724	31105.718	3357.995546	491804	-47996.51681707847	564490.5125896025	6798	19565	6032	1294511	0.38526053467293825
SKNSH_skew	[0.5,1.0)	pELS	CpG ti (CGI)	1804	1804	861.472	769.538762	1804	1152.3460028243717	9693.932085156166	308	737	908	91825	0.019646065886196568
SKNSH_skew	[0.5,1.0)	pELS	CpG ti (non-CGI)	4214	4214	6769.626	13294.987962	4207	-3078.4120027747713	15512.606487057406	111	973	1053	91825	0.04589164170977403
SKNSH_skew	[0.5,1.0)	pELS	non-CpG ti	47038	47038	7004.926	1342.409998	46995	9446.013029138676	160630.48144496253	3984	11834	10317	91825	0.5122570106180234
SKNSH_skew	[0.5,1.0)	pELS	non-CpG tv	38769	38769	2662.203	329.173205	38709	11858.018979851278	136096.0180802285	3669	10632	9533	91825	0.42220528178600597
SKNSH_skew	[1.0,1.5)	PLS	CpG ti (CGI)	238	238	100.004	71.23863	238	315.94499968178576	2189.5682103071476	66	86	153	5370	0.04432029795158287
SKNSH_skew	[1.0,1.5)	PLS	CpG ti (non-CGI)	138	138	172.779	312.788133	138	22.106000370345953	1106.6736802005605	18	46	70	5370	0.02569832402234637
SKNSH_skew	[1.0,1.5)	PLS	non-CpG ti	2674	2674	405.365	73.132247	2673	2243.6119981530364	20370.766132339668	540	956	1005	5370	0.49795158286778396
SKNSH_skew	[1.0,1.5)	PLS	non-CpG tv	2320	2320	198.22	30.224424	2319	2137.3590033329097	19805.92851891075	516	880	947	5370	0.43202979515828677
SKNSH_skew	[1.0,1.5)	dELS	CpG ti (CGI)	284	284	359.849	682.339279	283	-9.355998708750084	1296.290507351162	30	48	91	99559	0.002852579877258711
SKNSH_skew	[1.0,1.5)	dELS	CpG ti (non-CGI)	6553	6553	13107.131	28572.107671	6546	-5803.775003953021	24118.526654268106	127	710	1649	99559	0.06582026737914201
SKNSH_skew	[1.0,1.5)	dELS	non-CpG ti	54683	54683	7893.263	1469.889647	54595	-4088.308989431824	130305.14423873051	2515	4817	9315	99559	0.5492522022117539
SKNSH_skew	[1.0,1.5)	dELS	non-CpG tv	38039	38039	2256.552	217.190122	37957	2851.796008304462	91125.60106325796	2080	3593	7043	99559	0.3820749505318454
SKNSH_skew	[1.0,1.5)	non-cCRE	CpG ti (CGI)	181	181	175.951	297.991197	179	35.810000173514716	707.840538826911	21	54	51	209212	8.651511385580177e-4
SKNSH_skew	[1.0,1.5)	non-cCRE	CpG ti (non-CGI)	10806	10806	23046.512	52170.134722	10717	-9819.86700024642	29399.517043734384	51	532	200	209212	0.051650956924077014
SKNSH_skew	[1.0,1.5)	non-cCRE	non-CpG ti	122964	122964	17266.453	3035.875199	122029	-26694.067976098733	162769.96903453517	1240	4768	1388	209212	0.5877483127162878
SKNSH_skew	[1.0,1.5)	non-cCRE	non-CpG tv	75261	75261	4529.483	424.859403	74439	-7908.23896442354	90010.63187613086	1040	3198	1105	209212	0.3597355792210772
SKNSH_skew	[1.0,1.5)	pELS	CpG ti (CGI)	333	333	146.004	109.950282	333	277.63700034376234	2368.029774219925	64	142	191	18127	0.018370386715948584
SKNSH_skew	[1.0,1.5)	pELS	CpG ti (non-CGI)	865	865	1396.145	2788.841877	860	-534.7540013412944	3446.622750566817	32	221	235	18127	0.04771887240028686
SKNSH_skew	[1.0,1.5)	pELS	non-CpG ti	9340	9340	1343.924	241.259098	9336	2173.8429967171983	33294.53203363879	856	2436	2215	18127	0.5152534892701495
SKNSH_skew	[1.0,1.5)	pELS	non-CpG tv	7589	7589	555.361	71.671117	7576	2628.9229985907436	28856.568154579123	779	2182	2078	18127	0.41865725161361506
SKNSH_skew	[1.5,Inf)	PLS	CpG ti (CGI)	36	36	17.505	16.418573	36	35.47000020742416	202.38590687930537	13	12	22	1628	0.022113022113022112
SKNSH_skew	[1.5,Inf)	PLS	CpG ti (non-CGI)	37	37	54.911	102.748475	37	-3.070000559091564	246.99547154649048	3	11	17	1628	0.022727272727272728
SKNSH_skew	[1.5,Inf)	PLS	non-CpG ti	927	927	139.24	24.257566	927	915.7490017184756	8369.39661420165	220	355	352	1628	0.5694103194103194
SKNSH_skew	[1.5,Inf)	PLS	non-CpG tv	628	628	61.332	10.655722	628	587.6620010840711	5380.660095861941	132	225	243	1628	0.3857493857493858
SKNSH_skew	[1.5,Inf)	dELS	CpG ti (CGI)	79	79	89.182	156.615358	79	-33.1130002737045	341.7422082651514	8	18	31	33013	0.0023929966982703782
SKNSH_skew	[1.5,Inf)	dELS	CpG ti (non-CGI)	1802	1802	3632.484	7873.533868	1802	-1806.6089980555712	7040.737487180586	30	188	586	33013	0.054584557598521793
SKNSH_skew	[1.5,Inf)	dELS	non-CpG ti	19371	19371	2661.235	444.146671	19347	-1874.6109976602029	43531.941458247886	846	1719	3230	33013	0.586768848635386
SKNSH_skew	[1.5,Inf)	dELS	non-CpG tv	11761	11761	731.187	71.546331	11735	652.7520001082449	28838.703225109464	623	1130	2146	33013	0.3562535970678218
SKNSH_skew	[1.5,Inf)	non-cCRE	CpG ti (CGI)	41	41	38.277	59.093691	41	-4.779999911785092	233.73611699801103	4	9	10	66971	6.122052828836362e-4
SKNSH_skew	[1.5,Inf)	non-cCRE	CpG ti (non-CGI)	1959	1959	4352.338	10245.965612	1946	-2262.2179986384003	6891.285037963755	9	120	79	66971	0.029251467052903494
SKNSH_skew	[1.5,Inf)	non-cCRE	non-CpG ti	39134	39134	5533.021	937.756547	38677	-9461.611990748675	52257.60427074164	350	1352	470	66971	0.5843424765943468
SKNSH_skew	[1.5,Inf)	non-cCRE	non-CpG tv	25837	25837	1652.519	155.174421	25643	-3321.586988002294	29113.30259828308	280	1094	337	66971	0.3857938510698661
SKNSH_skew	[1.5,Inf)	pELS	CpG ti (CGI)	76	76	33.698	27.106112	76	70.97400123625998	483.2097123701971	14	30	45	5991	0.012685695209480888
SKNSH_skew	[1.5,Inf)	pELS	CpG ti (non-CGI)	212	212	377.084	798.32686	212	-188.58899964252493	716.8947259527947	5	45	60	5991	0.03538641295276248
SKNSH_skew	[1.5,Inf)	pELS	non-CpG ti	3305	3305	463.537	77.033823	3302	634.2989984136077	10669.5799981834	300	852	839	5991	0.5516608245701886
SKNSH_skew	[1.5,Inf)	pELS	non-CpG tv	2398	2398	203.024	30.351988	2396	545.4339990529697	8098.228209091068	219	700	660	5991	0.400267067267568
mean_skew	(-Inf,-1.5)	PLS	CpG ti (CGI)	679	679	329.733	292.859729	679	2782.87500332715	19820.210277736485	437	313	497	4082	0.16634002939735423
mean_skew	(-Inf,-1.5)	PLS	CpG ti (non-CGI)	552	552	838.806	1650.407864	552	486.47599885053967	5755.413687633941	121	141	300	4082	0.13522782949534543
mean_skew	(-Inf,-1.5)	PLS	non-CpG ti	1187	1187	183.159	33.536805	1186	4352.4110050092	28644.33936754447	676	468	834	4082	0.2907888290053895
mean_skew	(-Inf,-1.5)	PLS	non-CpG tv	1664	1664	121.169	13.491667	1662	5633.541996321759	38793.855935553234	909	630	1179	4082	0.40764331210191085
mean_skew	(-Inf,-1.5)	dELS	CpG ti (CGI)	277	277	333.053	626.225651	277	60.97499968193001	1913.0177060190456	43	67	152	38649	0.00716706771197185
mean_skew	(-Inf,-1.5)	dELS	CpG ti (non-CGI)	13755	13755	29465.327	68552.646335	13744	-11307.931999298047	48517.26575398936	323	1384	5115	38649	0.3558953659861833
mean_skew	(-Inf,-1.5)	dELS	non-CpG ti	12557	12557	1850.553	335.435241	12524	7579.218996405953	46150.11605372056	1345	1249	6159	38649	0.32489844497917153
mean_skew	(-Inf,-1.5)	dELS	non-CpG tv	12060	12060	753.141	78.784055	12026	1643.9380019167438	40183.982323197015	906	1201	5547	38649	0.3120391213226733
mean_skew	(-Inf,-1.5)	non-cCRE	CpG ti (CGI)	159	159	197.707	376.819801	157	115.18000008270609	1417.3419796509818	28	50	50	73072	0.0021759360630610905
mean_skew	(-Inf,-1.5)	non-cCRE	CpG ti (non-CGI)	32709	32709	73849.581	177107.50138899998	32648	-30744.112963731182	87693.16860781562	64	1373	539	73072	0.4476269980293409
mean_skew	(-Inf,-1.5)	non-cCRE	non-CpG ti	20702	20702	3439.024	678.360646	20360	1683.9040134887907	13073.297458867348	207	927	489	73072	0.2833096124370484
mean_skew	(-Inf,-1.5)	non-cCRE	non-CpG tv	19502	19502	1280.063	137.585869	19253	-5780.657991890447	29286.3216821245	174	897	531	73072	0.2668874534705496
mean_skew	(-Inf,-1.5)	pELS	CpG ti (CGI)	283	283	146.538	133.971042	283	728.9009979541881	5475.710798581836	118	115	191	5941	0.047635078269651576
mean_skew	(-Inf,-1.5)	pELS	CpG ti (non-CGI)	1693	1693	3162.726	6948.60509	1693	-762.8590027478057	6302.137538052989	87	377	730	5941	0.28496886046120184
mean_skew	(-Inf,-1.5)	pELS	non-CpG ti	1912	1912	295.413	54.684489	1912	2836.0659975432795	18108.815943117897	471	494	1127	5941	0.3218313415249958
mean_skew	(-Inf,-1.5)	pELS	non-CpG tv	2053	2053	128.221	12.142301	2050	2353.766004528386	17968.832594825093	449	608	1154	5941	0.3455647197441508
mean_skew	[-0.05,0.05)	PLS	CpG ti (CGI)	51894	51894	25822.374	22453.107146	51881	-2192.1719818615816	251724.57516458217	5333	20825	28785	776399	0.06683934420317389
mean_skew	[-0.05,0.05)	PLS	CpG ti (non-CGI)	41181	41181	59522.633	110858.779879	41118	-25377.907000331455	182234.50175837168	1976	11212	11091	776399	0.05304102658555717
mean_skew	[-0.05,0.05)	PLS	non-CpG ti	371032	371032	53114.477	9750.584259	370779	134964.29294758264	1650271.324894403	43196	113056	105663	776399	0.47788830227756607
mean_skew	[-0.05,0.05)	PLS	non-CpG tv	312292	312292	23041.053	3282.889277	311973	68698.52292564316	1468064.1428659323	34312	101340	104107	776399	0.4022313269337029
mean_skew	[-0.05,0.05)	dELS	CpG ti (CGI)	63260	63260	81661.722	150164.986528	63171	-45885.51600414992	251416.48370864493	2238	13270	14812	44808536	0.001411784576045957
mean_skew	[-0.05,0.05)	dELS	CpG ti (non-CGI)	3314357	3314357	6536913.195	13901111.333891	3309294	-2661529.968823109	11400427.086946312	65148	280670	410019	44808536	0.07396708966345163
mean_skew	[-0.05,0.05)	dELS	non-CpG ti	25226647	25226647	3651882.191999992	720950.214856	25197906	3263210.357167375	53712251.16431491	1324779	1671032	2255260	44808536	0.562987529876004
mean_skew	[-0.05,0.05)	dELS	non-CpG tv	16204272	16204272	944803.8020000004	126622.32316199996	16180196	2158499.0852664458	35772183.708061814	880111	1087000	1516348	44808536	0.36163359588449845
mean_skew	[-0.05,0.05)	non-cCRE	CpG ti (CGI)	66997	66997	69229.798	117328.332624	66847	-31465.225009189948	208742.0395562975	2458	20034	14696	300125299	2.2323009830637437e-4
mean_skew	[-0.05,0.05)	non-cCRE	CpG ti (non-CGI)	16671573	16671573	36135187.076	82775878.33365595	16514554	-13300511.59719634	39916229.86286335	86549	510653	86287	300125299	0.055548709340894314
mean_skew	[-0.05,0.05)	non-cCRE	non-CpG ti	171136042	171136042	26044896.523000214	5504380.580336891	169407964	-9806748.995797344	178022984.46743843	2450042	3528482	527897	300125299	0.5702153153040257
mean_skew	[-0.05,0.05)	non-cCRE	non-CpG tv	112250687	112250687	6879695.923999997	1135556.9773360055	110656856	-5386881.365919189	118735098.11984491	1709620	2321111	375889	300125299	0.3740127452567736
mean_skew	[-0.05,0.05)	pELS	CpG ti (CGI)	84858	84858	44958.878	42971.225512	84812	-13452.142995501988	280779.5134666759	5608	32894	34811	6257649	0.01356068389262485
mean_skew	[-0.05,0.05)	pELS	CpG ti (non-CGI)	451642	451642	751317.946	1473224.393516	451134	-343033.1848860747	1465363.6995892753	8625	93617	59932	6257649	0.07217439009442683
mean_skew	[-0.05,0.05)	pELS	non-CpG ti	3394315	3394315	484677.167	92695.749645	3391737	480052.50191691174	7481674.7785465	184111	684599	387343	6257649	0.5424265566828692
mean_skew	[-0.05,0.05)	pELS	non-CpG tv	2326834	2326834	142678.534	19499.769456	2324301	257499.87797505347	5408929.093305122	127210	494625	302537	6257649	0.3718383693300791
mean_skew	[-0.2,-0.05)	PLS	CpG ti (CGI)	50725	50725	24121.083	20132.051053	50704	13962.314004782234	266238.78546052804	7041	20264	29449	415314	0.12213650394641164
mean_skew	[-0.2,-0.05)	PLS	CpG ti (non-CGI)	37910	37910	54674.028	104224.305578	37839	-18653.96298793867	170737.23671585685	2243	10720	12130	415314	0.09128033247133494
mean_skew	[-0.2,-0.05)	PLS	non-CpG ti	156146	156146	23292.371	4333.823155	156047	119219.67497298318	919040.6539512672	27642	53823	62346	415314	0.37597095209889386
mean_skew	[-0.2,-0.05)	PLS	non-CpG tv	170533	170533	13773.983	1967.814461	170352	85176.25399094437	972469.9131515888	26332	60789	75512	415314	0.4106122114833596
mean_skew	[-0.2,-0.05)	dELS	CpG ti (CGI)	49810	49810	62866.211	117108.796417	49705	-28143.83402207808	204116.9294002719	2489	10674	13722	12032884	0.004139489751584076
mean_skew	[-0.2,-0.05)	dELS	CpG ti (non-CGI)	2418015	2418015	4917683.888	10849880.349068	2413824	-2077992.879863999	8814397.568227202	47478	223481	390432	12032884	0.20095057843157135
mean_skew	[-0.2,-0.05)	dELS	non-CpG ti	5323394	5323394	744519.073	135585.302665	5315895	1057550.8496238068	11676710.124667056	313387	419663	773966	12032884	0.4424038326971323
mean_skew	[-0.2,-0.05)	dELS	non-CpG tv	4241665	4241665	265019.37	35022.769378	4233821	447315.2878087405	10001119.262419043	236746	340045	645362	12032884	0.35250609911971226
mean_skew	[-0.2,-0.05)	non-cCRE	CpG ti (CGI)	48115	48115	49333.567	85897.705763	47969	-15638.129981124315	155940.22987644238	2467	14140	11889	43048644	0.0011176890960839557
mean_skew	[-0.2,-0.05)	non-cCRE	CpG ti (non-CGI)	7918867	7918867	17501382.592	40986487.16027	7854773	-7106484.3191881785	21156956.680386204	34687	299335	69235	43048644	0.1839516013558987
mean_skew	[-0.2,-0.05)	non-cCRE	non-CpG ti	18896381	18896381	2613223.307999996	497890.05325	18679631	-118226.69005642104	19428955.881929006	314657	513400	142093	43048644	0.4389541514942956
mean_skew	[-0.2,-0.05)	non-cCRE	non-CpG tv	16185281	16185281	990053.9900000008	139720.85710599998	15931159	-986493.4408011042	18415454.623270053	260515	451535	132673	43048644	0.37597655805372177
mean_skew	[-0.2,-0.05)	pELS	CpG ti (CGI)	67635	67635	34783.836	33247.49547	67593	5624.228006651394	245853.58306305387	6130	26363	30683	1898261	0.0356299792283569
mean_skew	[-0.2,-0.05)	pELS	CpG ti (non-CGI)	335007	335007	566237.74	1144053.998636	334565	-256179.19093662463	1142519.2735223898	7367	73288	58683	1898261	0.17648100024180025
mean_skew	[-0.2,-0.05)	pELS	non-CpG ti	791981	791981	112639.901	20522.623493	791241	249867.14598132603	2140823.2950117267	61535	184776	157616	1898261	0.4172139658350459
mean_skew	[-0.2,-0.05)	pELS	non-CpG tv	703638	703638	48600.852	6839.63709	702651	126714.66899284636	2007070.9956783704	50807	172970	154683	1898261	0.370675054694797
mean_skew	[-0.5,-0.2)	PLS	CpG ti (CGI)	19041	19041	8723.634	7014.907556	19031	18895.14299129392	151519.0324881993	4514	7793	11889	154097	0.12356502722311272
mean_skew	[-0.5,-0.2)	PLS	CpG ti (non-CGI)	12454	12454	17391.769	33183.721731	12440	-1866.5009939086171	66529.88504226957	1215	3752	5324	154097	0.08081922425485247
mean_skew	[-0.5,-0.2)	PLS	non-CpG ti	54353	54353	8863.303	1858.765703	54326	77441.8519702961	496549.8628061314	15389	19936	27662	154097	0.3527193910329208
mean_skew	[-0.5,-0.2)	PLS	non-CpG tv	68249	68249	5650.2300000000005	841.262428	68203	74515.56998784925	538744.2443876057	16431	25653	36951	154097	0.442896357489114
mean_skew	[-0.5,-0.2)	dELS	CpG ti (CGI)	14602	14602	18580.62	35116.88521	14579	-6274.077996187844	59394.71505810416	880	3398	4744	2448537	0.0059635610979127535
mean_skew	[-0.5,-0.2)	dELS	CpG ti (non-CGI)	557518	557518	1138741.983	2535325.043497	556554	-479967.3909163725	2021331.2319426716	11498	57212	134984	2448537	0.22769433339173556
mean_skew	[-0.5,-0.2)	dELS	non-CpG ti	982580	982580	149588.316	30403.130198	981117	219158.41178114252	2488813.8536387305	65622	87739	233002	2448537	0.401292690288119
mean_skew	[-0.5,-0.2)	dELS	non-CpG tv	893837	893837	59108.985	8204.306203	891989	91462.2140012554	2355139.61479306	54385	82967	218153	2448537	0.3650494152222327
mean_skew	[-0.5,-0.2)	non-cCRE	CpG ti (CGI)	11469	11469	12706.934	23145.89167	11414	-1546.4019898097026	42383.70277886962	874	3430	3015	5379211	0.0021320970677670015
mean_skew	[-0.5,-0.2)	non-cCRE	CpG ti (non-CGI)	1414585	1414585	3060070.974	7048818.819534	1406184	-1301068.273746736	3731018.842717155	4684	61981	18089	5379211	0.2629725809231131
mean_skew	[-0.5,-0.2)	non-cCRE	non-CpG ti	1985358	1985358	312242.292	67520.98394800001	1967215	-95836.34452367992	2177227.192886167	30953	71042	32030	5379211	0.36907977768486866
mean_skew	[-0.5,-0.2)	non-cCRE	non-CpG tv	1967799	1967799	135784.688	20163.119592	1942569	-271817.11829714756	2473190.2525489805	28475	72307	34265	5379211	0.3658155443242513
mean_skew	[-0.5,-0.2)	pELS	CpG ti (CGI)	18729	18729	9739.333	9618.321847	18715	8384.946001066011	93172.12154496709	2663	7291	9584	427421	0.04381862379246691
mean_skew	[-0.5,-0.2)	pELS	CpG ti (non-CGI)	78390	78390	131976.571	268228.676505	78283	-54566.51697181163	274356.2347601137	2302	18234	20459	427421	0.18340231294204076
mean_skew	[-0.5,-0.2)	pELS	non-CpG ti	162334	162334	25532.798	5236.720746	162159	84667.59497265378	632885.4097481355	19080	42072	51504	427421	0.37979884001955916
mean_skew	[-0.5,-0.2)	pELS	non-CpG tv	167968	167968	12589.527	1930.083939	167672	63963.992996360874	660386.5407905194	18162	46251	57395	427421	0.3929802232459332
mean_skew	[-1.0,-0.5)	PLS	CpG ti (CGI)	6740	6740	3135.805	2612.910359	6739	13566.091998102022	91769.4027014596	2578	2912	4509	52994	0.1271842095331547
mean_skew	[-1.0,-0.5)	PLS	CpG ti (non-CGI)	4893	4893	6831.296	12912.95812	4889	1717.5479935174797	36337.70571471976	813	1499	2673	52994	0.09233120730648753
mean_skew	[-1.0,-0.5)	PLS	non-CpG ti	17876	17876	3078.054	709.836554	17868	42390.55100091814	261746.6783030247	7544	6771	10958	52994	0.3373212061742839
mean_skew	[-1.0,-0.5)	PLS	non-CpG tv	23485	23485	1835.101	235.413343	23468	45103.97897903192	287358.929251986	8467	9074	14586	52994	0.4431633769860739
mean_skew	[-1.0,-0.5)	dELS	CpG ti (CGI)	4078	4078	5132.73	9562.353258	4066	-819.8359995293432	21487.431294127466	380	988	1571	615611	0.006624313080825391
mean_skew	[-1.0,-0.5)	dELS	CpG ti (non-CGI)	158247	158247	323882.347	725758.185147	157956	-127950.12198626886	593846.1233211833	4137	16824	53823	615611	0.2570568102259381
mean_skew	[-1.0,-0.5)	dELS	non-CpG ti	237136	237136	37768.097	8177.885565	236794	94598.96790480804	834308.180757893	22404	22539	83107	615611	0.3852042929707234
mean_skew	[-1.0,-0.5)	dELS	non-CpG tv	216150	216150	14063.288	1705.52454	215701	39281.57397429646	696274.7344776669	16372	21588	77257	615611	0.3511145837225131
mean_skew	[-1.0,-0.5)	non-cCRE	CpG ti (CGI)	2913	2913	3508.548	6659.351234	2896	92.38499532057916	14951.094085866383	307	910	777	914992	0.0031836343924318464
mean_skew	[-1.0,-0.5)	non-cCRE	CpG ti (non-CGI)	277287	277287	622150.432	1487585.041312	275602	-251328.3177539207	745220.4854155071	1066	13080	5611	914992	0.3030485512441639
mean_skew	[-1.0,-0.5)	non-cCRE	non-CpG ti	319072	319072	55807.033	13653.397531	316193	-13549.876903305878	375755.67277305	5351	13049	8185	914992	0.348715617185724
mean_skew	[-1.0,-0.5)	non-cCRE	non-CpG tv	315720	315720	21496.421	2690.584643	312383	-53210.63284171047	426113.87112422165	4456	14038	8658	914992	0.34505219717768026
mean_skew	[-1.0,-0.5)	pELS	CpG ti (CGI)	4909	4909	2549.836	2484.700308	4906	4828.660005625918	38410.74515364245	1081	1993	2826	106801	0.04596398910122564
mean_skew	[-1.0,-0.5)	pELS	CpG ti (non-CGI)	21510	21510	36332.281	74394.652129	21480	-12038.384997536195	85029.28873155074	972	5168	7808	106801	0.20140260858980721
mean_skew	[-1.0,-0.5)	pELS	non-CpG ti	39019	39019	6446.466	1421.373182	38964	35523.72899084888	241861.19867038063	6959	10590	16846	106801	0.3653430211327609
mean_skew	[-1.0,-0.5)	pELS	non-CpG tv	41363	41363	3011.094	391.138518	41275	28172.82101436915	228765.0953416079	6424	12030	18679	106801	0.38729038117620623
mean_skew	[-1.5,-1.0)	PLS	CpG ti (CGI)	1735	1735	774.513	634.396645	1735	5652.008004016244	38070.63857002415	971	781	1244	12484	0.13897789170137775
