skew_type	skew_bin	ccre_class	mut_class	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint	total	prop
mean_skew	[-1.5,-1.0)	PLS	non-CpG transversion	5169	5169	378.103	42.176879	5161	14130.566989765512	91066.71401613232	2452	2162	3542	12484	0.4140499839794938
mean_skew	[-1.5,-1.0)	dELS	CpG transition	33981	33981	71431.58	164828.487306	33920	-24255.681999047978	126403.31273960015	1122	3824	13077	123532	0.2750785221642975
mean_skew	[-1.5,-1.0)	dELS	non-CpG transition	47534	47534	7678.686	1692.580858	47428	25159.84799018049	193464.52592649552	5155	4644	20885	123532	0.3847909853317359
mean_skew	[-1.5,-1.0)	dELS	non-CpG transversion	42017	42017	2565.624	261.81333	41911	10000.124007057637	144211.74686345513	3375	4311	18194	123532	0.3401304925039666
mean_skew	[-1.5,-1.0)	non-cCRE	CpG transition	66265	66265	152833.78300000002	374820.689033	65945	-58843.983912278796	175224.96794705794	311	3318	1382	194316	0.3410166944564524
mean_skew	[-1.5,-1.0)	non-cCRE	non-CpG transition	66184	66184	11673.767	2691.202547	65324	928.1260391813712	59637.15547509148	856	2852	1670	194316	0.34059984767080426
mean_skew	[-1.5,-1.0)	non-cCRE	non-CpG transversion	61867	61867	3744.703	372.660817	61003	-9180.697966132197	73277.90785437541	677	2880	1630	194316	0.31838345787274336
mean_skew	[-1.5,-1.0)	pELS	CpG transition	5411	5411	8424.368	17263.722506000002	5407	-637.0069976518857	32134.987223679127	562	1474	2355	20485	0.26414449597266293
mean_skew	[-1.5,-1.0)	pELS	non-CpG transition	7588	7588	1261.577	278.855377	7573	9313.398017167698	60425.116469647815	1658	2135	3835	20485	0.37041737856968515
mean_skew	[-1.5,-1.0)	pELS	non-CpG transversion	7486	7486	484.403	49.025121	7472	7067.311997826445	52539.58491068258	1453	2123	3918	20485	0.3654381254576519
mean_skew	[0.05,0.2)	PLS	CpG transition	23592	23592	17646.171000000002	23988.804845	23571	-1586.5010088762506	125697.88730596213	2561	8794	11920	313022	0.07536850445016645
mean_skew	[0.05,0.2)	PLS	non-CpG transition	152992	152992	23368.608	4785.837694	152894	46428.1979923453	794111.0567111544	19797	51203	51623	313022	0.4887579786724256
mean_skew	[0.05,0.2)	PLS	non-CpG transversion	136438	136438	10061.648	1314.60904	136315	41633.19497675625	717377.054733441	17738	48564	52620	313022	0.435873516877408
mean_skew	[0.05,0.2)	dELS	CpG transition	408332	408332	761509.357	1560245.4562789998	407591	-347277.1739615418	1479685.8676005227	8124	42409	70798	11148116	0.03662789300003696
mean_skew	[0.05,0.2)	dELS	non-CpG transition	6559907	6559907	1075601.147	256529.292603	6551998	-629555.3053942102	15850283.174901674	287462	494023	760741	11148116	0.5884318928866545
mean_skew	[0.05,0.2)	dELS	non-CpG transversion	4179877	4179877	238459.3	24199.136616	4172894	351746.29865870945	9304486.345706018	213621	323822	509971	11148116	0.37494021411330847
mean_skew	[0.05,0.2)	non-cCRE	CpG transition	1236282	1236282	2587856.9439999997	5774087.299816	1225909	-1023281.5621908705	3110631.4502998195	6709	52762	13839	46499324	0.026587096190903766
mean_skew	[0.05,0.2)	non-cCRE	non-CpG transition	26686511	26686511	4462869.476999991	1059913.4586910005	26409717	-4430064.027446364	33937799.634014815	331862	704077	146939	46499324	0.5739118056856052
mean_skew	[0.05,0.2)	non-cCRE	non-CpG transversion	18576531	18576531	1157056.8380000012	137770.42244199995	18313971	-1611363.166966969	20252257.12934278	252937	489867	107520	46499324	0.399501098123491
mean_skew	[0.05,0.2)	pELS	CpG transition	75553	75553	97837.82999999999	174919.206188	75468	-42750.08098825997	265749.65940740635	3028	20461	19677	1699282	0.044461719714561795
mean_skew	[0.05,0.2)	pELS	non-CpG transition	949375	949375	149955.179	33518.394481	948581	-4730.235072828028	2546190.733919812	53246	212975	147159	1699282	0.5586918474979432
mean_skew	[0.05,0.2)	pELS	non-CpG transversion	674354	674354	41522.877	4634.628729	673522	89075.92306744288	1742021.3544473276	42295	161902	119407	1699282	0.39684643278749493
mean_skew	[0.2,0.5)	PLS	CpG transition	7467	7467	5426.3369999999995	7418.889123	7461	1705.5159989794479	43845.23012328711	1077	2842	3941	89984	0.08298141891891891
mean_skew	[0.2,0.5)	PLS	non-CpG transition	40277	40277	6042.093	1146.826647	40258	24457.7249934466	256373.1812097645	6992	14230	15783	89984	0.4476017958748222
mean_skew	[0.2,0.5)	PLS	non-CpG transversion	42240	42240	3234.27	435.157416	42204	23112.024980744947	255534.63290146543	7006	15565	18049	89984	0.4694167852062589
mean_skew	[0.2,0.5)	dELS	CpG transition	104305	104305	198348.36	416685.029748	104071	-91361.53998551588	394395.2835678939	2192	11424	21741	1965104	0.05307861568649802
mean_skew	[0.2,0.5)	dELS	non-CpG transition	1082974	1082974	167277.385	35505.088867	1081471	-83262.43398473632	2569764.266988375	48424	92469	167560	1965104	0.5511026388425244
mean_skew	[0.2,0.5)	dELS	non-CpG transversion	777825	777825	45100.145	4519.252661	776385	54311.71397030808	1790471.4481099711	40527	69114	124017	1965104	0.3958187454709776
mean_skew	[0.2,0.5)	non-cCRE	CpG transition	234173	234173	497881.147	1129088.728905	232129	-207187.58584337472	640265.4222256489	1338	11929	3721	5465663	0.0428443905158441
mean_skew	[0.2,0.5)	non-cCRE	non-CpG transition	2976918	2976918	460731.728	97703.7197	2951261	-517192.1924423985	3774896.532534152	34807	100042	27313	5465663	0.5446581686430356
mean_skew	[0.2,0.5)	non-cCRE	non-CpG transversion	2254572	2254572	138703.301	15337.380927	2227190	-202583.71539084957	2538581.3388146	31433	79329	23085	5465663	0.4124974408411203
mean_skew	[0.2,0.5)	pELS	CpG transition	20737	20737	25989.922	46841.149848	20703	-9141.849002157103	78275.39717226465	1127	5888	6406	341026	0.060807680352817674
mean_skew	[0.2,0.5)	pELS	non-CpG transition	174384	174384	26330.185	5278.7292370000005	174196	22682.42702670734	537114.2246375032	12982	43520	36911	341026	0.5113510406831151
mean_skew	[0.2,0.5)	pELS	non-CpG transversion	145905	145905	9684.644	1157.467418	145705	33446.38102005098	456540.2951862703	11928	39276	34796	341026	0.42784127896406726
mean_skew	[0.5,1.0)	PLS	CpG transition	1913	1913	1437.464	2023.2444300000002	1913	1002.8610037282342	12835.147949965207	341	706	1042	22082	0.08663164568426773
mean_skew	[0.5,1.0)	PLS	non-CpG transition	9786	9786	1468.843	275.533707	9783	7259.220988059421	68604.41889802927	1883	3511	3792	22082	0.443166379856897
mean_skew	[0.5,1.0)	PLS	non-CpG transversion	10383	10383	838.629	121.283647	10377	7573.333001829333	72187.90070608405	1989	3885	4605	22082	0.47020197445883527
mean_skew	[0.5,1.0)	dELS	CpG transition	28356	28356	54881.431	117307.615567	28312	-24946.92498478316	107221.26489738587	593	3106	6579	430562	0.06585811102698334
mean_skew	[0.5,1.0)	dELS	non-CpG transition	234910	234910	35281.405	7142.077963	234591	-29735.40596504358	552819.5230124618	9970	21079	41128	430562	0.5455892531156953
mean_skew	[0.5,1.0)	dELS	non-CpG transversion	167296	167296	9913.697	1028.508501	166996	8736.029008162095	393431.4300530533	8636	15936	30758	430562	0.38855263585732136
mean_skew	[0.5,1.0)	non-cCRE	CpG transition	46733	46733	99641.341	228196.078229	46312	-41281.688983745415	131915.75817515765	319	2568	1118	979565	0.04770791116464961
mean_skew	[0.5,1.0)	non-cCRE	non-CpG transition	546559	546559	80516.501	15545.169779	542615	-108315.87986771614	699038.1409554724	5688	20572	6120	979565	0.557960931638023
mean_skew	[0.5,1.0)	non-cCRE	non-CpG transversion	386273	386273	24995.193	2957.261435	382332	-39158.67782431736	439485.9213526611	5054	16161	5417	979565	0.39433115719732736
mean_skew	[0.5,1.0)	pELS	CpG transition	5405	5405	6722.025	12258.192491	5395	-1491.1110013986483	22872.529249450454	386	1571	1775	78971	0.06844284610806499
mean_skew	[0.5,1.0)	pELS	non-CpG transition	39223	39223	5763.171	1098.360019	39183	6284.80501905689	130433.39284326708	3201	9964	9141	78971	0.496675994985501
mean_skew	[0.5,1.0)	pELS	non-CpG transversion	34343	34343	2444.327	318.228331	34278	10078.491980072811	120793.14398161114	3299	9808	9316	78971	0.43488115890643403
mean_skew	[1.0,1.5)	PLS	CpG transition	233	233	175.704	253.144038	233	135.6169985225424	1761.3959630305408	48	84	127	3724	0.0625671321160043
mean_skew	[1.0,1.5)	PLS	non-CpG transition	1766	1766	259.498	45.781238	1765	1405.822004129761	13002.92122682714	347	639	643	3724	0.47422126745435017
mean_skew	[1.0,1.5)	PLS	non-CpG transversion	1725	1725	158.923	26.105675	1723	1510.3470022248798	13208.066104275698	358	627	727	3724	0.46321160042964554
mean_skew	[1.0,1.5)	dELS	CpG transition	5222	5222	10203.747000000001	21906.860855	5220	-4682.5469960705395	20134.521017709987	123	578	1396	75485	0.06917930714711532
mean_skew	[1.0,1.5)	dELS	non-CpG transition	40737	40737	5659.579	1000.470757	40675	-5293.162993261939	93452.34314484971	1659	3608	7080	75485	0.5396701331390342
mean_skew	[1.0,1.5)	dELS	non-CpG transversion	29526	29526	1807.1	179.840292	29456	1091.0750029060298	70042.28129487467	1535	2949	5714	75485	0.39115055971385043
mean_skew	[1.0,1.5)	non-cCRE	CpG transition	5255	5255	11163.108	25466.115946	5222	-4907.674997984665	16317.620096862676	52	335	192	152195	0.03452807253851966
mean_skew	[1.0,1.5)	non-cCRE	non-CpG transition	89242	89242	12271.877	2078.374651	88488	-22978.234983453753	120409.39608514648	766	3788	1096	152195	0.5863661749728966
mean_skew	[1.0,1.5)	non-cCRE	non-CpG transversion	57698	57698	3660.093	360.567317	57117	-8515.380978054134	69856.53092997671	699	2697	934	152195	0.37910575248858375
mean_skew	[1.0,1.5)	pELS	CpG transition	895	895	1116.655	2082.976689	894	-251.5079995080597	4017.9670908319663	60	263	331	14615	0.06123845364351693
mean_skew	[1.0,1.5)	pELS	non-CpG transition	7225	7225	1012.13	177.683958	7221	885.6080008120044	22350.249868075636	564	1977	1805	14615	0.4943551146082792
mean_skew	[1.0,1.5)	pELS	non-CpG transversion	6495	6495	509.868	69.45625	6483	1710.8400021810085	21555.79171422879	598	1862	1887	14615	0.4444064317482039
mean_skew	[1.5,Inf)	PLS	CpG transition	26	26	31.262	57.802276	26	2.0409997850656367	126.37158539604897	3	8	15	817	0.03182374541003672
mean_skew	[1.5,Inf)	PLS	non-CpG transition	451	451	65.68900000000001	11.016957	451	272.5660010057036	2820.5550980136572	80	156	187	817	0.5520195838433293
mean_skew	[1.5,Inf)	PLS	non-CpG transversion	340	340	33.910000000000004	5.840762	340	259.0559993432835	1925.7564486715612	55	111	129	817	0.41615667074663404
mean_skew	[1.5,Inf)	dELS	CpG transition	828	828	1629.3899999999999	3487.760056	828	-718.1880007321016	3587.3401540341233	21	102	251	20976	0.039473684210526314
mean_skew	[1.5,Inf)	dELS	non-CpG transition	12949	12949	1734.345	278.59396300000003	12932	-2146.747998983134	27824.115950584997	475	1201	2051	20976	0.6173245614035088
mean_skew	[1.5,Inf)	dELS	non-CpG transversion	7199	7199	461.396	47.399002	7183	-321.10599458508693	17239.169011902355	314	741	1330	20976	0.3432017543859649
mean_skew	[1.5,Inf)	non-cCRE	CpG transition	533	533	1145.634	2658.5346019999997	530	-557.2719982229177	1969.7463624233596	7	43	27	42330	0.012591542641152847
mean_skew	[1.5,Inf)	non-cCRE	non-CpG transition	28233	28233	3840.008	628.475504	27940	-9684.312000834036	42586.88340104978	203	1049	322	42330	0.6669737774627923
mean_skew	[1.5,Inf)	non-cCRE	non-CpG transversion	13564	13564	869.248	85.225562	13464	-2401.6679888713415	17053.576053117853	161	693	245	42330	0.3204346798960548
mean_skew	[1.5,Inf)	pELS	CpG transition	153	153	199.252	382.60448399999996	153	-38.602999183815015	567.6395903141365	12	44	59	4251	0.03599153140437544
mean_skew	[1.5,Inf)	pELS	non-CpG transition	2346	2346	319.032	51.185924	2344	355.2670014118776	6839.724284839617	196	610	569	4251	0.5518701482004235
mean_skew	[1.5,Inf)	pELS	non-CpG transversion	1752	1752	157.632	24.234186	1749	462.8370000985451	5787.852946718644	159	540	529	4251	0.41213832039520115
