skew_type	skew_bin	ccre_class	cell_line	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint	phyloP_mean	phyloP_var	phyloP_se	phyloP_lci	phyloP_uci	frac_conserved	frac_conserved_se	frac_conserved_lci	frac_conserved_uci	skew_cell	matched
HepG2_skew	[0.2,0.5)	pELS	SK-N-SH	47424	47419	6743.685	2435.938627	47421	28827.74002202659	261458.6896894253	7503	20068	22390	0.6079108416529933	5.144116279833011	0.010415258048449434	0.5874969358780323	0.6283247474279542	0.15822104131081166	0.0016758911135856373	0.15493629472818382	0.1615057878934395	HepG2	Mismatched
HepG2_skew	[0.5,1.0)	Inactive cCRE	HepG2	619468	619146	152857.6	199348.939394	617703	-60852.92294637824	1439505.307452914	26073	57434	88343	-0.09851485737705376	2.3207151513640474	0.0019383003025115332	-0.10231392596997636	-0.09471578878413116	0.04220960558715111	2.5582974052778455e-4	0.04170817929571665	0.04271103187858557	HepG2	Matched
HepG2_skew	[0.5,1.0)	Inactive cCRE	K562	604619	604307	149873.539	196616.162527	602892	-61443.00895008296	1391328.7676425043	25065	52941	83362	-0.10191379044685112	2.297375276300263	0.0019520737029218623	-0.10573985490457796	-0.09808772598912427	0.04157461037797815	2.57083076487401e-4	0.04107072754806284	0.042078493207893454	HepG2	Mismatched
HepG2_skew	[0.5,1.0)	Inactive cCRE	SK-N-SH	609891	609581	150797.29	197962.408312	608112	-71397.09392189025	1339071.0513716573	23103	52623	84985	-0.11740780303939118	2.188232864445621	0.0018969460580892995	-0.1211258173132462	-0.11368978876553615	0.03799135685531613	2.451546315551569e-4	0.03751085377746802	0.03847185993316424	HepG2	Mismatched
HepG2_skew	[0.5,1.0)	Other cCREs	HepG2	25349	25343	5434.442	5719.068042	25305	378.39299279300013	76561.45914597009	1689	4121	8558	0.014953289578857939	3.0254426543619286	0.010934307720812029	-0.006477953553933637	0.036384532711649514	0.06674570243034973	0.0015689477560928227	0.0636705648284078	0.06982084003229166	HepG2	Matched
HepG2_skew	[0.5,1.0)	Other cCREs	K562	31893	31882	7037.487	7547.214411	31836	-516.0879905871118	97771.664193549	2006	5311	10442	-0.016210830210676964	3.0709375837524684	0.009821464399589079	-0.03546090043387156	0.0030392400125176314	0.06301042844578465	0.0013618031893967149	0.06034129419456709	0.06567956269700222	HepG2	Mismatched
HepG2_skew	[0.5,1.0)	Other cCREs	SK-N-SH	40664	40648	9197.063	9778.691733	40634	4615.456981387457	165634.48334486727	3917	8944	12048	0.11358608508607218	4.06345166872907	0.010000063577994808	0.09398596047320236	0.13318620969894202	0.09639710587192991	0.0014641177849503942	0.09352743501342714	0.09926677673043269	HepG2	Mismatched
HepG2_skew	[0.5,1.0)	PLS	HepG2	7503	7501	1106.189	423.781771	7501	5603.954998101224	59517.456453224826	1546	3251	3852	0.7470943871618749	7.377436417098089	0.03136123486098952	0.6856263668343354	0.8085624074894144	0.20610585255299294	0.004670537673176973	0.19695159871356607	0.2152601063924198	HepG2	Matched
HepG2_skew	[0.5,1.0)	PLS	K562	8467	8464	1223.282	393.99242	8467	6354.130996825872	63609.857232162525	1731	3614	4355	0.7504583674059138	6.950312598393724	0.028650841960691835	0.6943027171629578	0.8066140176488698	0.2044407700484233	0.004382836134225978	0.19585041122534036	0.21303112887150621	HepG2	Mismatched
HepG2_skew	[0.5,1.0)	PLS	SK-N-SH	10250	10247	1502.099	479.636505	10248	9350.566993737006	80750.29099422791	2304	4248	5183	0.9124284732374127	7.0477766593372015	0.02622445721942914	0.8610285370873316	0.9638284093874938	0.22482435597189696	0.0041238435434926436	0.21674162262665136	0.23290708931714255	HepG2	Mismatched
HepG2_skew	[0.5,1.0)	dELS	HepG2	15417	15417	3451.152	3759.347344	15409	2817.7970208165943	57215.48235595615	1402	2882	5069	0.18286696221796317	3.6799195466389274	0.015453680687149692	0.15257774807114977	0.21315617636477657	0.09098578752677007	0.0023167804960245834	0.08644489775456189	0.09552667729897825	HepG2	Matched
HepG2_skew	[0.5,1.0)	dELS	K562	15669	15666	3670.006	4247.34589	15652	908.374005701161	54795.54296875944	1138	2944	5091	0.0580356507603604	3.497720586045925	0.014948844934096239	0.028735914689531773	0.08733538683118902	0.07270636340403783	0.0020754388000898357	0.06863850335586175	0.07677422345221391	HepG2	Mismatched
HepG2_skew	[0.5,1.0)	dELS	SK-N-SH	5909	5909	1319.139	1308.242723	5902	2679.6960086185713	35744.02724545344	896	1302	2672	0.4540318550692259	5.851103185161625	0.03148612939830633	0.39231904144854546	0.5157446686899063	0.15181294476448662	0.004670900540013347	0.14265797970606045	0.16096790982291279	HepG2	Mismatched
HepG2_skew	[0.5,1.0)	non-cCRE	HepG2	1032679	1032136	225791.39	277192.447998	1023856	-189273.8086703789	1336241.2488612155	12058	39763	11818	-0.1848637002375128	1.2709332788650367	0.0011141455653614408	-0.18704742554562123	-0.18267997492940438	0.011777046772202341	1.0661694363610741e-4	0.01156807756267557	0.011986015981729112	HepG2	Matched
HepG2_skew	[0.5,1.0)	non-cCRE	K562	1032679	1032136	225791.39	277192.447998	1023856	-189273.8086703789	1336241.2488612155	12058	39763	11818	-0.1848637002375128	1.2709332788650367	0.0011141455653614408	-0.18704742554562123	-0.18267997492940438	0.011777046772202341	1.0661694363610741e-4	0.01156807756267557	0.011986015981729112	HepG2	Mismatched
HepG2_skew	[0.5,1.0)	non-cCRE	SK-N-SH	1032679	1032136	225791.39	277192.447998	1023856	-189273.8086703789	1336241.2488612155	12058	39763	11818	-0.1848637002375128	1.2709332788650367	0.0011141455653614408	-0.18704742554562123	-0.18267997492940438	0.011777046772202341	1.0661694363610741e-4	0.01156807756267557	0.011986015981729112	HepG2	Mismatched
HepG2_skew	[0.5,1.0)	pELS	HepG2	10298	10295	1587.234	836.894506	10295	5196.96500567277	53555.16281728058	1455	4236	4631	0.5048047601430568	4.9477083878103825	0.02192243908389571	0.4618367795386212	0.5477727407474924	0.14133074307916466	0.0034333501939269894	0.13460137669906774	0.14806010945926157	HepG2	Matched
HepG2_skew	[0.5,1.0)	pELS	K562	17387	17383	2632.303	1283.315809	17366	7840.779009148361	78849.0361883706	2225	7114	7203	0.45150172804032945	4.33682182070589	0.015802867231363867	0.42052810826685627	0.48247534781380264	0.12812392030404238	0.002536253108677748	0.123152864211034	0.13309497639705076	HepG2	Mismatched
HepG2_skew	[0.5,1.0)	pELS	SK-N-SH	11321	11317	1621.0259999999998	559.051784	11317	7895.561009152559	65155.01526913998	1945	4807	5565	0.6976726172265229	5.27098785396013	0.021581436551745527	0.6553730015851016	0.7399722328679441	0.17186533533621984	0.003546328554677997	0.16491453136905096	0.17881613930338872	HepG2	Mismatched
HepG2_skew	[1.0,1.5)	Inactive cCRE	HepG2	107983	107924	24963.828	32164.28003	107656	-9455.848983247184	246034.1532282465	4608	10379	16104	-0.08783392456757806	2.277679707416558	0.004599675633589846	-0.09684928880941415	-0.07881856032574197	0.04280300215501226	6.169055248839415e-4	0.041593867326239736	0.04401213698378478	HepG2	Matched
HepG2_skew	[1.0,1.5)	Inactive cCRE	K562	105383	105324	24521.734	31923.048098	105066	-9625.712982519995	239505.23664753677	4455	9575	15334	-0.09161586985818433	2.271197530858402	0.004649394039137886	-0.10072868217489458	-0.08250305754147408	0.042401918793900976	6.216605228649885e-4	0.041183464169085596	0.04362037341871636	HepG2	Mismatched
HepG2_skew	[1.0,1.5)	Inactive cCRE	SK-N-SH	106372	106315	24743.301	32300.031641	106040	-11663.145977306298	228270.78382360295	4059	9523	15570	-0.10998817405984815	2.1406084147697126	0.004492972439975124	-0.11879440004219939	-0.1011819480774969	0.03827800829875519	5.892024990343391e-4	0.037123171400647886	0.03943284519686249	HepG2	Mismatched
HepG2_skew	[1.0,1.5)	Other cCREs	HepG2	4383	4383	928.97	1035.777106	4377	59.48400195851013	13812.216611716074	287	713	1403	0.013590130673637223	3.156171895876706	0.026852952947329266	-0.03904165710312814	0.06622191845040258	0.06557002513136852	0.003741431363020669	0.058236819659848005	0.07290323060288903	HepG2	Matched
HepG2_skew	[1.0,1.5)	Other cCREs	K562	5395	5395	1164.692	1260.212226	5384	35.43400205380732	15673.99513522963	355	922	1662	0.006581352535996902	2.9117150160821756	0.023255297915626343	-0.03899903137863073	0.05216173645062454	0.06593610698365528	0.0033821854548312506	0.05930702349218603	0.07256519047512452	HepG2	Mismatched
HepG2_skew	[1.0,1.5)	Other cCREs	SK-N-SH	7094	7092	1516.011	1532.917141	7090	1312.7669998221104	29817.694436182857	729	1582	2032	0.18515754581411994	4.171903755151647	0.024257387327096105	0.1376130666530116	0.2327020249752283	0.10282087447108604	0.003607091085529596	0.09575097594344803	0.10989077299872405	HepG2	Mismatched
HepG2_skew	[1.0,1.5)	PLS	HepG2	986	986	158.507	61.634423	986	647.8160005476096	7077.911036191613	185	429	470	0.6570141993383465	6.753590584033761	0.08276160553630542	0.4948014524871879	0.8192269461895051	0.1876267748478702	0.012433309649967887	0.16325748793393313	0.21199606176180724	HepG2	Matched
HepG2_skew	[1.0,1.5)	PLS	K562	1165	1165	179.665	50.364163	1165	832.8810014411572	8356.588278519965	219	505	563	0.7149193145417658	6.667650828071128	0.07565253090162094	0.5666403539745888	0.8631982751089429	0.18798283261802576	0.011446658798407046	0.16554738137314795	0.21041828386290357	HepG2	Mismatched
HepG2_skew	[1.0,1.5)	PLS	SK-N-SH	1461	1461	227.469	66.456211	1461	1354.277001745417	11613.948733349474	324	589	702	0.926952088805898	7.0949307107943635	0.06968655112573026	0.7903664485994667	1.0635377290123293	0.22176591375770022	0.01086869529779569	0.20046327097402067	0.24306855654137977	HepG2	Mismatched
HepG2_skew	[1.0,1.5)	dELS	HepG2	2838	2838	679.425	822.521179	2835	580.1830008346587	9812.918407863865	260	535	997	0.20465008847783378	3.4206718085425956	0.03473594932994876	0.1365676277911342	0.2727325491645334	0.09171075837742504	0.005420579219434645	0.08108642310733313	0.10233509364751694	HepG2	Matched
HepG2_skew	[1.0,1.5)	dELS	K562	2821	2821	643.284	743.72264	2817	231.69900017289916	8975.658864293564	198	528	905	0.08225026630205863	3.1806113493705337	0.03360174863476072	0.016390838977927633	0.14810969362618964	0.07028753993610223	0.004816372564576676	0.060847449709531945	0.07972763016267252	HepG2	Mismatched
HepG2_skew	[1.0,1.5)	dELS	SK-N-SH	1041	1041	232.713	247.519369	1041	484.3649992636639	5377.634255073248	155	230	472	0.46528818373070496	4.954100907983782	0.06898537975934885	0.3300768394023812	0.6004995280590287	0.148895292987512	0.011033330201047015	0.12726996579345984	0.17052062018156416	HepG2	Mismatched
HepG2_skew	[1.0,1.5)	non-cCRE	HepG2	168921	168840	30572.126	31758.94482	167473	-37063.622949160286	224996.98090202425	1736	7177	2116	-0.22131103490807644	1.2945112744202185	0.002780228676894135	-0.22676028311478894	-0.21586178670136394	0.01036585001761478	2.4749555135843984e-4	0.009880758736952239	0.010850941298277322	HepG2	Matched
HepG2_skew	[1.0,1.5)	non-cCRE	K562	168921	168840	30572.126	31758.94482	167473	-37063.622949160286	224996.98090202425	1736	7177	2116	-0.22131103490807644	1.2945112744202185	0.002780228676894135	-0.22676028311478894	-0.21586178670136394	0.01036585001761478	2.4749555135843984e-4	0.009880758736952239	0.010850941298277322	HepG2	Mismatched
HepG2_skew	[1.0,1.5)	non-cCRE	SK-N-SH	168921	168840	30572.126	31758.94482	167473	-37063.622949160286	224996.98090202425	1736	7177	2116	-0.22131103490807644	1.2945112744202185	0.002780228676894135	-0.22676028311478894	-0.21586178670136394	0.01036585001761478	2.4749555135843984e-4	0.009880758736952239	0.010850941298277322	HepG2	Mismatched
HepG2_skew	[1.0,1.5)	pELS	HepG2	1982	1982	306.321	153.433949	1981	910.643003201694	9532.805945956365	272	823	883	0.45968854275703885	4.603128177193275	0.0482041352565005	0.3652084376542979	0.5541686478597798	0.13730439172135286	0.007732657420324661	0.12214838317751653	0.1524604002651892	HepG2	Matched
HepG2_skew	[1.0,1.5)	pELS	K562	3408	3408	527.676	260.29956	3403	1267.976002147421	13758.526304394369	385	1349	1393	0.3726053488531945	3.9053708594287917	0.03387662729669751	0.3062071593516674	0.4390035383547216	0.11313546870408463	0.005429965357213998	0.10249273660394519	0.12377820080422407	HepG2	Mismatched
HepG2_skew	[1.0,1.5)	pELS	SK-N-SH	2204	2204	317.557	90.722325	2203	1254.0139997703957	11189.943981765782	345	955	1081	0.5692301406129804	4.757548327132531	0.046471250134139344	0.4781464903500673	0.6603137908758935	0.15660463004993191	0.007743024913735754	0.14142830121900984	0.17178095888085398	HepG2	Mismatched
HepG2_skew	[1.5,Inf)	Inactive cCRE	HepG2	30154	30139	5270.621	4844.197747	30091	-3419.9389864769755	65200.97188519297	1155	2783	4188	-0.11365321812093236	2.1539476508342514	0.008460562960787395	-0.13023592152407565	-0.09707051471778907	0.03838356983815759	0.0011075295155811046	0.03621281198761862	0.04055432768869656	HepG2	Matched
HepG2_skew	[1.5,Inf)	Inactive cCRE	K562	29521	29507	5238.059	4978.698187	29461	-3390.602992122877	63589.6530498924	1126	2573	4078	-0.11508784468018318	2.145262588573075	0.008533289652848738	-0.1318130923997667	-0.09836259696059965	0.03822001968704389	0.0011170164723964908	0.036030667401146764	0.04040937197294101	HepG2	Mismatched
HepG2_skew	[1.5,Inf)	Inactive cCRE	SK-N-SH	29825	29813	5276.714	5044.74122	29761	-3641.607991375611	62068.66471460767	1061	2579	4057	-0.12236174830736908	2.070667714856615	0.008341255921401333	-0.13871060991331569	-0.10601288670142248	0.03565068378078694	0.0010747992644116956	0.03354407722254001	0.03775729033903386	HepG2	Mismatched
HepG2_skew	[1.5,Inf)	Other cCREs	HepG2	1203	1203	254.029	292.679301	1202	62.30100090836635	3679.13271637018	88	212	377	0.051831115564364684	3.06070240299111	0.05046128648218219	-0.047073005940712405	0.15073523706944178	0.07321131447587355	0.007513239446394532	0.058485365160940266	0.08793726379080682	HepG2	Matched
HepG2_skew	[1.5,Inf)	Other cCREs	K562	1423	1423	239.734	182.76434	1422	80.76000415091391	4041.582722484453	92	235	377	0.05679325186421513	2.8409543273949014	0.04469740682399443	-0.03081366551081395	0.1444001692392442	0.06469760900140648	0.006523344878533947	0.05191185303947994	0.07748336496333301	HepG2	Mismatched
HepG2_skew	[1.5,Inf)	Other cCREs	SK-N-SH	1890	1887	327.557	218.997725	1890	57.51400288892917	6552.665190996453	160	410	535	0.030430689359221785	3.467927474981861	0.04283552569883046	-0.05352694101048591	0.11438831972892949	0.08465608465608465	0.006403100769463823	0.07210600714793555	0.09720616216423375	HepG2	Mismatched
HepG2_skew	[1.5,Inf)	PLS	HepG2	211	211	33.673	13.649423	211	101.27700021024796	1481.0935390173142	38	89	90	0.47998578298695715	6.821342946537277	0.17980166728105917	0.1275745151160812	0.8323970508578331	0.18009478672985782	0.026453988896630618	0.1282449684924618	0.23194460496725383	HepG2	Matched
HepG2_skew	[1.5,Inf)	PLS	K562	256	256	38.612	10.731992	256	162.95300104958014	1852.9525321191388	51	109	114	0.6365351603499224	6.859714578300169	0.1636941051824562	0.31569471419230827	0.9573756065075365	0.19921875	0.024963304291033047	0.15029067358957524	0.24814682641042476	HepG2	Mismatched
HepG2_skew	[1.5,Inf)	PLS	SK-N-SH	335	335	51.223	9.884049	335	235.65400052187036	2150.720502207082	64	129	157	0.7034447776772249	5.942966844913851	0.13319234038433395	0.4423877905239304	0.9645017648305194	0.191044776119403	0.021478671797848025	0.14894657939562087	0.2331429728431851	HepG2	Mismatched
HepG2_skew	[1.5,Inf)	dELS	HepG2	802	802	162.091	167.993711	802	217.09700016025465	2886.8121751276985	75	129	255	0.2706945139155295	3.5306432062382007	0.0663498173482218	0.14064887191301478	0.40074015591804424	0.09351620947630923	0.010281021910445366	0.07336540653183632	0.11366701242078214	HepG2	Matched
HepG2_skew	[1.5,Inf)	dELS	K562	781	780	150.807	143.029601	778	-12.434999907854932	2421.6608408089896	49	145	209	-0.015983290369993484	3.1164248244462183	0.06329050035369325	-0.14003267106323225	0.1080660903232453	0.06298200514138817	0.008709483659589469	0.045911417168592816	0.08005259311418353	HepG2	Mismatched
HepG2_skew	[1.5,Inf)	dELS	SK-N-SH	250	250	51.893	50.905575	250	150.71900149853883	1710.794738782998	44	61	107	0.6028760059941554	6.505742446313782	0.16131636552208561	0.2866959295708676	0.9190560824174432	0.176	0.024085182166635154	0.12879304295339508	0.2232069570466049	HepG2	Mismatched
HepG2_skew	[1.5,Inf)	non-cCRE	HepG2	46278	46261	6368.042	3551.5909739999997	45866	-10798.993986487856	61756.16164819518	443	1747	545	-0.2354466050339654	1.2910405576429609	0.005305477896082132	-0.24584534171028638	-0.2250478683576444	0.009658570618758994	4.566710385563103e-4	0.008763495383188626	0.010553645854329361	HepG2	Matched
HepG2_skew	[1.5,Inf)	non-cCRE	K562	46278	46261	6368.042	3551.5909739999997	45866	-10798.993986487856	61756.16164819518	443	1747	545	-0.2354466050339654	1.2910405576429609	0.005305477896082132	-0.24584534171028638	-0.2250478683576444	0.009658570618758994	4.566710385563103e-4	0.008763495383188626	0.010553645854329361	HepG2	Mismatched
HepG2_skew	[1.5,Inf)	non-cCRE	SK-N-SH	46278	46261	6368.042	3551.5909739999997	45866	-10798.993986487856	61756.16164819518	443	1747	545	-0.2354466050339654	1.2910405576429609	0.005305477896082132	-0.24584534171028638	-0.2250478683576444	0.009658570618758994	4.566710385563103e-4	0.008763495383188626	0.010553645854329361	HepG2	Mismatched
HepG2_skew	[1.5,Inf)	pELS	HepG2	534	534	80.745	34.746383	534	228.0729999090545	2213.197430232855	69	234	224	0.4271029960843717	3.9695811794479305	0.08621874866111784	0.25811424870858074	0.5960917434601627	0.12921348314606743	0.014515738515243964	0.10076263565618926	0.1576643306359456	HepG2	Matched
HepG2_skew	[1.5,Inf)	pELS	K562	923	923	133.947	38.042445	923	348.13400154118443	3555.358600636025	107	385	356	0.3771765997195931	3.713720826125755	0.06343132393416445	0.25285120480863077	0.5015019946305554	0.11592632719393282	0.010537423061914223	0.09527297799258094	0.1365796763952847	HepG2	Mismatched
HepG2_skew	[1.5,Inf)	pELS	SK-N-SH	604	604	93.772	28.737996	604	386.5300011772198	2978.3625993468263	96	268	278	0.6399503330748672	4.529025864593757	0.08659322833245116	0.47022760554326287	0.8096730606064715	0.15894039735099338	0.0148768870159809	0.12978169879967083	0.18809909590231594	HepG2	Mismatched
K562_skew	(-Inf,-1.5)	Inactive cCRE	HepG2	105688	105675	63383.932	126474.244926	105257	4884.794997698982	337941.39752289816	6797	10824	40345	0.046408267361781	3.208507853715109	0.00552110567213238	0.03558690024440153	0.05722963447916046	0.06457527765374274	7.575513370905384e-4	0.06309047703304528	0.0660600782744402	K562	Mismatched
K562_skew	(-Inf,-1.5)	Inactive cCRE	K562	88567	88556	56512.886	115185.48507	88182	-4672.180006079958	248079.8927065375	4510	7989	29892	-0.05298337536095754	2.8104959666994187	0.005645488289914742	-0.06404853240919044	-0.041918218312724645	0.05114422444489805	7.418368951357772e-4	0.04969022413043193	0.052598224759364175	K562	Matched
K562_skew	(-Inf,-1.5)	Inactive cCRE	SK-N-SH	105860	105848	63386.447	127048.178441	105421	306.41498789645556	305268.6566453918	6018	10248	40802	0.002906583962364762	2.895729140812959	0.005241014998501763	-0.007365805434698693	0.013178973359428216	0.057085400442037165	7.145541407748973e-4	0.055684874326118364	0.05848592655795597	K562	Mismatched
K562_skew	(-Inf,-1.5)	Other cCREs	HepG2	9849	9848	3490.48	5019.846188	9835	15951.87600501348	114125.7762335987	2827	1633	7946	1.6219497717349751	8.974235772678712	0.030207275428837107	1.5627435118944544	1.6811560315754959	0.28744280630401625	0.004563503673288179	0.27849833910437144	0.29638727350366106	K562	Mismatched
K562_skew	(-Inf,-1.5)	Other cCREs	K562	18542	18539	7502.32	11975.56532	18495	18849.92900451064	152323.81371918655	3727	2808	12957	1.019190538227123	7.197585402375705	0.019727236243771106	0.9805251551893316	1.0578559212649143	0.2015139226818059	0.0029495722230262777	0.1957327611246744	0.20729508423893742	K562	Matched
K562_skew	(-Inf,-1.5)	Other cCREs	SK-N-SH	10704	10703	4329.37	6265.846592	10696	16244.743012887197	123963.81249080504	3038	2299	7929	1.5187680453335075	9.28394725555654	0.029461552940719348	1.4610234015696977	1.5765126890973173	0.28403141361256545	0.004360331159132001	0.27548516454066674	0.29257766268446417	K562	Mismatched
K562_skew	(-Inf,-1.5)	PLS	HepG2	3975	3975	819.497	503.891043	3973	15223.570001324648	101749.21312215534	2462	1782	3268	3.8317568591302913	10.93056252495707	0.05245199050146079	3.7289509577474282	3.9345627605131543	0.6196828593002769	0.007701909458716836	0.6045871167611919	0.6347786018393619	K562	Mismatched
K562_skew	(-Inf,-1.5)	PLS	K562	4513	4513	922.518	564.371388	4512	16801.84399765485	111445.64060885012	2732	1992	3670	3.723812942742653	10.835450336608298	0.04900483570139414	3.6277634647679204	3.8198624207173855	0.6054964539007093	0.007276067380057961	0.5912353618357957	0.6197575459656228	K562	Matched
K562_skew	(-Inf,-1.5)	PLS	SK-N-SH	4682	4681	865.835	358.609787	4680	18463.301997721785	122378.78040176346	2979	2070	3824	3.9451499995132018	10.587365790647418	0.047563196355735325	3.8519261346559603	4.038373864370443	0.6365384615384615	0.007031024783982221	0.6227576529618564	0.6503192701150666	K562	Mismatched
K562_skew	(-Inf,-1.5)	dELS	HepG2	3535	3535	1428.536	2274.700696	3535	3529.8539857694423	26970.495822546236	739	750	2493	0.9985442675443966	6.63434645155275	0.0433215876671947	0.913633955716695	1.0834545793720982	0.20905233380480906	0.006839221597592968	0.19564745947352685	0.22245720813609127	K562	Mismatched
K562_skew	(-Inf,-1.5)	dELS	K562	9503	9503	3546.479	5698.636343	9490	6146.140993956127	52406.57754510727	1399	1562	6256	0.6476439403536488	5.103389880262665	0.023189760740225426	0.602192009302807	0.6930958714044906	0.14741833508956798	0.00363923951297109	0.14028542564414465	0.1545512445349913	K562	Matched
K562_skew	(-Inf,-1.5)	dELS	SK-N-SH	1916	1916	652.007	839.644901	1916	3584.8249922859263	24189.343733378708	657	438	1505	1.8709942548465168	9.12906358651777	0.06902642222963226	1.7357024672764376	2.0062860424165962	0.342901878914405	0.010844319206664918	0.32164701326934175	0.3641567445594682	K562	Mismatched
K562_skew	(-Inf,-1.5)	non-cCRE	HepG2	127232	127157	111632.764	246286.574132	125827	-45240.15387980665	190017.2497047872	920	6382	3197	-0.3595424978725285	1.3808870326856448	0.0033127766362952083	-0.3660355400796671	-0.3530494556653899	0.007311626280528027	2.4017430312451077e-4	0.006840884646403986	0.007782367914652068	K562	Mismatched
K562_skew	(-Inf,-1.5)	non-cCRE	K562	127232	127157	111632.764	246286.574132	125827	-45240.15387980665	190017.2497047872	920	6382	3197	-0.3595424978725285	1.3808870326856448	0.0033127766362952083	-0.3660355400796671	-0.3530494556653899	0.007311626280528027	2.4017430312451077e-4	0.006840884646403986	0.007782367914652068	K562	Matched
K562_skew	(-Inf,-1.5)	non-cCRE	SK-N-SH	127232	127157	111632.764	246286.574132	125827	-45240.15387980665	190017.2497047872	920	6382	3197	-0.3595424978725285	1.3808870326856448	0.0033127766362952083	-0.3660355400796671	-0.3530494556653899	0.007311626280528027	2.4017430312451077e-4	0.006840884646403986	0.007782367914652068	K562	Mismatched
K562_skew	(-Inf,-1.5)	pELS	HepG2	2670	2670	604.755	509.785335	2668	6069.453007506788	40240.43317678121	1055	1222	2064	2.274907424102994	9.91113215963996	0.06094929984248663	2.15544679641172	2.3943680517942676	0.3954272863568216	0.00946596023306253	0.37687400430001905	0.4139805684136242	K562	Mismatched
K562_skew	(-Inf,-1.5)	pELS	K562	4592	4592	1242.997	1358.410067	4589	8533.814007271663	56771.39129829832	1512	1860	3341	1.8596238847835396	8.91493176592755	0.044075777587648794	1.773235360711748	1.9460124088553312	0.32948354761385923	0.006938451504160119	0.3158841826657054	0.34308291256201306	K562	Matched
K562_skew	(-Inf,-1.5)	pELS	SK-N-SH	2555	2555	493.541	270.188467	2555	7060.263006521972	45226.72260664086	1188	1156	2056	2.7633123313197543	10.069307274220053	0.0627775474160732	2.6402683383842507	2.886356324255258	0.4649706457925636	0.009867476957380068	0.44563039095609863	0.48431090062902854	K562	Mismatched
K562_skew	[-0.05,0.05)	Inactive cCRE	HepG2	70328473	70290471	18596210.667999987	25806508.384176083	70170285	1883546.8993122904	146610830.82307243	3159240	4702884	5308547	0.02684251459591892	2.0886372882278135	1.7252613506732508e-4	0.026504363371186963	0.027180665820650877	0.045022476394388306	2.4753387719371577e-5	0.04497395975445834	0.045070993034318274	K562	Mismatched
K562_skew	[-0.05,0.05)	Inactive cCRE	K562	69453243	69415400	18415269.09599999	25648206.08325608	69295987	1992284.8191107376	145198458.8054687	3140490	4462597	5150103	0.028750363554396557	2.0945106386481807	1.7385502302528176e-4	0.028409607709267006	0.02909111939952611	0.04531994038846723	2.498731250105313e-5	0.04527096525596516	0.04536891552096929	K562	Matched
K562_skew	[-0.05,0.05)	Inactive cCRE	SK-N-SH	70030871	69993324	18416523.809999987	25557800.44624008	69871049	1663580.827772897	143014307.38659704	3058347	4529543	5199961	0.02380930087042055	2.0462652669836343	1.7113243685462474e-4	0.023473881294185487	0.024144720446655613	0.04377130505082298	2.447524241482366e-5	0.04372333357568993	0.04381927652595603	K562	Mismatched
K562_skew	[-0.05,0.05)	Other cCREs	HepG2	1555302	1554856	361829.953	412708.170705	1552534	-28981.60219524317	4035668.1335558463	76223	220004	357043	-0.0186672898598312	2.5990604551317524	0.0012938610250084555	-0.021203257468847773	-0.016131322250814626	0.04909586521132549	1.7340845424146617e-4	0.04875598464101221	0.049435745781638764	K562	Mismatched
K562_skew	[-0.05,0.05)	Other cCREs	K562	1928045	1927590	459155.267	527642.435669	1925246	-78197.26507374141	4535121.351958165	84740	277941	413571	-0.04061676537634225	2.35395766875883	0.0011057481194944247	-0.04278403169055132	-0.03844949906213318	0.04401515442701868	1.4783712356872532e-4	0.043725393664823975	0.04430491518921338	K562	Matched
K562_skew	[-0.05,0.05)	Other cCREs	SK-N-SH	2382195	2381286	686323.84	877534.293676	2380595	104846.5983894757	8199498.045728845	180044	445413	497608	0.044042182055106266	3.442367901773556	0.001202502210010781	0.04168527772348513	0.0463990863867274	0.07562983203778888	1.7136683271195326e-4	0.07529395304567345	0.0759657110299043	K562	Mismatched
K562_skew	[-0.05,0.05)	PLS	HepG2	283324	283261	46240.081	21270.525335	283209	26950.509999164053	1648650.2294005193	33148	122828	135376	0.09516120603216724	5.8122849155596485	0.004530226563356766	0.08628196196798799	0.10404045009634649	0.11704430297059769	6.04075290041366e-4	0.11586031540211661	0.11822829053907877	K562	Mismatched
K562_skew	[-0.05,0.05)	PLS	K562	317710	317625	51773.051	22405.857389	317547	36127.94498193556	1717285.812833915	36096	136016	150191	0.11377196125907521	5.395046593807071	0.0041218633792433745	0.1056931090357582	0.12185081348239223	0.11367136203459645	5.632729761430706e-4	0.11256734700135602	0.11477537706783687	K562	Matched
K562_skew	[-0.05,0.05)	PLS	SK-N-SH	360210	360082	58719.962	23625.932682	360028	79634.75700473679	2034219.913169905	46306	149759	169841	0.22119045464446319	5.601261752764448	0.003944344098746579	0.2134595402109199	0.22892136907800648	0.12861777417311987	5.579389802720178e-4	0.12752421377178672	0.12971133457445302	K562	Mismatched
K562_skew	[-0.05,0.05)	dELS	HepG2	902250	902182	227695.307	284489.443755	901776	111625.79388953611	2785358.61383881	63172	150278	197513	0.1237843920103619	3.0734286078118376	0.001846129781518787	0.12016597763858508	0.12740280638213872	0.0700528734408545	2.6877741269814464e-4	0.06952606971196613	0.07057967716974285	K562	Mismatched
