Term	Rank	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
G1 S DNA Damage Checkpoints	141	0.109202959499722	0.251878371871499	0	0	9.03812636165577	20.015356653722	PSMD12
Orc1 Removal From Chromatin	142	0.109202959499722	0.251878371871499	0	0	9.03812636165577	20.015356653722	PSMD12
Assembly of Collagen Fibrils and Other Multimeric Structures	143	0.113162521815025	0.251878371871499	0	0	8.69601677148847	18.9480139753331	TLL1
Kinesins	144	0.113162521815025	0.251878371871499	0	0	8.69601677148847	18.9480139753331	KIF26A
Regulation of RUNX2 Expression and Activity	145	0.113162521815025	0.251878371871499	0	0	8.69601677148847	18.9480139753331	PSMD12
Formation of Paraxial Mesoderm	146	0.115135876065747	0.251878371871499	0	0	8.53446502057613	18.4484607420381	PSMD12
Extracellular Matrix Organization	147	0.11591351448566	0.251878371871499	0	0	3.573173391494	7.69987039871047	EMILIN2;TLL1
DNA Repair	148	0.116637633469478	0.251878371871499	0	0	3.55936990765888	7.64795867950953	RMI2;TIPIN
APC C Cdh1 Mediated Degradation of Cdc20 and Other APC C Cdh1 Targets in Late Mitosis Early G1	149	0.117104957729417	0.251878371871499	0	0	8.37878787878788	17.9698579311034	PSMD12
Ca2+ Pathway	150	0.117104957729417	0.251878371871499	0	0	8.37878787878788	17.9698579311034	GNG4
Cellular Response to Hypoxia	151	0.117104957729417	0.251878371871499	0	0	8.37878787878788	17.9698579311034	PSMD12
Circadian Clock	152	0.117104957729417	0.251878371871499	0	0	8.37878787878788	17.9698579311034	CPT1A
Semaphorin Interactions	153	0.119069775793799	0.251878371871499	0	0	8.2286706349206291	17.5109863919695	SEMA3A
CDK-mediated Phosphorylation and Removal of Cdc6	154	0.119069775793799	0.251878371871499	0	0	8.2286706349206291	17.5109863919695	PSMD12
Cdc20 Phospho-APC C Mediated Degradation of Cyclin A	155	0.119069775793799	0.251878371871499	0	0	8.2286706349206291	17.5109863919695	PSMD12
Collagen Biosynthesis and Modifying Enzymes	156	0.119069775793799	0.251878371871499	0	0	8.2286706349206291	17.5109863919695	TLL1
APC Cdc20 Mediated Degradation of Cell Cycle Proteins Prior to Satisfation of the Checkpoint	157	0.121030339228457	0.252784885730321	0	0	8.08382066276803	17.0707174884684	PSMD12
FCERI Mediated NF-kB Activation	158	0.121030339228457	0.252784885730321	0	0	8.08382066276803	17.0707174884684	PSMD12
HDR Through Homologous Recombination (HRR)	159	0.122986657024338	0.253659980112696	0	0	7.94396551724138	16.6480049600582	RMI2
Downstream Signaling Events of B Cell Receptor (BCR)	160	0.122986657024338	0.253659980112696	0	0	7.94396551724138	16.6480049600582	PSMD12
ABC Transporter Disorders	161	0.124938738081333	0.254504836832344	0	0	7.80885122410546	16.2418776479949	PSMD12
APC C Cdc20 Mediated Degradation of Mitotic Proteins	162	0.124938738081333	0.254504836832344	0	0	7.80885122410546	16.2418776479949	PSMD12
Activation of APC C and APC C Cdc20 Mediated Degradation of Mitotic Proteins	163	0.126886591330541	0.255320580116332	0	0	7.67824074074074	15.8514329584119	PSMD12
The Role of GTSE1 in G2 M Progression After G2 Checkpoint	164	0.126886591330541	0.255320580116332	0	0	7.67824074074074	15.8514329584119	PSMD12
Regulation of APC C Activators Between G1 S and Early Anaphase	165	0.13076965000552	0.255805618002822	0	0	7.42965949820789	15.1142893116751	PSMD12
Bacterial Infection Pathways	166	0.132704873202213	0.255805618002822	0	0	7.31128747795414	14.7660780906948	STAM2
Degradation of Beta-Catenin by the Destruction Complex	167	0.132704873202213	0.255805618002822	0	0	7.31128747795414	14.7660780906948	PSMD12
Signaling by NOTCH4	168	0.134635904076367	0.255805618002822	0	0	7.19661458333333	14.4305159125103	PSMD12
Cyclin E Associated Events During G1 S Transition	169	0.134635904076367	0.255805618002822	0	0	7.19661458333333	14.4305159125103	PSMD12
Anti-inflammatory Response Favouring Leishmania Parasite Infection	170	0.136562751483944	0.255805618002822	0	0	7.08547008547009	14.1069658311442	GNG4
High Laminar Flow Shear Stress Activates Signaling by PIEZO1 and PECAM1 CDH5 KDR in Endothelial Cell	171	0.136562751483944	0.255805618002822	0	0	7.08547008547009	14.1069658311442	GNG4
Leishmania Parasite Growth and Survival	172	0.136562751483944	0.255805618002822	0	0	7.08547008547009	14.1069658311442	GNG4
Regulation of mRNA Stability by Proteins That Bind AU-rich Elements	173	0.136562751483944	0.255805618002822	0	0	7.08547008547009	14.1069658311442	PSMD12
ER-Phagosome Pathway	174	0.136562751483944	0.255805618002822	0	0	7.08547008547009	14.1069658311442	PSMD12
G2 M DNA Damage Checkpoint	175	0.138485424222635	0.255805618002822	0	0	6.9776936026936	13.7948318652853	RMI2
Cyclin A Cdk2-associated Events at S Phase Entry	176	0.138485424222635	0.255805618002822	0	0	6.9776936026936	13.7948318652853	PSMD12
APC C-mediated Degradation of Cell Cycle Proteins	177	0.140403931102113	0.255805618002822	0	0	6.87313432835821	13.4935557999232	PSMD12
Extra-nuclear Estrogen Signaling	178	0.140403931102113	0.255805618002822	0	0	6.87313432835821	13.4935557999232	GNG4
Regulation of Mitotic Cell Cycle	179	0.140403931102113	0.255805618002822	0	0	6.87313432835821	13.4935557999232	PSMD12
G Alpha (12 13) Signalling Events	180	0.144228482297254	0.255805618002822	0	0	6.6731078904992	12.9215162009004	GNG4
MAPK6 MAPK4 Signaling	181	0.144228482297254	0.255805618002822	0	0	6.6731078904992	12.9215162009004	PSMD12
Hedgehog 'On' State	182	0.146134544133054	0.255805618002822	0	0	6.57738095238095	12.6498002312378	PSMD12
Platelet Homeostasis	183	0.148036475099023	0.255805618002822	0	0	6.48435054773083	12.3870326891875	GNG4
Switching of Origins to a Post-Replicative State	184	0.148036475099023	0.255805618002822	0	0	6.48435054773083	12.3870326891875	PSMD12
Downstream TCR Signaling	185	0.148036475099023	0.255805618002822	0	0	6.48435054773083	12.3870326891875	PSMD12
RAC2 GTPase Cycle	186	0.149934283898665	0.255805618002822	0	0	6.39390432098765	12.1328054990184	BAIAP2L1
Regulation of Insulin Secretion	187	0.149934283898665	0.255805618002822	0	0	6.39390432098765	12.1328054990184	GNG4
MyD88 Cascade Initiated on Plasma Membrane	188	0.151827979186125	0.255805618002822	0	0	6.30593607305936	11.8867343637622	PELI2
PCP CE Pathway	189	0.151827979186125	0.255805618002822	0	0	6.30593607305936	11.8867343637622	PSMD12
Signaling by MET	190	0.151827979186125	0.255805618002822	0	0	6.30593607305936	11.8867343637622	STAM2
Toll Like Receptor 10 (TLR10) Cascade	191	0.151827979186125	0.255805618002822	0	0	6.30593607305936	11.8867343637622	PELI2
Toll Like Receptor 5 (TLR5) Cascade	192	0.151827979186125	0.255805618002822	0	0	6.30593607305936	11.8867343637622	PELI2
RAC3 GTPase Cycle	193	0.153717569679435	0.255805618002822	0	0	6.22034534534535	11.6484570788397	BAIAP2L1
TNFR2 Non-Canonical NF-kB Pathway	194	0.153717569679435	0.255805618002822	0	0	6.22034534534535	11.6484570788397	PSMD12
MITF-M-dependent Gene Expression	195	0.153717569679435	0.255805618002822	0	0	6.22034534534535	11.6484570788397	SS18L1
UCH Proteinases	196	0.153717569679435	0.255805618002822	0	0	6.22034534534535	11.6484570788397	PSMD12
Nuclear Events Mediated by NFE2L2	197	0.155603064000397	0.255805618002822	0	0	6.13703703703704	11.4176319966183	PSMD12
Antigen processing-Cross Presentation	198	0.157484470778464	0.255805618002822	0	0	6.05592105263158	11.1939366060309	PSMD12
Opioid Signalling	199	0.157484470778464	0.255805618002822	0	0	6.05592105263158	11.1939366060309	GNG4
CLEC7A (Dectin-1) Signaling	200	0.157484470778464	0.255805618002822	0	0	6.05592105263158	11.1939366060309	PSMD12
Collagen Formation	201	0.157484470778464	0.255805618002822	0	0	6.05592105263158	11.1939366060309	TLL1
TRAF6 Mediated Induction of NFkB and MAP Kinases Upon TLR7 8 or 9 Activation	202	0.157484470778464	0.255805618002822	0	0	6.05592105263158	11.1939366060309	PELI2
RUNX1 Regulates Transcription of Genes Involved in Differentiation of HSCs	203	0.157484470778464	0.255805618002822	0	0	6.05592105263158	11.1939366060309	PSMD12
MyD88 Dependent Cascade Initiated on Endosome	204	0.159361798648585	0.255805618002822	0	0	5.97691197691198	10.9770662312044	PELI2
Signaling by GPCR	205	0.15959130606271	0.255805618002822	0	0	2.27678317703893	4.17821375923741	WNT10A;PLPPR3;GNG4
Toll Like Receptor 7 8 (TLR7 8) Cascade	206	0.161235056195718	0.255805618002822	0	0	5.89992877492877	10.7667328358379	PELI2
Transcriptional Regulation by RUNX3	207	0.161235056195718	0.255805618002822	0	0	5.89992877492877	10.7667328358379	PSMD12
Regulation of TP53 Activity Through Phosphorylation	208	0.161235056195718	0.255805618002822	0	0	5.89992877492877	10.7667328358379	RMI2
ABC-family Proteins Mediated Transport	209	0.166830492628336	0.262162202701671	0	0	5.6803840877915	10.1723011542402	PSMD12
Chaperonin-mediated Protein Folding	210	0.166830492628336	0.262162202701671	0	0	5.6803840877915	10.1723011542402	GNG4
Toll Like Receptor 9 (TLR9) Cascade	211	0.168687554505013	0.263824137377508	0	0	5.61077235772358	9.98553120566145	PELI2
Gene Expression (Transcription)	212	0.17021464648748	0.264956761041832	0	0	1.80069601203913	3.18848344660511	RMI2;PSMD12;SS18L1;TET3;ZNF436
Signaling by the B Cell Receptor (BCR)	213	0.172389603993247	0.266309544459007	0	0	5.47652116402116	9.62771448132946	PSMD12
MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane	214	0.176075610923039	0.266309544459007	0	0	5.3485142118863	9.28952288359131	PELI2
Protein Folding	215	0.176075610923039	0.266309544459007	0	0	5.3485142118863	9.28952288359131	GNG4
Toll Like Receptor TLR6 TLR2 Cascade	216	0.176075610923039	0.266309544459007	0	0	5.3485142118863	9.28952288359131	PELI2
Response of Endothelial Cells to Shear Stress	217	0.177912619591736	0.266309544459007	0	0	5.28671775223499	9.12732127106721	GNG4
COPI-dependent Golgi-to-ER Retrograde Traffic	218	0.177912619591736	0.266309544459007	0	0	5.28671775223499	9.12732127106721	KIF26A
Cellular Responses to Mechanical Stimuli	219	0.177912619591736	0.266309544459007	0	0	5.28671775223499	9.12732127106721	GNG4
TCR Signaling	220	0.177912619591736	0.266309544459007	0	0	5.28671775223499	9.12732127106721	PSMD12
Cargo Recognition for Clathrin-Mediated Endocytosis	221	0.179745642952513	0.266309544459007	0	0	5.22632575757576	8.96948571003932	STAM2
Maternal to Zygotic Transition (MZT)	222	0.179745642952513	0.266309544459007	0	0	5.22632575757576	8.96948571003932	TET3
Assembly of the Pre-Replicative Complex	223	0.181574689403868	0.266309544459007	0	0	5.16729088639201	8.81585399720595	PSMD12
Toll Like Receptor 2 (TLR2) Cascade	224	0.181574689403868	0.266309544459007	0	0	5.16729088639201	8.81585399720595	PELI2
Toll Like Receptor TLR1 TLR2 Cascade	225	0.181574689403868	0.266309544459007	0	0	5.16729088639201	8.81585399720595	PELI2
Potassium Channels	226	0.183399767348494	0.267796120464614	0	0	5.10956790123457	8.66627163009189	GNG4
Regulation of Endogenous Retroelements	227	0.185220885135502	0.269263841826941	0	0	5.05311355311355	8.52059136425212	SS18L1
Hedgehog 'Off' State	228	0.187038051152905	0.270712968773942	0	0	4.99788647342995	8.37867279638272	PSMD12
Synthesis of DNA	229	0.194267363857063	0.27752480551009	0	0	4.7884837962963	7.84602601262545	PSMD12
KEAP1-NFE2L2 Pathway	230	0.194267363857063	0.27752480551009	0	0	4.7884837962963	7.84602601262545	PSMD12
Transcriptional Regulation by RUNX2	231	0.194267363857063	0.27752480551009	0	0	4.7884837962963	7.84602601262545	PSMD12
Host Interactions of HIV Factors	232	0.19606489565691201	0.278885411925781	0	0	4.73883161512027	7.72102372133497	PSMD12
Signaling by Interleukins	233	0.197815829554498	0.280168342287487	0	0	2.52748447204969	4.09558344346252	PSMD12;PELI2
Fc Epsilon Receptor (FCERI) Signaling	234	0.199648261459101	0.281555240519245	0	0	4.64253647586981	7.48004619726529	PSMD12
Integration of Energy Metabolism	235	0.203216084971657	0.285367268258072	0	0	4.55005500550055	7.25044625725188	GNG4
DNA Replication Pre-Initiation	236	0.20499418887576	0.286644416648309	0	0	4.505174291939	7.13968149387641	PSMD12
G1 S Transition	237	0.206768431789551	0.286695724750218	0	0	4.46116504854369	7.03149116120641	PSMD12
PPARA Activates Gene Expression	238	0.206768431789551	0.286695724750218	0	0	4.46116504854369	7.03149116120641	CPT1A
Gastrulation	239	0.210305367161719	0.289169879847364	0	0	4.37566137566138	6.8225079171707	PSMD12
Regulation of Lipid Metabolism by PPARalpha	240	0.210305367161719	0.289169879847364	0	0	4.37566137566138	6.8225079171707	CPT1A
MHC Class II Antigen Presentation	241	0.217333263316688	0.297593265122436	0	0	4.21406727828746	6.43202919213174	KIF26A
Glycosaminoglycan Metabolism	242	0.220824353347315	0.299884924298823	0	0	4.13763763763764	6.24943689028052	HPSE2
MITF-M-regulated Melanocyte Development	243	0.220824353347315	0.299884924298823	0	0	4.13763763763764	6.24943689028052	SS18L1
C-type Lectin Receptors (CLRs)	244	0.226032596510438	0.305533234377094	0	0	4.02802144249513	5.98997424729156	PSMD12
PTEN Regulation	245	0.227761138353833	0.305533234377094	0	0	3.99275362318841	5.90711064296422	PSMD12
Glycerophospholipid Biosynthesis	246	0.227761138353833	0.305533234377094	0	0	3.99275362318841	5.90711064296422	PLA2G10
Toll Like Receptor 4 (TLR4) Cascade	247	0.229485923867211	0.306600627029067	0	0	3.9580938697318	5.82597213864985	PELI2
Golgi-to-ER Retrograde Transport	248	0.236347661045597	0.314494871552608	0	0	3.82523148148148	5.5177105744083	KIF26A
Mitotic G1 Phase and G1 S Transition	249	0.238053783594017	0.315492966208938	0	0	3.79338842975207	5.44449355415788	PSMD12
Clathrin-mediated Endocytosis	250	0.243149928860162	0.318410621126402	0	0	3.70094086021505	5.23341547724376	STAM2
DNA Replication	251	0.243149928860162	0.318410621126402	0	0	3.70094086021505	5.23341547724376	PSMD12
Degradation of the Extracellular Matrix	252	0.243149928860162	0.318410621126402	0	0	3.70094086021505	5.23341547724376	TLL1
Signaling by Hedgehog	253	0.248212904604877	0.322481332754368	0	0	3.61286089238845	5.03440754059418	PSMD12
RHOA GTPase Cycle	254	0.248212904604877	0.322481332754368	0	0	3.61286089238845	5.03440754059418	FARP1
S Phase	255	0.256578057131039	0.33074515177048	0	0	3.47495791245791	4.72706289404716	PSMD12
CDC42 GTPase Cycle	256	0.256578057131039	0.33074515177048	0	0	3.47495791245791	4.72706289404716	FARP1
Regulation of Expression of SLITs and ROBOs	257	0.258240186047636	0.331592456792685	0	0	3.44862155388471	4.66896861823466	PSMD12
Toll-like Receptor Cascades	258	0.259898699002765	0.332428568491909	0	0	3.42267827529022	4.61193351120579	PELI2
Parasitic Infection Pathways	259	0.264852618672166	0.336159092930057	0	0	3.34712084347121	4.44692371340913	GNG4
Leishmania Infection	260	0.264852618672166	0.336159092930057	0	0	3.34712084347121	4.44692371340913	GNG4
Factors Involved in Megakaryocyte Development and Platelet Production	261	0.269774269262605	0.341093903665362	0	0	3.27480158730159	4.29054584406943	KIF26A
Regulation of TP53 Activity	262	0.271407683925547	0.341849372883323	0	0	3.25137903861308	4.24023141442495	RMI2
Apoptosis	263	0.273037543386787	0.342594636188744	0	0	3.22828638497653	4.19078696611598	PSMD12
Axon Guidance	264	0.274256984621071	0.342821230776339	0	0	2.0060737527115	2.59523697553777	PSMD12;SEMA3A
G Alpha (S) Signalling Events	265	0.277905865781481	0.344770434992063	0	0	3.16091954022989	4.04747160466512	GNG4
Disorders of Transmembrane Transporters	266	0.277905865781481	0.344770434992063	0	0	3.16091954022989	4.04747160466512	PSMD12
Fatty Acid Metabolism	267	0.279521579543097	0.345476109547648	0	0	3.13907914764079	4.00130816633635	CPT1A
Developmental Biology	268	0.281456249893387	0.346569262928424	0	0	1.54620586025545	1.96024617707468	PSMD12;SEMA3A;SS18L1;TET3
