Term	Rank	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Decreased Alkaline Phosphatase Activity MP:0011585	33	0.0197900053219672	0.146446039382557	0	0	57.7673611111111	226.596994280085	GSDMA
Abnormal Conotruncal Ridge Morphology MP:0010585	34	0.0197900053219672	0.146446039382557	0	0	57.7673611111111	226.596994280085	TLL1
Abnormal Dentin Mineralization MP:0030451	35	0.0197900053219672	0.146446039382557	0	0	57.7673611111111	226.596994280085	WNT10A
Abnormal Enteric Ganglia Morphology MP:0001045	36	0.0219652360171865	0.149710424432929	0	0	51.3456790123457	196.052911267065	KIF26A
Abnormal QT Variability MP:0004156	37	0.0219652360171865	0.149710424432929	0	0	51.3456790123457	196.052911267065	PLA2G10
Small Molars MP:0006402	38	0.0219652360171865	0.149710424432929	0	0	51.3456790123457	196.052911267065	WNT10A
Dilated Heart Right Atrium MP:0004062	39	0.0263016177716238	0.153285579313863	0	0	42.0050505050505	152.819617205195	SEMA3A
Abnormal Enteric Nervous System Morphology MP:0001044	40	0.0263016177716238	0.153285579313863	0	0	42.0050505050505	152.819617205195	SEMA3A
Abnormal Molar Cusp Morphology MP:0030457	41	0.0263016177716238	0.153285579313863	0	0	42.0050505050505	152.819617205195	WNT10A
Abnormal Hippocampus CA3 Region Morphology MP:0008267	42	0.0263016177716238	0.153285579313863	0	0	42.0050505050505	152.819617205195	SS18L1
Abnormal Chiasmata Formation MP:0008966	43	0.0263016177716238	0.153285579313863	0	0	42.0050505050505	152.819617205195	TCFL5
Increased Microglial Cell Activation MP:0020448	44	0.0284627884051411	0.153285579313863	0	0	38.5023148148148	137.035810812051	SS18L1
Prolonged Estrus MP:0009017	45	0.0284627884051411	0.153285579313863	0	0	38.5023148148148	137.035810812051	SIX6
Abnormal Hair Cuticle MP:0003810	46	0.0306192919188774	0.153285579313863	0	0	35.5384615384615	123.891519721616	GSDMA
Megacolon MP:0002731	47	0.0306192919188774	0.153285579313863	0	0	35.5384615384615	123.891519721616	KIF26A
Abnormal Urinary Bladder Physiology MP:0010386	48	0.0306192919188774	0.153285579313863	0	0	35.5384615384615	123.891519721616	HPSE2
Abnormal Male Reproductive System Physiology MP:0003698	49	0.0327711380685418	0.153285579313863	0	0	32.9980158730159	112.79405174373	PLA2G10
Abnormal Enteric Neuron Morphology MP:0001046	50	0.0327711380685418	0.153285579313863	0	0	32.9980158730159	112.79405174373	KIF26A
Abnormal Mitral Valve Morphology MP:0000286	51	0.0327711380685418	0.153285579313863	0	0	32.9980158730159	112.79405174373	TLL1
