Term	Rank	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Decreased Body Weight MP:0001262	89	0.0152973297694679	0.26864861156942	0	0	1.69321878388523	7.07778487871659	EGR1;PHF2;MAGEL2;NRN1;SGMS1;FOXI3;SPNS2;SLA2;BMP7;ZDBF2;NPPC;LIN28A;PPP1R13L;B3GALT2;AKT2;HNF4A;ADGRF5;SLITRK6;DSG3;MARCHF9;DRD1;MYOZ1;CC2D1A;AP1M2
Abnormal Platelet Activation MP:0006298	90	0.0164735162879191	0.271755610841074	0	0	11.3796200345423	46.7247342120492	PTGIR;FCER1G
Absent Peyer's Patches MP:0002831	91	0.0164735162879191	0.271755610841074	0	0	11.3796200345423	46.7247342120492	CD79B;LTB
Decreased Growth Hormone Level MP:0005136	92	0.0164735162879191	0.271755610841074	0	0	11.3796200345423	46.7247342120492	EGR1;SST
Hydroureter MP:0000536	93	0.0164735162879191	0.271755610841074	0	0	11.3796200345423	46.7247342120492	SPRY1;BMP7
Decreased Hematopoietic Stem Cell Number MP:0004810	94	0.0165174555533602	0.271755610841074	0	0	5.97529069767442	24.5186346617318	MYCN;MYB;MPL
Decreased Single-Positive T Cell Number MP:0008083	95	0.0165174555533602	0.271755610841074	0	0	5.97529069767442	24.5186346617318	MYB;SPNS2;DSG3
Decreased Physiological Sensitivity To Xenobiotic MP:0008874	96	0.0167548381610768	0.272789708810031	0	0	3.52998274374461	14.4343402439391	NPPC;FCER1G;AQP4;DRD1;MAP3K6
Abnormal Thymus Morphology MP:0000703	97	0.017452478679221	0.278096387649839	0	0	3.04705882352941	12.3353277800417	SCEL;PSTPIP1;SPNS2;HCLS1;ATP1A1;RFFL
Pulmonary Hypoplasia MP:0001178	98	0.0174949839621911	0.278096387649839	0	0	5.83913352272727	23.6242062187108	MYCN;GREB1L;TCF21
Decreased Lymphocyte Cell Number MP:0005016	99	0.0178908237401553	0.278096387649839	0	0	2.74049292384712	11.0262837685576	DIAPH1;ZEB1;B3GALT2;SPNS2;ADGRF5;CCR9;DSG3
Abnormal Intercalated Disk Morphology MP:0006267	100	0.0183917679610058	0.278096387649839	0	0	10.6677461139896	42.6267357961392	PPP1R13L;MYPN
