skew_type	skew_bin	ccre_class	mut_class	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint
mean_skew	[-1.0,-0.5)	PLS	non-CpG-tv	23485	23485	1835.1009999999999	235.413343	23468	45103.97897903192	287358.929251986	8467	9074	14586
mean_skew	[-1.0,-0.5)	PLS	unknown	13	0	0	0	13	-3.8139998838305504	125.5310373039797	0	1	5
mean_skew	[-1.0,-0.5)	dELS	CpG-CGI	4078	4078	5132.73	9562.353258	4066	-819.8359995293432	21487.431294127466	380	988	1571
mean_skew	[-1.0,-0.5)	dELS	CpG-nonCGI	158247	158247	323882.347	725758.185147	157956	-127950.12198626886	593846.1233211833	4137	16824	53823
mean_skew	[-1.0,-0.5)	dELS	non-CpG-ti	237136	237136	37768.097	8177.885565	236794	94598.96790480803	834308.180757893	22404	22539	83107
mean_skew	[-1.0,-0.5)	dELS	non-CpG-tv	216150	216150	14063.288	1705.5245400000001	215701	39281.57397429646	696274.7344776669	16372	21588	77257
mean_skew	[-1.0,-0.5)	dELS	unknown	123	0	0	0	118	-47.96100010722876	150.29893447432576	0	19	36
mean_skew	[-1.0,-0.5)	non-cCRE	CpG-CGI	2913	2913	3508.5480000000002	6659.351234	2896	92.38499532057915	14951.094085866383	307	910	777
mean_skew	[-1.0,-0.5)	non-cCRE	CpG-nonCGI	277287	277287	622150.432	1487585.041312	275602	-251328.3177539207	745220.4854155071	1066	13080	5611
mean_skew	[-1.0,-0.5)	non-cCRE	non-CpG-ti	319072	319072	55807.033	13653.397531	316193	-13549.876903305878	375755.67277304997	5351	13049	8185
mean_skew	[-1.0,-0.5)	non-cCRE	non-CpG-tv	315720	315720	21496.421	2690.584643	312383	-53210.63284171047	426113.87112422165	4456	14038	8658
mean_skew	[-1.0,-0.5)	non-cCRE	unknown	481	0	0	0	398	-131.86800053343174	725.8813622085441	8	27	9
mean_skew	[-1.0,-0.5)	pELS	CpG-CGI	4909	4909	2549.8360000000002	2484.700308	4906	4828.660005625918	38410.74515364245	1081	1993	2826
mean_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	21510	21510	36332.281	74394.652129	21480	-12038.384997536195	85029.28873155074	972	5168	7808
mean_skew	[-1.0,-0.5)	pELS	non-CpG-ti	39019	39019	6446.466	1421.373182	38964	35523.72899084888	241861.19867038063	6959	10590	16846
mean_skew	[-1.0,-0.5)	pELS	non-CpG-tv	41363	41363	3011.094	391.138518	41275	28172.821014369154	228765.0953416079	6424	12030	18679
mean_skew	[-1.0,-0.5)	pELS	unknown	86	0	0	0	86	-4.585999706760027	210.63773200310104	5	35	8
mean_skew	[-1.5,-1.0)	Other cCREs	CpG-CGI	183	183	332.002	715.648818	172	-47.793999604880824	832.5584261452155	12	40	23
mean_skew	[-1.5,-1.0)	Other cCREs	CpG-nonCGI	10754	10754	23992.265	57462.443125	10679	-8922.79799706594	29281.462127207815	100	483	1491
mean_skew	[-1.5,-1.0)	Other cCREs	non-CpG-ti	15863	15863	2731.9429999999998	640.261697	15740	1868.8860095610157	26895.11119236836	572	624	2944
mean_skew	[-1.5,-1.0)	Other cCREs	non-CpG-tv	14719	14719	961.676	106.582658	14554	-1069.3719966377835	24762.89451086707	372	641	2639
mean_skew	[-1.5,-1.0)	Other cCREs	unknown	12	0	0	0	11	-5.950000032782549	10.44759214324522	0	2	2
mean_skew	[-1.5,-1.0)	PLS	CpG-CGI	1735	1735	774.513	634.396645	1735	5652.008004016244	38070.63857002415	971	781	1244
mean_skew	[-1.5,-1.0)	PLS	CpG-nonCGI	1263	1263	1858.94	3638.544198	1262	1248.2020023693333	13128.50940049707	295	398	761
mean_skew	[-1.5,-1.0)	PLS	non-CpG-ti	4317	4317	722.844	159.534072	4309	13633.10897966649	87414.59127619192	2267	1659	2918
mean_skew	[-1.5,-1.0)	PLS	non-CpG-tv	5169	5169	378.103	42.176879	5161	14130.566989765512	91066.71401613232	2452	2162	3542
mean_skew	[-1.5,-1.0)	PLS	unknown	4	0	0	0	4	3.6620000749826436	19.431565996214378	1	2	2
mean_skew	[-1.5,-1.0)	dELS	CpG-CGI	779	779	992.342	1878.929954	778	86.66599950520333	4725.347684504623	98	186	344
mean_skew	[-1.5,-1.0)	dELS	CpG-nonCGI	33202	33202	70439.238	162949.557352	33142	-24342.34799855318	121677.96505509553	1024	3638	12733
mean_skew	[-1.5,-1.0)	dELS	non-CpG-ti	47534	47534	7678.686	1692.580858	47428	25159.847990180486	193464.52592649552	5155	4644	20885
mean_skew	[-1.5,-1.0)	dELS	non-CpG-tv	42017	42017	2565.624	261.81333	41911	10000.124007057635	144211.74686345513	3375	4311	18194
mean_skew	[-1.5,-1.0)	dELS	unknown	18	0	0	0	18	2.376999892294416	10.052112663170229	0	1	4
mean_skew	[-1.5,-1.0)	non-cCRE	CpG-CGI	464	464	573.972	1084.392938	458	317.53300060320163	4127.456541430252	93	149	142
mean_skew	[-1.5,-1.0)	non-cCRE	CpG-nonCGI	65801	65801	152259.81100000002	373736.296095	65487	-59161.516912882	171097.51140562768	218	3169	1240
mean_skew	[-1.5,-1.0)	non-cCRE	non-CpG-ti	66184	66184	11673.767	2691.202547	65324	928.1260391813711	59637.15547509148	856	2852	1670
mean_skew	[-1.5,-1.0)	non-cCRE	non-CpG-tv	61867	61867	3744.703	372.660817	61003	-9180.697966132197	73277.90785437541	677	2880	1630
mean_skew	[-1.5,-1.0)	non-cCRE	unknown	78	0	0	0	71	-21.601000096648946	59.259794421178874	0	7	0
mean_skew	[-1.5,-1.0)	pELS	CpG-CGI	926	926	491.926	479.737364	926	1619.2289965329687	12978.950252054967	305	411	576
mean_skew	[-1.5,-1.0)	pELS	CpG-nonCGI	4485	4485	7932.442	16783.985142	4481	-2256.2359941848545	19156.03697162416	257	1063	1779
mean_skew	[-1.5,-1.0)	pELS	non-CpG-ti	7588	7588	1261.577	278.855377	7573	9313.398017167698	60425.116469647815	1658	2135	3835
mean_skew	[-1.5,-1.0)	pELS	non-CpG-tv	7486	7486	484.403	49.025121	7472	7067.311997826445	52539.58491068258	1453	2123	3918
mean_skew	[-1.5,-1.0)	pELS	unknown	18	0	0	0	18	-7.699000138789415	11.681539529894318	0	1	1
mean_skew	[0.05,0.2)	Other cCREs	CpG-CGI	3717	3717	6032.585	11743.208279	3695	-2703.958000827931	13319.371440086918	101	604	167
mean_skew	[0.05,0.2)	Other cCREs	CpG-nonCGI	134370	134370	271957.582	589230.844392	132669	-106784.19593723233	366031.98121091473	1255	6913	6887
mean_skew	[0.05,0.2)	Other cCREs	non-CpG-ti	2431480	2431480	405355.326	96262.536008	2422015	-326138.3557437507	4014236.5305969487	59026	77178	109505
mean_skew	[0.05,0.2)	Other cCREs	non-CpG-tv	1602699	1602699	95777.433	10349.106339	1592851	-36566.19689555177	2384152.7193921283	44168	53184	72886
mean_skew	[0.05,0.2)	Other cCREs	unknown	3287	0	0	0	1957	-441.1399993207306	1380.6630985067668	2	168	67
mean_skew	[0.05,0.2)	PLS	CpG-CGI	15933	15933	7575.851000000001	6218.825111	15929	2437.7119863332496	88826.69727556033	2079	6549	9201
mean_skew	[0.05,0.2)	PLS	CpG-nonCGI	7659	7659	10070.32	17769.979734	7642	-4024.2129952095	36871.19003040179	482	2245	2719
mean_skew	[0.05,0.2)	PLS	non-CpG-ti	152992	152992	23368.608	4785.837694	152894	46428.1979923453	794111.0567111544	19797	51203	51623
mean_skew	[0.05,0.2)	PLS	non-CpG-tv	136438	136438	10061.648000000001	1314.60904	136315	41633.19497675625	717377.054733441	17738	48564	52620
mean_skew	[0.05,0.2)	PLS	unknown	941	0	0	0	940	-150.2860013504975	2995.627206471929	52	466	71
mean_skew	[0.05,0.2)	dELS	CpG-CGI	14233	14233	16919.703	29543.538911	14206	-9190.791006113523	59492.84381345727	676	3162	4074
mean_skew	[0.05,0.2)	dELS	CpG-nonCGI	394099	394099	744589.654	1530701.917368	393385	-338086.3829554283	1420193.0237870654	7448	39247	66724
mean_skew	[0.05,0.2)	dELS	non-CpG-ti	6559907	6559907	1075601.1469999999	256529.292603	6551998	-629555.3053942102	15850283.174901674	287462	494023	760741
mean_skew	[0.05,0.2)	dELS	non-CpG-tv	4179877	4179877	238459.3	24199.136616	4172894	351746.29865870945	9304486.345706018	213621	323822	509971
mean_skew	[0.05,0.2)	dELS	unknown	2565	0	0	0	2346	-736.5270016872091	2869.5660210710303	10	210	302
mean_skew	[0.05,0.2)	non-cCRE	CpG-CGI	12990	12990	13061.235	21574.708375	12952	-4927.082997097287	42875.74917713926	642	3949	3246
mean_skew	[0.05,0.2)	non-cCRE	CpG-nonCGI	1223292	1223292	2574795.709	5752512.591441	1212957	-1018354.4791937732	3067755.70112268	6067	48813	10593
mean_skew	[0.05,0.2)	non-cCRE	non-CpG-ti	26686511	26686511	4462869.476999991	1059913.4586910005	26409717	-4430064.027446364	33937799.634014815	331862	704077	146939
mean_skew	[0.05,0.2)	non-cCRE	non-CpG-tv	18576531	18576531	1157056.8380000012	137770.42244199995	18313971	-1611363.1669669687	20252257.12934278	252937	489867	107520
mean_skew	[0.05,0.2)	non-cCRE	unknown	24431	0	0	0	13345	-3584.8149924654285	13650.948828681225	38	1059	567
mean_skew	[0.05,0.2)	pELS	CpG-CGI	19766	19766	10261.214	9520.133528	19752	-82.18399640382155	75635.43156294995	1771	7684	9185
mean_skew	[0.05,0.2)	pELS	CpG-nonCGI	55787	55787	87576.616	165399.07266	55716	-42667.89699185615	190114.22784445639	1257	12777	10492
mean_skew	[0.05,0.2)	pELS	non-CpG-ti	949375	949375	149955.179	33518.394481	948581	-4730.235072828028	2546190.733919812	53246	212975	147159
mean_skew	[0.05,0.2)	pELS	non-CpG-tv	674354	674354	41522.877	4634.628729	673522	89075.92306744288	1742021.3544473276	42295	161902	119407
mean_skew	[0.05,0.2)	pELS	unknown	1461	0	0	0	1382	-591.3700019547249	2692.7491308045323	13	593	148
mean_skew	[0.2,0.5)	Other cCREs	CpG-CGI	1215	1215	2022.928	4071.15085	1202	-883.2610013585071	4613.01999424447	26	219	52
mean_skew	[0.2,0.5)	Other cCREs	CpG-nonCGI	33307	33307	69212.33	153927.729428	32722	-27679.350994923167	91981.7714820436	252	1851	1984
mean_skew	[0.2,0.5)	Other cCREs	non-CpG-ti	365178	365178	57458.931	12291.657781	363442	-56074.83094176767	561116.1275568706	7403	13138	21298
mean_skew	[0.2,0.5)	Other cCREs	non-CpG-tv	267274	267274	16119.825	1687.208925	265141	-15042.288954641319	386298.61348418077	6356	10685	14962
mean_skew	[0.2,0.5)	Other cCREs	unknown	609	0	0	0	423	-100.9880002960563	289.9590521272583	0	41	15
mean_skew	[0.2,0.5)	PLS	CpG-CGI	5203	5203	2453.139	2055.060917	5199	2551.5540012739366	32626.874578876552	902	2157	3075
mean_skew	[0.2,0.5)	PLS	CpG-nonCGI	2264	2264	2973.198	5363.828206	2262	-846.0380022944886	11218.355544410559	175	685	866
mean_skew	[0.2,0.5)	PLS	non-CpG-ti	40277	40277	6042.093	1146.826647	40258	24457.724993446598	256373.1812097645	6992	14230	15783
mean_skew	[0.2,0.5)	PLS	non-CpG-tv	42240	42240	3234.27	435.157416	42204	23112.024980744947	255534.63290146543	7006	15565	18049
mean_skew	[0.2,0.5)	PLS	unknown	142	0	0	0	142	-22.20200014347214	447.030468740627	4	69	17
mean_skew	[0.2,0.5)	dELS	CpG-CGI	4381	4381	5255.183	9375.735613	4378	-1962.6219890799853	18032.406442040956	259	965	1308
mean_skew	[0.2,0.5)	dELS	CpG-nonCGI	99924	99924	193093.177	407309.294135	99693	-89398.91799643589	376362.877125853	1933	10459	20433
mean_skew	[0.2,0.5)	dELS	non-CpG-ti	1082974	1082974	167277.385	35505.088867	1081471	-83262.43398473632	2569764.266988375	48424	92469	167560
mean_skew	[0.2,0.5)	dELS	non-CpG-tv	777825	777825	45100.145	4519.252661	776385	54311.71397030808	1790471.4481099711	40527	69114	124017
mean_skew	[0.2,0.5)	dELS	unknown	591	0	0	0	541	-150.03800027968816	511.69559974928916	1	45	71
mean_skew	[0.2,0.5)	non-cCRE	CpG-CGI	3765	3765	3834.8070000000002	6574.566825	3747	-587.4990028532924	13699.409558027424	281	1187	1037
mean_skew	[0.2,0.5)	non-cCRE	CpG-nonCGI	230408	230408	494046.34	1122514.16208	228382	-206600.08684052143	626566.0126676215	1057	10742	2684
mean_skew	[0.2,0.5)	non-cCRE	non-CpG-ti	2976918	2976918	460731.728	97703.7197	2951261	-517192.1924423985	3774896.5325341523	34807	100042	27313
mean_skew	[0.2,0.5)	non-cCRE	non-CpG-tv	2254572	2254572	138703.301	15337.380927	2227190	-202583.71539084957	2538581.3388146	31433	79329	23085
mean_skew	[0.2,0.5)	non-cCRE	unknown	4154	0	0	0	2454	-683.7749993335457	2663.4536820998915	8	183	123
mean_skew	[0.2,0.5)	pELS	CpG-CGI	6332	6332	3290.351	3171.513365	6330	1573.3459988153777	27795.56210445373	760	2442	3064
mean_skew	[0.2,0.5)	pELS	CpG-nonCGI	14405	14405	22699.571	43669.636483	14373	-10715.19500097248	50479.83506781092	367	3446	3342
mean_skew	[0.2,0.5)	pELS	non-CpG-ti	174384	174384	26330.185	5278.7292370000005	174196	22682.42702670734	537114.2246375032	12982	43520	36911
mean_skew	[0.2,0.5)	pELS	non-CpG-tv	145905	145905	9684.644	1157.467418	145705	33446.38102005098	456540.2951862703	11928	39276	34796
mean_skew	[0.2,0.5)	pELS	unknown	312	0	0	0	294	-83.04600085713902	564.994949682635	3	102	42
mean_skew	[0.5,1.0)	Other cCREs	CpG-CGI	349	349	601.98	1245.581474	340	-186.94599939347248	1366.0969653856516	14	58	6
mean_skew	[0.5,1.0)	Other cCREs	CpG-nonCGI	8069	8069	17187.778	39134.781548	7977	-7299.893993772684	24070.493713194293	45	393	577
mean_skew	[0.5,1.0)	Other cCREs	non-CpG-ti	75724	75724	11475.337	2300.045115	75335	-14566.345983146344	117239.0340003886	1364	2830	4861
mean_skew	[0.5,1.0)	Other cCREs	non-CpG-tv	53781	53781	3299.2690000000002	347.870795	53230	-4834.978986193426	76504.3144491943	1112	2249	3460
mean_skew	[0.5,1.0)	Other cCREs	unknown	131	0	0	0	85	-19.011999819427718	56.99416580784845	0	5	1
mean_skew	[0.5,1.0)	PLS	CpG-CGI	1245	1245	585.266	512.635758	1245	1080.8680001241157	9211.191216963078	283	475	753
mean_skew	[0.5,1.0)	PLS	CpG-nonCGI	668	668	852.198	1510.608672	668	-78.00699639588127	3623.9567330021287	58	231	289
mean_skew	[0.5,1.0)	PLS	non-CpG-ti	9786	9786	1468.843	275.533707	9783	7259.220988059421	68604.41889802927	1883	3511	3792
mean_skew	[0.5,1.0)	PLS	non-CpG-tv	10383	10383	838.629	121.283647	10377	7573.333001829333	72187.90070608405	1989	3885	4605
mean_skew	[0.5,1.0)	PLS	unknown	39	0	0	0	39	3.2410001307725853	108.25820378196067	3	16	6
mean_skew	[0.5,1.0)	dELS	CpG-CGI	1230	1230	1490.426	2713.78935	1227	-521.9229989936578	5411.788989557577	83	256	436
mean_skew	[0.5,1.0)	dELS	CpG-nonCGI	27126	27126	53391.005	114593.826217	27085	-24425.001985789502	101809.4759078283	510	2850	6143
mean_skew	[0.5,1.0)	dELS	non-CpG-ti	234910	234910	35281.405	7142.077963	234591	-29735.40596504358	552819.5230124618	9970	21079	41128
mean_skew	[0.5,1.0)	dELS	non-CpG-tv	167296	167296	9913.697	1028.508501	166996	8736.029008162095	393431.4300530533	8636	15936	30758
mean_skew	[0.5,1.0)	dELS	unknown	120	0	0	0	116	-33.67800027504565	101.54389602564407	0	7	16
mean_skew	[0.5,1.0)	non-cCRE	CpG-CGI	991	991	988.034	1683.553326	984	67.2889990586556	3679.7743243555865	89	294	288
mean_skew	[0.5,1.0)	non-cCRE	CpG-nonCGI	45742	45742	98653.307	226512.524903	45328	-41348.97798280407	128235.98385080206	230	2274	830
mean_skew	[0.5,1.0)	non-cCRE	non-CpG-ti	546559	546559	80516.501	15545.169779	542615	-108315.87986771614	699038.1409554724	5688	20572	6120
mean_skew	[0.5,1.0)	non-cCRE	non-CpG-tv	386273	386273	24995.193	2957.261435	382332	-39158.67782431736	439485.9213526611	5054	16161	5417
mean_skew	[0.5,1.0)	non-cCRE	unknown	660	0	0	0	472	-135.992000084254	510.20302207947975	0	40	4
mean_skew	[0.5,1.0)	pELS	CpG-CGI	1706	1706	816.576	720.215466	1704	1041.171001893468	9108.69908952416	278	697	861
mean_skew	[0.5,1.0)	pELS	CpG-nonCGI	3699	3699	5905.449	11537.977025	3691	-2532.2820032921163	13763.830159926294	108	874	914
mean_skew	[0.5,1.0)	pELS	non-CpG-ti	39223	39223	5763.171	1098.360019	39183	6284.80501905689	130433.39284326707	3201	9964	9141
mean_skew	[0.5,1.0)	pELS	non-CpG-tv	34343	34343	2444.3269999999998	318.228331	34278	10078.491980072811	120793.14398161114	3299	9808	9316
mean_skew	[0.5,1.0)	pELS	unknown	75	0	0	0	73	-29.300000544637435	356.9729071177506	4	30	11
mean_skew	[1.0,1.5)	Other cCREs	CpG-CGI	41	41	71.345	147.279573	41	-33.918999894522145	134.4403629874386	0	8	2
mean_skew	[1.0,1.5)	Other cCREs	CpG-nonCGI	1310	1310	2842.171	6524.446185	1302	-1257.0720003857277	4015.9663790811423	4	59	131
mean_skew	[1.0,1.5)	Other cCREs	non-CpG-ti	12800	12800	1805.672	321.02025199999997	12748	-2958.123002348119	19106.519173489796	181	492	846
mean_skew	[1.0,1.5)	Other cCREs	non-CpG-tv	8941	8941	558.815	55.112617	8828	-1131.576998663368	11910.52184389329	151	363	586
mean_skew	[1.0,1.5)	Other cCREs	unknown	15	0	0	0	8	-3.917999953031543	10.615805719787126	0	1	1
mean_skew	[1.0,1.5)	PLS	CpG-CGI	145	145	61.535000000000004	46.605973	145	147.5669991113245	1035.9570974191845	39	51	90
mean_skew	[1.0,1.5)	PLS	CpG-nonCGI	88	88	114.169	206.538065	88	-11.950000588782116	725.4388656113563	9	33	37
mean_skew	[1.0,1.5)	PLS	non-CpG-ti	1766	1766	259.498	45.781238	1765	1405.822004129761	13002.921226827139	347	639	643
mean_skew	[1.0,1.5)	PLS	non-CpG-tv	1725	1725	158.923	26.105675	1723	1510.3470022248798	13208.066104275698	358	627	727
mean_skew	[1.0,1.5)	PLS	unknown	3	0	0	0	3	-3.1139999628066968	6.9861859496726995	0	2	0
mean_skew	[1.0,1.5)	dELS	CpG-CGI	228	228	293.44	545.806742	227	-47.80699897452729	919.7757807571031	20	34	60
mean_skew	[1.0,1.5)	dELS	CpG-nonCGI	4994	4994	9910.307	21361.054113	4993	-4634.739997096012	19214.745236952884	103	544	1336
mean_skew	[1.0,1.5)	dELS	non-CpG-ti	40737	40737	5659.579	1000.470757	40675	-5293.162993261939	93452.34314484973	1659	3608	7080
mean_skew	[1.0,1.5)	dELS	non-CpG-tv	29526	29526	1807.1	179.840292	29456	1091.0750029060298	70042.28129487467	1535	2949	5714
mean_skew	[1.0,1.5)	dELS	unknown	15	0	0	0	14	-2.367000050842759	10.204511246941932	0	0	1
mean_skew	[1.0,1.5)	non-cCRE	CpG-CGI	173	173	160.527	260.863567	172	22.68900044239122	766.1674414358283	19	50	48
mean_skew	[1.0,1.5)	non-cCRE	CpG-nonCGI	5082	5082	11002.581	25205.252379	5050	-4930.363998427057	15551.452655426849	33	285	144
mean_skew	[1.0,1.5)	non-cCRE	non-CpG-ti	89242	89242	12271.877	2078.374651	88488	-22978.234983453753	120409.39608514648	766	3788	1096
mean_skew	[1.0,1.5)	non-cCRE	non-CpG-tv	57698	57698	3660.093	360.567317	57117	-8515.380978054134	69856.53092997671	699	2697	934
mean_skew	[1.0,1.5)	non-cCRE	unknown	78	0	0	0	56	-40.27899992465973	130.39041278171388	0	4	0
mean_skew	[1.0,1.5)	pELS	CpG-CGI	270	270	115.329	92.067447	270	172.6810010438786	1813.9619287148673	43	106	151
mean_skew	[1.0,1.5)	pELS	CpG-nonCGI	625	625	1001.326	1990.909242	624	-424.1890005519383	2204.005162117099	17	157	180
mean_skew	[1.0,1.5)	pELS	non-CpG-ti	7225	7225	1012.13	177.683958	7221	885.6080008120044	22350.249868075636	564	1977	1805
mean_skew	[1.0,1.5)	pELS	non-CpG-tv	6495	6495	509.868	69.45625	6483	1710.8400021810085	21555.79171422879	598	1862	1887
mean_skew	[1.0,1.5)	pELS	unknown	29	0	0	0	29	-24.062999784946403	82.2760408168563	0	17	7
mean_skew	[1.5,Inf)	Other cCREs	CpG-CGI	5	5	6.6049999999999995	11.514429	5	0.49899997562169995	0.6879909915741688	0	1	1
mean_skew	[1.5,Inf)	Other cCREs	CpG-nonCGI	170	170	384.707	918.140153	169	-154.72300045099112	479.8314467636782	0	8	14
mean_skew	[1.5,Inf)	Other cCREs	non-CpG-ti	4292	4292	602.109	101.911001	4274	-1126.6069963086627	6676.325475403084	59	138	220
mean_skew	[1.5,Inf)	Other cCREs	non-CpG-tv	2123	2123	133.193	13.003725	2102	-349.4459973751803	3245.7384959373953	37	108	107
mean_skew	[1.5,Inf)	Other cCREs	unknown	2	0	0	0	0	0	0	0	0	0
mean_skew	[1.5,Inf)	PLS	CpG-CGI	10	10	3.489	1.390323	10	2.657000020146363	23.807009030986244	2	3	7
mean_skew	[1.5,Inf)	PLS	CpG-nonCGI	16	16	27.773	56.411953	16	-0.616000235080726	102.56457636506273	1	5	8
mean_skew	[1.5,Inf)	PLS	non-CpG-ti	451	451	65.68900000000001	11.016957	451	272.5660010057036	2820.5550980136572	80	156	187
mean_skew	[1.5,Inf)	PLS	non-CpG-tv	340	340	33.910000000000004	5.840762	340	259.0559993432835	1925.7564486715612	55	111	129
mean_skew	[1.5,Inf)	PLS	unknown	4	0	0	0	4	-0.6949999332427981	1.608114888081554	0	2	1
mean_skew	[1.5,Inf)	dELS	CpG-CGI	26	26	20.945	30.067009	26	-13.490000404417522	130.15368124766965	2	11	13
mean_skew	[1.5,Inf)	dELS	CpG-nonCGI	802	802	1608.445	3457.693047	802	-704.6980003276841	3457.1864727864536	19	91	238
mean_skew	[1.5,Inf)	dELS	non-CpG-ti	12949	12949	1734.345	278.59396300000003	12932	-2146.747998983134	27824.115950584997	475	1201	2051
mean_skew	[1.5,Inf)	dELS	non-CpG-tv	7199	7199	461.396	47.399001999999996	7183	-321.10599458508693	17239.169011902355	314	741	1330
mean_skew	[1.5,Inf)	dELS	unknown	6	0	0	0	6	-3.390999913215633	10.362948386819138	0	1	1
mean_skew	[1.5,Inf)	non-cCRE	CpG-CGI	25	25	26.237000000000002	43.987077	25	-7.712999805808062	113.72151776670401	3	6	4
mean_skew	[1.5,Inf)	non-cCRE	CpG-nonCGI	508	508	1119.397	2614.547525	505	-549.5589984171096	1856.0248446566557	4	37	23
mean_skew	[1.5,Inf)	non-cCRE	non-CpG-ti	28233	28233	3840.008	628.475504	27940	-9684.312000834036	42586.88340104978	203	1049	322
mean_skew	[1.5,Inf)	non-cCRE	non-CpG-tv	13564	13564	869.248	85.225562	13464	-2401.6679888713415	17053.576053117853	161	693	245
mean_skew	[1.5,Inf)	non-cCRE	unknown	19	0	0	0	13	-6.129999987781054	23.371303918992595	0	0	0
mean_skew	[1.5,Inf)	pELS	CpG-CGI	47	47	19.84	15.114991999999999	47	43.109000224620075	202.2156993952737	8	22	26
mean_skew	[1.5,Inf)	pELS	CpG-nonCGI	106	106	179.412	367.489492	106	-81.71199940843509	365.4238909188628	4	22	33
mean_skew	[1.5,Inf)	pELS	non-CpG-ti	2346	2346	319.032	51.185924	2344	355.2670014118776	6839.724284839617	196	610	569
mean_skew	[1.5,Inf)	pELS	non-CpG-tv	1752	1752	157.632	24.234186	1749	462.8370000985451	5787.852946718644	159	540	529
mean_skew	[1.5,Inf)	pELS	unknown	14	0	0	0	14	-4.30799999460578	34.0575248038924	1	7	2
