skew_type	skew_bin	ccre_class	af_class	mut_class	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint
HepG2_skew	[-0.05,0.05)	pELS	LOW_FREQ	non-CpG-tv	47025	47025	3416.774	1016.37094	46928	167.46799976797635	108918.48460804667	2169	9859	6535
HepG2_skew	[-0.05,0.05)	pELS	LOW_FREQ	unknown	121	0	0	0	83	-30.478000147733855	113.30060333256	0	18	9
HepG2_skew	[-0.05,0.05)	pELS	RARE	CpG	62912	62912	109109.641	223951.69005099998	62816	-50555.60798719946	221326.87251898364	1222	12971	9544
HepG2_skew	[-0.05,0.05)	pELS	RARE	non-CpG-ti	184937	184937	27882.933	5929.765305	184748	13196.232982187526	441324.86718035507	9376	37230	21733
HepG2_skew	[-0.05,0.05)	pELS	RARE	non-CpG-tv	118897	118897	8530.869	2144.816301	118705	5493.275992074866	282665.33650315175	5972	25632	16716
HepG2_skew	[-0.05,0.05)	pELS	RARE	unknown	603	0	0	0	540	-232.11900018318516	892.4412700166289	2	306	66
HepG2_skew	[-0.05,0.05)	pELS	SINGLETON	CpG	154162	154162	170434.046	278052.724384	154061	-71842.97199639816	474789.929754886	5857	43866	36139
HepG2_skew	[-0.05,0.05)	pELS	SINGLETON	non-CpG-ti	1812020	1812020	251212.647	45114.735183	1810801	308207.23090843036	3900110.7115324326	100995	361753	207657
HepG2_skew	[-0.05,0.05)	pELS	SINGLETON	non-CpG-tv	1310481	1310481	76238.829	7996.335525	1309333	181587.56098780798	3027944.5362098054	74249	277302	171930
HepG2_skew	[-0.05,0.05)	pELS	SINGLETON	unknown	1884	0	0	0	1840	-329.8509985207347	3460.4355721239763	40	641	158
HepG2_skew	[-0.05,0.05)	pELS	ULTRARARE	CpG	295694	295694	469283.222	915689.037164	295378	-208331.55692046473	975584.5066435159	7326	65495	49413
HepG2_skew	[-0.05,0.05)	pELS	ULTRARARE	non-CpG-ti	1180515	1180515	176493.555	36243.672299	1179582	130846.4880006648	2690930.3937077774	63158	239817	137238
HepG2_skew	[-0.05,0.05)	pELS	ULTRARARE	non-CpG-tv	756457	756457	49311.527	7099.247509	755471	73989.24502190656	1805978.388479985	41120	162214	103034
HepG2_skew	[-0.05,0.05)	pELS	ULTRARARE	unknown	3505	0	0	0	3427	-957.8799963525965	6820.582711484536	72	1586	284
HepG2_skew	[-0.2,-0.05)	Other cCREs	COMMON	CpG	33404	33404	68217.212	155919.602446	33129	-30646.752985392577	95780.30917181422	186	1750	1650
HepG2_skew	[-0.2,-0.05)	Other cCREs	COMMON	non-CpG-ti	43523	43523	6177.675	1184.057055	43340	-9116.693982716652	68793.8121156013	892	1825	2343
HepG2_skew	[-0.2,-0.05)	Other cCREs	COMMON	non-CpG-tv	32459	32459	2228.116	416.998934	32243	-8376.842997267146	52168.63183739852	606	1448	1782
HepG2_skew	[-0.2,-0.05)	Other cCREs	COMMON	unknown	115	0	0	0	84	-43.13399999588729	147.5633915298331	0	11	2
HepG2_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	CpG	43421	43421	98065.494	235685.54856	42934	-38852.076976876575	129135.12822024024	321	2012	2259
HepG2_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	non-CpG-ti	48109	48109	7113.569	1401.645643	47842	-427.3269917618022	65969.9491125964	1230	1592	2546
HepG2_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	non-CpG-tv	35845	35845	2593.871	507.456077	35526	-4264.114997351193	56232.72216263593	826	1304	1945
HepG2_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	unknown	212	0	0	0	136	-50.18299967795609	132.71237412065273	0	18	11
HepG2_skew	[-0.2,-0.05)	Other cCREs	RARE	CpG	126976	126976	287677.518	692326.218686	125558	-112403.08993435932	370811.3917840774	1017	5895	6679
HepG2_skew	[-0.2,-0.05)	Other cCREs	RARE	non-CpG-ti	114986	114986	17077.011	3417.079685	114332	1542.7100242599854	158655.79949146602	3132	3958	6333
HepG2_skew	[-0.2,-0.05)	Other cCREs	RARE	non-CpG-tv	87792	87792	6484.126	1275.871162	86946	-7445.991978068721	134774.56394584256	2238	3198	4967
HepG2_skew	[-0.2,-0.05)	Other cCREs	RARE	unknown	518	0	0	0	321	-99.42699973378335	252.74024732049944	0	36	14
HepG2_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	CpG	103651	103651	204079.19	436497.385882	103089	-82905.58695154637	289754.6591000813	1146	5205	5774
HepG2_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	non-CpG-ti	1111400	1111400	153606.109	26814.075989	1107424	87754.68110403126	1509416.2693129508	34089	35438	59022
HepG2_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	non-CpG-tv	924022	924022	55193.191	6270.598517	918988	-4157.4458764477295	1385902.6621482433	26802	30253	49318
HepG2_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	unknown	1310	0	0	0	902	-152.86500041175177	422.5330113629285	0	92	24
HepG2_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	CpG	436695	436695	945588.205	2180374.319073	433706	-372888.897814174	1257242.9566450708	3993	19999	23620
HepG2_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	non-CpG-ti	717351	717351	105694.05	20500.12295	714068	26223.801116997955	982126.5480411772	20405	23789	38384
HepG2_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	non-CpG-tv	539366	539366	36996.666	5651.388798	535328	-22354.511926185925	824369.6318171838	14764	18736	29704
HepG2_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	unknown	1480	0	0	0	938	-219.50499868020427	588.438189784155	1	81	38
HepG2_skew	[-0.2,-0.05)	PLS	COMMON	CpG	1638	1638	1814.613	3190.429917	1632	-962.3350002284861	6899.6751296418715	78	582	628
HepG2_skew	[-0.2,-0.05)	PLS	COMMON	non-CpG-ti	2811	2811	409.235	77.662309	2810	172.53200294892326	12147.925509724919	273	1057	960
HepG2_skew	[-0.2,-0.05)	PLS	COMMON	non-CpG-tv	2648	2648	228.386	41.514008	2644	-130.58300141990185	10265.355052551193	214	1096	1081
HepG2_skew	[-0.2,-0.05)	PLS	COMMON	unknown	7	0	0	0	7	-5.29499986767769	97.84363720586353	2	2	3
HepG2_skew	[-0.2,-0.05)	PLS	LOW_FREQ	CpG	2499	2499	2975.935	5477.501179	2491	-961.1739991533102	11152.053026887737	179	796	996
HepG2_skew	[-0.2,-0.05)	PLS	LOW_FREQ	non-CpG-ti	3719	3719	582.601	115.310929	3716	2242.8630026367027	20896.921201513036	592	1271	1469
HepG2_skew	[-0.2,-0.05)	PLS	LOW_FREQ	non-CpG-tv	3654	3654	326.211	60.500563	3648	780.0210008763245	19241.10328243615	428	1329	1662
HepG2_skew	[-0.2,-0.05)	PLS	LOW_FREQ	unknown	9	0	0	0	9	1.581000108271837	12.407081156492481	0	7	2
HepG2_skew	[-0.2,-0.05)	PLS	RARE	CpG	7368	7368	8720.309	16073.135866999999	7354	-1535.2959957331193	34447.55759529137	640	2390	3013
HepG2_skew	[-0.2,-0.05)	PLS	RARE	non-CpG-ti	9842	9842	1536.1109999999999	302.732619	9833	6216.385998763144	60681.064727607554	1645	3510	3977
HepG2_skew	[-0.2,-0.05)	PLS	RARE	non-CpG-tv	9986	9986	934.457	182.594223	9967	4143.364995709041	53632.4976859393	1438	3566	4565
HepG2_skew	[-0.2,-0.05)	PLS	RARE	unknown	290	0	0	0	290	-19.64900035876779	728.1538453726727	18	164	14
HepG2_skew	[-0.2,-0.05)	PLS	SINGLETON	CpG	33306	33306	21155.082	25347.65211	33285	8048.555002531039	175320.78370656678	4503	12484	17703
HepG2_skew	[-0.2,-0.05)	PLS	SINGLETON	non-CpG-ti	91481	91481	13593.942	2457.024598	91428	76967.63600017484	537384.0446450609	16845	31238	36374
HepG2_skew	[-0.2,-0.05)	PLS	SINGLETON	non-CpG-tv	97514	97514	7334.526	913.524636	97441	57846.12401443302	564595.0000446864	15980	34482	42527
HepG2_skew	[-0.2,-0.05)	PLS	SINGLETON	unknown	182	0	0	0	182	-65.53600039985024	547.1245721475121	5	84	57
HepG2_skew	[-0.2,-0.05)	PLS	ULTRARARE	CpG	38766	38766	39207.062	66074.476888	38734	-3849.1269899484478	194769.46719204518	3956	13051	17385
HepG2_skew	[-0.2,-0.05)	PLS	ULTRARARE	non-CpG-ti	63254	63254	9879.7	1925.84312	63212	49239.72398972955	382370.71736306726	11428	21916	25796
HepG2_skew	[-0.2,-0.05)	PLS	ULTRARARE	non-CpG-tv	61833	61833	5348.612	861.333034	61771	31876.89898810084	361898.24863209785	9797	21954	27771
HepG2_skew	[-0.2,-0.05)	PLS	ULTRARARE	unknown	662	0	0	0	660	-64.57200182450461	2047.7668204415093	36	344	39
HepG2_skew	[-0.2,-0.05)	dELS	COMMON	CpG	86827	86827	166607.958	363306.569652	86669	-84375.72098269407	315027.31321188336	1028	9247	12996
HepG2_skew	[-0.2,-0.05)	dELS	COMMON	non-CpG-ti	115203	115203	16126.959	3040.597239	115034	-11688.020995007366	242890.29419053486	4363	11074	15872
HepG2_skew	[-0.2,-0.05)	dELS	COMMON	non-CpG-tv	82640	82640	5630.863	1053.900807	82495	-12909.306009667695	169816.07035945283	2928	7894	12379
HepG2_skew	[-0.2,-0.05)	dELS	COMMON	unknown	135	0	0	0	120	-53.23699971195309	160.93238346677808	0	12	19
HepG2_skew	[-0.2,-0.05)	dELS	LOW_FREQ	CpG	117571	117571	249342.823	570614.329927	117354	-107854.13299433223	430637.374341141	1825	10670	18711
HepG2_skew	[-0.2,-0.05)	dELS	LOW_FREQ	non-CpG-ti	132773	132773	19356.964	3742.231242	132574	15840.351984879122	277415.0823576678	6785	10545	19098
HepG2_skew	[-0.2,-0.05)	dELS	LOW_FREQ	non-CpG-tv	95093	95093	6816.913	1308.727045	94891	-230.0949989705112	212006.29188294514	4359	7631	15044
HepG2_skew	[-0.2,-0.05)	dELS	LOW_FREQ	unknown	175	0	0	0	151	-76.81500020250677	401.6394292334065	2	13	30
HepG2_skew	[-0.2,-0.05)	dELS	RARE	CpG	346129	346129	737420.747	1691982.997879	345423	-310474.32193192863	1270922.7662651963	6169	31262	55772
HepG2_skew	[-0.2,-0.05)	dELS	RARE	non-CpG-ti	322815	322815	47482.983	9354.447043	322297	51964.254958509584	713008.7169973366	18070	25945	47503
HepG2_skew	[-0.2,-0.05)	dELS	RARE	non-CpG-tv	236441	236441	17353.874	3480.0991	235950	8854.480996286627	552083.2396574363	11962	19231	37669
HepG2_skew	[-0.2,-0.05)	dELS	RARE	unknown	472	0	0	0	420	-172.96199965942645	576.6386090977393	2	44	56
HepG2_skew	[-0.2,-0.05)	dELS	SINGLETON	CpG	360856	360856	663174.003	1366047.627293	360343	-272958.0719667264	1286680.5978369617	9267	37055	64702
HepG2_skew	[-0.2,-0.05)	dELS	SINGLETON	non-CpG-ti	3217345	3217345	441678.617	75613.316159	3213408	747730.8546999957	7078685.900080646	195679	254580	459543
HepG2_skew	[-0.2,-0.05)	dELS	SINGLETON	non-CpG-tv	2562827	2562827	150089.185	16339.204523	2558789	324090.00579845393	6052138.772944899	146307	203973	372817
HepG2_skew	[-0.2,-0.05)	dELS	SINGLETON	unknown	1371	0	0	0	1290	-253.8230005637743	1242.0440163979015	8	107	242
HepG2_skew	[-0.2,-0.05)	dELS	ULTRARARE	CpG	1371341	1371341	2797680.414	6177983.184052	1369180	-1171849.1799176957	4990307.206277296	27666	129573	226612
HepG2_skew	[-0.2,-0.05)	dELS	ULTRARARE	non-CpG-ti	2056709	2056709	299666.541	56977.110877	2053825	387005.47879011557	4545458.010502808	119613	163852	297287
HepG2_skew	[-0.2,-0.05)	dELS	ULTRARARE	non-CpG-tv	1485271	1485271	100135.008	14990.322436	1482455	120824.23296701236	3522667.934647427	80649	119096	225021
HepG2_skew	[-0.2,-0.05)	dELS	ULTRARARE	unknown	1346	0	0	0	1229	-353.3610010966659	1109.948922022987	5	115	204
HepG2_skew	[-0.2,-0.05)	non-cCRE	COMMON	CpG	340711	340711	710561.809	1651219.719977	337629	-327005.7917588843	946526.0084939098	1036	14651	2437
HepG2_skew	[-0.2,-0.05)	non-cCRE	COMMON	non-CpG-ti	437454	437454	60525.272	11678.128116	432992	-110788.03088272762	594562.3025402636	5330	15217	3010
HepG2_skew	[-0.2,-0.05)	non-cCRE	COMMON	non-CpG-tv	351695	351695	24282.478	5884.060018	347098	-110080.45088458611	505677.3879418365	3739	12129	2665
HepG2_skew	[-0.2,-0.05)	non-cCRE	COMMON	unknown	973	0	0	0	665	-433.1019986346365	1415.6506461810106	3	35	24
HepG2_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	CpG	438997	438997	1018002.701	2492081.495081	433919	-410447.6027121768	1200489.6864206821	1620	15359	3320
HepG2_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	non-CpG-ti	476741	476741	69007.575	13956.858981	470185	-28523.82188416739	522057.402773214	7281	13189	3797
HepG2_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	non-CpG-tv	379977	379977	27436.817	6422.101937	373227	-57064.78289100143	468343.66779441724	5083	10750	3364
HepG2_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	unknown	1514	0	0	0	794	-372.8429998271171	1042.5935086465784	1	50	37
HepG2_skew	[-0.2,-0.05)	non-cCRE	RARE	CpG	1284358	1284358	2987582.774	7319517.61444	1269516	-1195547.7881894114	3524836.7767143105	4935	45488	10016
HepG2_skew	[-0.2,-0.05)	non-cCRE	RARE	non-CpG-ti	1148695	1148695	167239.555	34319.840107000004	1131807	-49010.96376080031	1242238.0132646542	18237	32674	9144
HepG2_skew	[-0.2,-0.05)	non-cCRE	RARE	non-CpG-tv	922657	922657	67598.495	15327.669853	905255	-115943.92377316311	1119583.196459817	13283	27153	8311
HepG2_skew	[-0.2,-0.05)	non-cCRE	RARE	unknown	3672	0	0	0	2038	-918.2309989031637	2876.05159022671	6	168	82
HepG2_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	CpG	964572	964572	1946227.974	4227023.45248	960418	-785842.1344135602	2434731.734785451	6354	48774	16848
HepG2_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	non-CpG-ti	10950181	10950181	1463834.3159999999	257560.413538	10844766	290681.6810794166	11159286.670750586	198386	300280	84760
HepG2_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	non-CpG-tv	9466690	9466690	540977.8099999999	60858.56988199996	9340780	-375618.3799561275	10648454.68008763	160079	260969	74867
HepG2_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	unknown	9350	0	0	0	5974	-1255.5140000730753	4881.403874004878	18	370	246
HepG2_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	CpG	4349714	4349714	9628360.451	22493171.934323	4325018	-3900032.7243558564	11626903.483448219	19901	168320	42061
HepG2_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	non-CpG-ti	7120959	7120959	1026277.1399999999	204069.136332	7029975	-104193.23361170331	7500556.110401713	118766	199356	56343
HepG2_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	non-CpG-tv	5552823	5552823	370200.264	58915.158972	5459442	-447169.41154115315	6475364.4648138285	87036	157450	46918
HepG2_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	unknown	10541	0	0	0	6009	-1776.5610029860397	6652.8903449226555	27	481	222
HepG2_skew	[-0.2,-0.05)	pELS	COMMON	CpG	10974	10974	17375.469	34527.064783	10954	-9263.324000230177	36874.811987541514	177	2680	1928
HepG2_skew	[-0.2,-0.05)	pELS	COMMON	non-CpG-ti	16357	16357	2292.833	423.796209	16340	-731.9099981025797	39725.06384253134	740	4270	2889
HepG2_skew	[-0.2,-0.05)	pELS	COMMON	non-CpG-tv	13050	13050	967.8770000000001	194.160245	13022	-2029.0760024725464	30746.080292568782	552	3564	2632
HepG2_skew	[-0.2,-0.05)	pELS	COMMON	unknown	39	0	0	0	33	-34.343000428751125	169.55938886107649	0	9	11
HepG2_skew	[-0.2,-0.05)	pELS	LOW_FREQ	CpG	15229	15229	26802.512	56660.43257	15183	-12327.85899437708	55025.63104545557	316	3340	2913
HepG2_skew	[-0.2,-0.05)	pELS	LOW_FREQ	non-CpG-ti	19630	19630	2892.695	551.593181	19594	4201.413002794026	50117.71415528634	1287	4580	3774
HepG2_skew	[-0.2,-0.05)	pELS	LOW_FREQ	non-CpG-tv	15588	15588	1243.851	256.244121	15556	746.2870043871222	43992.80352452992	920	3861	3518
HepG2_skew	[-0.2,-0.05)	pELS	LOW_FREQ	unknown	55	0	0	0	39	-21.97300051897762	95.41152720342784	0	12	11
HepG2_skew	[-0.2,-0.05)	pELS	RARE	CpG	44436	44436	78827.61	166944.874936	44353	-35078.78199730757	157759.92158760593	1017	9552	8471
HepG2_skew	[-0.2,-0.05)	pELS	RARE	non-CpG-ti	49126	49126	7302.071	1418.641045	49069	12982.645992662301	136847.81401349738	3633	11459	9823
HepG2_skew	[-0.2,-0.05)	pELS	RARE	non-CpG-tv	40075	40075	3236.922	692.712112	39977	4521.596004709487	113936.90860927681	2704	9961	9164
HepG2_skew	[-0.2,-0.05)	pELS	RARE	unknown	270	0	0	0	241	-85.60199962742624	355.93710034674257	1	140	42
HepG2_skew	[-0.2,-0.05)	pELS	SINGLETON	CpG	102152	102152	112084.086	187250.797646	102100	-36682.40400511025	337454.85186207964	5137	30200	28969
HepG2_skew	[-0.2,-0.05)	pELS	SINGLETON	non-CpG-ti	480545	480545	67424.274	11674.341304	480145	168143.92897690798	1280822.368687963	38142	111309	93539
HepG2_skew	[-0.2,-0.05)	pELS	SINGLETON	non-CpG-tv	417029	417029	26761.415	3123.381691	416585	90429.08399335777	1186993.4130041918	31346	101571	88510
HepG2_skew	[-0.2,-0.05)	pELS	SINGLETON	unknown	588	0	0	0	564	-137.3640000541928	847.8476677337434	2	181	105
HepG2_skew	[-0.2,-0.05)	pELS	ULTRARARE	CpG	200488	200488	323894.94299999997	650646.868981	200234	-135528.45194011618	696678.1508595339	6148	46727	41576
HepG2_skew	[-0.2,-0.05)	pELS	ULTRARARE	non-CpG-ti	313432	313432	46532.745	8863.799117	313122	98158.371996751	862555.691581252	24601	74351	63537
HepG2_skew	[-0.2,-0.05)	pELS	ULTRARARE	non-CpG-tv	249163	249163	18464.165	2927.184407	248759	41103.39097257646	721891.8006229912	17812	61158	55376
HepG2_skew	[-0.2,-0.05)	pELS	ULTRARARE	unknown	1018	0	0	0	983	-291.85299957159464	1790.3232900866888	12	428	164
HepG2_skew	[-0.5,-0.2)	Other cCREs	COMMON	CpG	7694	7694	16007.649	37395.654005	7622	-7239.136996022544	22280.801504085735	37	438	614
HepG2_skew	[-0.5,-0.2)	Other cCREs	COMMON	non-CpG-ti	7180	7180	1114.966	241.826072	7130	-1767.9509995946428	12302.012752709086	146	342	611
HepG2_skew	[-0.5,-0.2)	Other cCREs	COMMON	non-CpG-tv	5925	5925	425.78000000000003	73.226916	5878	-1748.3079996124147	10395.173484768038	109	310	518
HepG2_skew	[-0.5,-0.2)	Other cCREs	COMMON	unknown	18	0	0	0	15	-14.022000215947632	26.989452858469992	0	3	1
HepG2_skew	[-0.5,-0.2)	Other cCREs	LOW_FREQ	CpG	10028	10028	22984.809	56308.180483	9925	-9088.23299084173	28794.438835536628	70	470	842
HepG2_skew	[-0.5,-0.2)	Other cCREs	LOW_FREQ	non-CpG-ti	8180	8180	1320.429	290.968965	8128	-419.23000095225865	11970.622365889649	191	292	731
HepG2_skew	[-0.5,-0.2)	Other cCREs	LOW_FREQ	non-CpG-tv	6754	6754	513.217	95.210599	6681	-1016.9509991738014	10406.006415045436	131	249	660
HepG2_skew	[-0.5,-0.2)	Other cCREs	LOW_FREQ	unknown	25	0	0	0	19	-10.617000110447414	18.322443441171195	0	5	0
HepG2_skew	[-0.5,-0.2)	Other cCREs	RARE	CpG	28946	28946	66855.416	164527.240922	28651	-25950.99799035665	84601.87237904094	216	1451	2445
HepG2_skew	[-0.5,-0.2)	Other cCREs	RARE	non-CpG-ti	19327	19327	3168.544	722.215884	19215	-377.06099227024174	28189.396535742486	498	738	1871
HepG2_skew	[-0.5,-0.2)	Other cCREs	RARE	non-CpG-tv	17041	17041	1327.76	254.856034	16841	-2281.1509947854797	26987.77689855008	399	690	1640
HepG2_skew	[-0.5,-0.2)	Other cCREs	RARE	unknown	80	0	0	0	61	-17.938000150024877	54.77649467163061	0	7	1
HepG2_skew	[-0.5,-0.2)	Other cCREs	SINGLETON	CpG	23325	23325	46192.887	100143.806809	23166	-18520.6109879982	63011.642367737484	227	1304	2145
HepG2_skew	[-0.5,-0.2)	Other cCREs	SINGLETON	non-CpG-ti	181283	181283	27121.861	5228.877507	180582	11117.948013525931	262524.44084191107	5536	6215	17582
HepG2_skew	[-0.5,-0.2)	Other cCREs	SINGLETON	non-CpG-tv	177542	177542	11038.067000000001	1291.633639	176447	-7478.022965850422	278731.74471287854	4914	6428	16596
HepG2_skew	[-0.5,-0.2)	Other cCREs	SINGLETON	unknown	210	0	0	0	166	-38.668000131845474	104.03798823208169	0	9	14
HepG2_skew	[-0.5,-0.2)	Other cCREs	ULTRARARE	CpG	98345	98345	215721.51	505982.79655800003	97704	-86342.12595538457	282714.2190714395	769	4982	8520
HepG2_skew	[-0.5,-0.2)	Other cCREs	ULTRARARE	non-CpG-ti	119352	119352	19266.668	4243.2079459999995	118770	2447.3600395492986	175931.58546173782	3421	4350	11351
HepG2_skew	[-0.5,-0.2)	Other cCREs	ULTRARARE	non-CpG-tv	105084	105084	7615.325	1219.113351	104175	-8963.294984487235	167284.1628402023	2692	3998	9922
HepG2_skew	[-0.5,-0.2)	Other cCREs	ULTRARARE	unknown	213	0	0	0	166	-41.5220000967383	151.7362228152483	0	15	3
HepG2_skew	[-0.5,-0.2)	PLS	COMMON	CpG	489	489	555.411	970.877161	488	-245.220001031179	2020.2343944793881	31	196	205
HepG2_skew	[-0.5,-0.2)	PLS	COMMON	non-CpG-ti	767	767	119.241	25.232407	767	334.96099945914455	4790.083361578466	116	325	340
HepG2_skew	[-0.5,-0.2)	PLS	COMMON	non-CpG-tv	836	836	73.279	14.766691	835	222.84099994401907	3512.37924372666	104	395	417
HepG2_skew	[-0.5,-0.2)	PLS	COMMON	unknown	7	0	0	0	7	4.6570002138614655	29.531419174979877	1	3	3
HepG2_skew	[-0.5,-0.2)	PLS	LOW_FREQ	CpG	751	751	886.868	1657.79629	750	-10.30200174089983	3635.264103782976	90	273	358
HepG2_skew	[-0.5,-0.2)	PLS	LOW_FREQ	non-CpG-ti	1139	1139	189.244	41.118304	1139	1113.9340030131862	7583.754330888583	264	426	547
HepG2_skew	[-0.5,-0.2)	PLS	LOW_FREQ	non-CpG-tv	1258	1258	115.507	20.732633	1258	930.009999888018	7247.456702313391	239	446	688
HepG2_skew	[-0.5,-0.2)	PLS	LOW_FREQ	unknown	2	0	0	0	2	0.927000001072884	0.6163249927639963	0	0	0
HepG2_skew	[-0.5,-0.2)	PLS	RARE	CpG	2264	2264	2761.752	5176.798436	2260	392.18700342741784	15027.048618976894	332	814	1059
HepG2_skew	[-0.5,-0.2)	PLS	RARE	non-CpG-ti	3011	3011	512.903	115.646071	3009	3857.380002475809	27320.043974938533	799	1159	1528
HepG2_skew	[-0.5,-0.2)	PLS	RARE	non-CpG-tv	3613	3613	358.607	76.659983	3609	3721.1989997568307	27160.51148920056	823	1350	1950
HepG2_skew	[-0.5,-0.2)	PLS	RARE	unknown	23	0	0	0	23	-0.7139998087659469	30.299919519731734	1	11	2
HepG2_skew	[-0.5,-0.2)	PLS	SINGLETON	CpG	11106	11106	6959.955	8427.702281	11100	11010.544990144905	93821.0198171113	2690	4201	6635
HepG2_skew	[-0.5,-0.2)	PLS	SINGLETON	non-CpG-ti	28968	28968	4640.895	928.485417	28952	45421.62099250747	282703.82261844777	8632	10406	14737
HepG2_skew	[-0.5,-0.2)	PLS	SINGLETON	non-CpG-tv	35819	35819	2739.097	344.586117	35784	45884.971978113164	313540.57346673025	9534	13288	19296
HepG2_skew	[-0.5,-0.2)	PLS	SINGLETON	unknown	45	0	0	0	45	2.5429996773600467	92.92947799718192	3	16	17
HepG2_skew	[-0.5,-0.2)	PLS	ULTRARARE	CpG	12640	12640	12850.421	22116.561077	12633	6244.473997784198	90580.95826169568	2275	4410	6584
HepG2_skew	[-0.5,-0.2)	PLS	ULTRARARE	non-CpG-ti	19820	19820	3364.696	739.37141	19807	29560.845966035627	189390.06514815387	5814	7290	10147
HepG2_skew	[-0.5,-0.2)	PLS	ULTRARARE	non-CpG-tv	22855	22855	2010.629	339.401875	22833	26608.770997069543	195465.57118638488	5806	8618	12510
HepG2_skew	[-0.5,-0.2)	PLS	ULTRARARE	unknown	81	0	0	0	81	-23.800999784842123	296.4739122954847	4	47	11
HepG2_skew	[-0.5,-0.2)	dELS	COMMON	CpG	20447	20447	39917.52	88790.006402	20391	-20127.356983369915	73082.95976306808	226	2384	4507
HepG2_skew	[-0.5,-0.2)	dELS	COMMON	non-CpG-ti	20609	20609	3123.422	678.296276	20581	-2470.094992156023	44088.99598709015	829	2246	4240
HepG2_skew	[-0.5,-0.2)	dELS	COMMON	non-CpG-tv	17077	17077	1206.118	206.399702	17040	-3094.506999301375	38938.04995120862	663	1913	3764
HepG2_skew	[-0.5,-0.2)	dELS	COMMON	unknown	19	0	0	0	17	-4.053999923169617	11.329595789358876	0	2	4
HepG2_skew	[-0.5,-0.2)	dELS	LOW_FREQ	CpG	28310	28310	61092.631	142763.695993	28232	-25842.347000089234	100919.88716575174	469	2817	6565
HepG2_skew	[-0.5,-0.2)	dELS	LOW_FREQ	non-CpG-ti	23963	23963	3792.67	830.172646	23925	3263.2869924996053	53980.91726531818	1385	2162	5431
HepG2_skew	[-0.5,-0.2)	dELS	LOW_FREQ	non-CpG-tv	20296	20296	1547.27	297.64773	20246	-162.37700060906351	51854.67511760263	1001	1882	4923
HepG2_skew	[-0.5,-0.2)	dELS	LOW_FREQ	unknown	23	0	0	0	22	-12.600000023841861	38.71864212044052	0	5	5
HepG2_skew	[-0.5,-0.2)	dELS	RARE	CpG	83466	83466	180198.024	420877.072502	83311	-76031.59899731167	308389.7104794929	1500	8406	19658
HepG2_skew	[-0.5,-0.2)	dELS	RARE	non-CpG-ti	58836	58836	9451.048999999999	2152.683701	58751	10648.218997863945	152717.86218568418	3832	5243	13703
HepG2_skew	[-0.5,-0.2)	dELS	RARE	non-CpG-tv	50942	50942	3953.939	792.366145	50836	2249.3990137659707	130339.39659847596	2872	4812	12583
HepG2_skew	[-0.5,-0.2)	dELS	RARE	unknown	80	0	0	0	77	-44.57900030165911	124.98330798872544	0	11	21
HepG2_skew	[-0.5,-0.2)	dELS	SINGLETON	CpG	85311	85311	158208.134	331516.527428	85173	-64481.05901339778	312308.12191674934	2404	9726	22324
HepG2_skew	[-0.5,-0.2)	dELS	SINGLETON	non-CpG-ti	576460	576460	84194.144	15731.171998	575658	163608.9469511537	1497669.170228548	41652	51636	133341
HepG2_skew	[-0.5,-0.2)	dELS	SINGLETON	non-CpG-tv	543695	543695	32787.556	3679.404132	542736	76460.2279792095	1463035.143464491	35052	49640	125280
HepG2_skew	[-0.5,-0.2)	dELS	SINGLETON	unknown	231	0	0	0	218	-65.2390004592016	257.0200449363027	1	19	56
HepG2_skew	[-0.5,-0.2)	dELS	ULTRARARE	CpG	327725	327725	678883.623	1529025.376581	327152	-282821.74500774563	1209052.427791982	6946	34437	79216
