skew_type	skew_bin	ccre_class	mut_class	af_class	n_active_trained	n_active_untrained	n_active_all	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	COMMON	0	3	3	5	5	0.74	0.175402	5	7.271999761462212	42.9953329105333	1	3	5
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	COMMON	1	0	1	214	214	18.053	3.0447610000000003	214	25.815000573173073	783.3006383342616	21	82	69
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	COMMON	1	1	2	147	147	16.7	4.263652	147	14.837999952840635	730.5671879398842	13	68	68
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	COMMON	1	2	3	71	71	7.723	1.6588749999999999	71	34.546000805683406	339.3136616700683	9	26	38
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	COMMON	1	3	4	28	28	2.571	0.388705	28	6.592000005766743	15.635962158073974	0	9	14
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	COMMON	2	0	2	43	43	4.189	0.9917009999999999	42	10.989999877288945	124.64366793265349	5	19	16
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	COMMON	2	1	3	93	93	7.639	1.162907	93	0.7179995682090685	258.1401579152717	7	45	35
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	COMMON	2	2	4	109	109	9.763	1.637399	109	2.0629994105548133	929.3488396395657	13	51	64
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	COMMON	2	3	5	117	117	10.267	1.543121	117	2.769999884068953	402.0440575200042	12	58	79
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	COMMON	3	0	3	3	3	0.165	0.010251	3	0.551000028848652	2.7557311945023595	0	1	1
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	COMMON	3	1	4	25	25	1.7690000000000001	0.178897	25	-6.433000117540362	69.63154617691625	2	12	12
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	COMMON	3	2	5	71	71	7.348	1.628164	71	2.0859999679960155	222.450636105966	6	38	33
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	COMMON	3	3	6	925	925	84.596	17.67945	925	-230.6569997635671	4270.148582879219	73	482	527
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	LOW_FREQ	0	0	0	629	629	50.119	11.440429	625	58.53500230517257	2001.0956479494662	47	128	121
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	LOW_FREQ	0	1	1	106	106	9.84	2.387158	106	10.499000040697858	464.1937321948555	11	27	34
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	LOW_FREQ	0	2	2	22	22	2.065	0.286335	22	10.911999650299549	153.98241975657552	4	6	11
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	LOW_FREQ	0	3	3	13	13	1.264	0.259132	13	19.094000279903405	116.99686945193686	4	4	7
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	LOW_FREQ	1	0	1	245	245	20.804	3.730606	245	32.734000192489475	1039.634343784232	25	78	91
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	LOW_FREQ	1	1	2	188	188	17.648	2.845606	188	76.96899928385402	862.6329524215054	22	50	88
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	LOW_FREQ	1	2	3	99	99	9.553	1.559197	99	71.2769999699667	563.1598268407437	20	40	51
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	LOW_FREQ	1	3	4	45	45	3.97	0.840008	45	19.151000473648292	265.853495750055	4	11	22
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	LOW_FREQ	2	0	2	58	58	5.992	1.361984	58	11.800999855739066	100.3915838461488	5	30	26
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	LOW_FREQ	2	1	3	115	115	12.748	3.058588	115	17.66899992432448	448.9710747554878	11	48	64
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	LOW_FREQ	2	2	4	127	127	13.341000000000001	2.433793	127	25.47900060750543	1901.9474239397557	21	53	69
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	LOW_FREQ	2	3	5	149	149	14.529	2.313641	149	37.626999421510845	737.8401235110312	19	57	90
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	LOW_FREQ	3	0	3	4	4	0.47200000000000003	0.06473999999999999	4	-2.4350000396370928	2.249479056420092	0	4	3
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	LOW_FREQ	3	1	4	34	34	4.518	0.976326	34	-2.2780001685023037	179.00404457217044	5	18	22
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	LOW_FREQ	3	2	5	100	100	7.445	0.807975	100	-1.6510004475712439	676.4555493103087	12	47	55
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	LOW_FREQ	3	3	6	1332	1332	118.147	18.215319	1330	-0.6679985133232089	8332.779582158482	154	599	775
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	RARE	0	0	0	1623	1623	128.50300000000001	21.913837	1612	191.87199840217346	4754.006261499008	118	291	283
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	RARE	0	1	1	251	251	20.636	3.144742	251	88.75800006510693	1347.5322574882464	38	66	90
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	RARE	0	2	2	65	65	5.921	0.9188350000000001	65	53.65000005811447	314.0431486984322	12	30	31
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	RARE	0	3	3	14	14	1.384	0.232764	14	10.42599983513356	40.36815490937554	3	7	9
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	RARE	1	0	1	624	624	56.619	11.900058999999999	624	320.3129989141599	2777.9167035655164	94	175	195
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	RARE	1	1	2	520	520	60.018	13.9617	520	340.42499988665816	2656.1335888216768	87	168	237
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	RARE	1	2	3	283	283	26.648	4.641852	282	231.96899987070347	2292.4799266176296	63	91	144
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	RARE	1	3	4	115	115	11.386	1.8476	115	37.197998669929675	942.7942141124838	17	36	76
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	RARE	2	0	2	132	132	11.942	2.49657	130	67.9189992697211	386.41696175902746	14	50	62
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	RARE	2	1	3	351	351	42.156	11.501408	351	201.6789995664731	1856.9623401130157	60	147	184
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	RARE	2	2	4	379	379	37.817	7.370663	379	204.28400048671742	1965.4104350059124	54	170	202
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	RARE	2	3	5	350	350	34.973	6.537117	350	153.25400056503724	1995.1302919866976	48	157	199
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	RARE	3	0	3	12	12	0.859	0.083085	12	7.547999858856206	66.35223314333115	2	8	7
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	RARE	3	1	4	95	95	8.775	1.385121	95	31.24300023587422	369.5007474364352	12	44	49
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	RARE	3	2	5	294	294	31.25	7.059096	294	122.03000004263593	1197.040233313322	39	124	146
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	RARE	3	3	6	3879	3879	359.024	62.346878	3876	816.786993012763	25303.791380582876	554	1670	2204
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	SINGLETON	0	0	0	15859	15859	1003.98	112.662574	15815	5164.887987687138	56749.63193402546	1548	2996	2494
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	SINGLETON	0	1	1	2610	2610	185.532	23.379962	2610	1291.5189997709826	12762.428090959125	351	740	801
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	SINGLETON	0	2	2	616	616	45.752	5.449258	616	377.2329995308539	3264.2983274735316	99	180	260
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	SINGLETON	0	3	3	262	262	20.402	2.530272	262	223.5819998355583	1980.315023422262	44	117	121
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	SINGLETON	1	0	1	6110	6110	439.385	55.695337	6110	3626.6930002084687	30287.198800985156	894	1807	1807
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	SINGLETON	1	1	2	5023	5023	417.341	57.632055	5023	4535.8209958385	32471.168100004576	1036	1658	2065
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	SINGLETON	1	2	3	2647	2647	220.464	29.350658	2642	2376.261995582026	16790.62223903731	546	909	1339
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	SINGLETON	1	3	4	1166	1166	95.988	12.45001	1166	1099.261000220897	8416.583297141186	260	392	617
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	SINGLETON	2	0	2	1386	1386	103.752	13.308556	1385	985.6259972155095	6752.5201122509325	222	501	533
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	SINGLETON	2	1	3	3274	3274	271.807	36.991215	3274	2425.738005694236	18417.35066060215	582	1311	1622
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	SINGLETON	2	2	4	3818	3818	318.078	43.152476	3813	2523.9470076821754	24179.57222358892	665	1488	2049
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	SINGLETON	2	3	5	4062	4062	342.208	44.630942	4062	2709.7059986542445	24232.000475769524	743	1658	2319
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	SINGLETON	3	0	3	155	155	11.525	1.382223	155	89.50799964508042	814.1720793928108	24	76	71
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	SINGLETON	3	1	4	863	863	67.751	8.154671	863	385.81699711782863	4068.1081672607606	117	405	438
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	SINGLETON	3	2	5	3063	3063	250.668	31.87423	3063	1902.459995683399	20446.291406827466	548	1403	1694
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	SINGLETON	3	3	6	36594	36594	2912.767	359.135899	36575	16006.9699974074	232578.75735319746	5964	15573	20396
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	ULTRARARE	0	0	0	9688	9688	717.571	109.579573	9647	2361.613994925981	35140.93987215019	887	1803	1519
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	ULTRARARE	0	1	1	1703	1703	134.256	20.294694	1703	709.553002973669	8124.086373654419	216	433	536
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	ULTRARARE	0	2	2	380	380	31.946	4.728942	380	208.60099913924932	1979.6691698728619	57	109	144
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	ULTRARARE	0	3	3	129	129	12.608	2.416286	129	115.46599943516776	835.2533111380602	26	63	62
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	ULTRARARE	1	0	1	3869	3869	332.638	60.069982	3869	1940.752993278204	18972.85802028582	554	1165	1189
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	ULTRARARE	1	1	2	3164	3164	291.908	49.268471999999996	3164	2761.5340022302717	19796.386318649405	615	1007	1375
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	ULTRARARE	1	2	3	1634	1634	153.795	24.852869	1628	1283.848001495354	10094.935865692136	306	579	821
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	ULTRARARE	1	3	4	770	770	70.23	10.92489	770	530.590001450735	4595.305167215193	140	263	450
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	ULTRARARE	2	0	2	882	882	79.504	15.531894	876	589.4539960977854	4084.2172031000023	128	327	344
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	ULTRARARE	2	1	3	2068	2068	197.963	35.924569	2068	1402.5310007428054	11492.985090322634	354	813	1048
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	ULTRARARE	2	2	4	2353	2353	222.529	36.265001	2345	1491.5490022944296	12919.564181553264	386	967	1259
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	ULTRARARE	2	3	5	2761	2761	259.032	39.490975999999996	2761	1502.6000026435365	17514.82730367342	492	1117	1624
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	ULTRARARE	3	0	3	106	106	8.967	1.073715	106	69.12499912129714	395.0848703945153	14	55	56
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	ULTRARARE	3	1	4	542	542	43.736	6.070718	542	305.6950012166054	3495.944488578842	95	265	264
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	ULTRARARE	3	2	5	2021	2021	187.388	32.04397	2021	1170.1249996493573	13080.165678702882	355	869	1082
K562_skew	[-0.2,-0.05)	PLS	non-CpG-tv	ULTRARARE	3	3	6	24270	24270	2140.573	311.810197	24261	8714.169998243222	162951.42527763546	3861	10462	13651
K562_skew	[-0.2,-0.05)	PLS	unknown	COMMON	0	0	0	10	0	0	0	10	0.09599997103214722	25.44430189757155	2	3	1
K562_skew	[-0.2,-0.05)	PLS	unknown	LOW_FREQ	0	0	0	4	0	0	0	4	-2.8669998496770903	37.11833371854661	1	3	1
K562_skew	[-0.2,-0.05)	PLS	unknown	LOW_FREQ	0	1	1	1	0	0	0	1	0.0869999974966049	0.00756899956440926	0	0	0
K562_skew	[-0.2,-0.05)	PLS	unknown	LOW_FREQ	1	1	2	1	0	0	0	1	-0.0320000015199184	0.00102400009727478	0	1	0
K562_skew	[-0.2,-0.05)	PLS	unknown	LOW_FREQ	2	2	4	1	0	0	0	1	0.0719999969005585	0.00518399955368043	0	1	0
K562_skew	[-0.2,-0.05)	PLS	unknown	LOW_FREQ	3	3	6	2	0	0	0	2	0.173000000417233	0.0149650000667572	0	2	2
K562_skew	[-0.2,-0.05)	PLS	unknown	RARE	0	0	0	122	0	0	0	121	-54.80200068466369	291.07838283531584	3	61	6
K562_skew	[-0.2,-0.05)	PLS	unknown	RARE	0	1	1	3	0	0	0	3	0.495000019669533	0.081675006490946	0	0	0
K562_skew	[-0.2,-0.05)	PLS	unknown	RARE	1	0	1	3	0	0	0	3	-1.128000035881999	3.700890212610962	0	1	0
K562_skew	[-0.2,-0.05)	PLS	unknown	RARE	1	1	2	1	0	0	0	1	0.518999993801117	0.269360993565559	0	1	1
K562_skew	[-0.2,-0.05)	PLS	unknown	RARE	2	2	4	1	0	0	0	1	0.0860000029206276	0.00739600050234795	0	1	0
K562_skew	[-0.2,-0.05)	PLS	unknown	RARE	2	3	5	1	0	0	0	1	0.321000009775162	0.103041006275654	0	1	1
K562_skew	[-0.2,-0.05)	PLS	unknown	RARE	3	3	6	2	0	0	0	2	-0.11600005626678	6.10375994991303	0	1	2
K562_skew	[-0.2,-0.05)	PLS	unknown	SINGLETON	0	0	0	83	0	0	0	83	-75.6910006208345	426.1742391150728	3	31	11
K562_skew	[-0.2,-0.05)	PLS	unknown	SINGLETON	0	1	1	4	0	0	0	4	1.316000036895276	0.8291480484176877	0	1	0
K562_skew	[-0.2,-0.05)	PLS	unknown	SINGLETON	1	0	1	13	0	0	0	13	-0.27000018954277016	27.12238639763738	0	12	0
K562_skew	[-0.2,-0.05)	PLS	unknown	SINGLETON	1	1	2	4	0	0	0	4	2.952999874949457	17.35060440351484	1	3	3
K562_skew	[-0.2,-0.05)	PLS	unknown	SINGLETON	2	1	3	7	0	0	0	7	-3.4150000698864442	12.388427559145878	0	1	0
K562_skew	[-0.2,-0.05)	PLS	unknown	SINGLETON	2	2	4	6	0	0	0	6	-0.6739999949932091	0.9346419930206538	0	6	3
K562_skew	[-0.2,-0.05)	PLS	unknown	SINGLETON	2	3	5	6	0	0	0	6	-1.325000047683717	4.163083121780874	0	5	6
K562_skew	[-0.2,-0.05)	PLS	unknown	SINGLETON	3	3	6	24	0	0	0	24	-1.0200000805780243	10.15074789576013	0	6	21
K562_skew	[-0.2,-0.05)	PLS	unknown	ULTRARARE	0	0	0	333	0	0	0	331	-126.44500098284328	1180.3392772633676	17	163	20
K562_skew	[-0.2,-0.05)	PLS	unknown	ULTRARARE	0	1	1	10	0	0	0	10	-7.13700003921986	22.840147138729566	0	1	0
K562_skew	[-0.2,-0.05)	PLS	unknown	ULTRARARE	1	0	1	23	0	0	0	23	-9.29099998471793	34.8177272208116	0	15	0
K562_skew	[-0.2,-0.05)	PLS	unknown	ULTRARARE	2	1	3	2	0	0	0	2	-1.38699996471405	1.02278494307041	0	0	0
K562_skew	[-0.2,-0.05)	PLS	unknown	ULTRARARE	2	2	4	1	0	0	0	1	0.726000010967255	0.527076015924454	0	1	1
K562_skew	[-0.2,-0.05)	PLS	unknown	ULTRARARE	2	3	5	1	0	0	0	1	5.73000001907349	32.8329002185822	1	0	1
K562_skew	[-0.2,-0.05)	PLS	unknown	ULTRARARE	3	3	6	21	0	0	0	21	-1.9630000377073868	6.464242943539082	0	14	10
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	COMMON	0	0	0	596	596	1084.129	2300.913095	596	-648.6040021074004	2099.7784100747704	2	135	46
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	COMMON	0	1	1	60	60	64.272	110.399844	58	-36.959000535309315	178.9188886180277	1	14	24
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	COMMON	0	2	2	4	4	1.466	0.5579620000000001	4	-8.023000016808513	35.61915496394155	0	1	2
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	COMMON	0	3	3	3	3	3.87	6.944694	3	3.0129999238997667	6.132672543164767	1	2	2
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	COMMON	1	0	1	121	121	137.94	235.840308	121	-90.31200076290413	431.7790298657632	4	34	22
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	COMMON	1	1	2	64	64	62.141	104.453221	64	-13.415000880137102	155.75683420663432	3	13	28
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	COMMON	1	2	3	23	23	17.298	22.263462	23	-23.385999932885166	165.03704549182564	0	6	8
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	COMMON	1	3	4	14	14	6.418	3.71844	14	-13.413000188767903	50.567970022600726	0	2	7
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	COMMON	2	0	2	15	15	18.935000000000002	32.461501	15	-2.947999872267246	28.650464560674184	0	4	6
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	COMMON	2	1	3	23	23	17.125	24.327793	23	-21.072999808937315	101.58029515225704	1	4	11
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	COMMON	2	2	4	29	29	18.067	18.698875	29	-13.998999331146482	131.62383143299044	2	9	21
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	COMMON	2	3	5	25	25	14.504	15.392783999999999	25	-7.873999968171125	75.9980632779365	1	10	16
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	COMMON	3	0	3	1	1	0.821	0.674041	1	0.718999981880188	0.516960973943711	0	0	1
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	COMMON	3	1	4	4	4	1.583	0.649321	4	0.0700000822544039	9.640923746849074	0	2	1
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	COMMON	3	2	5	9	9	6.123	7.745447	9	9.627000235021118	116.72230303030041	3	3	4
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	COMMON	3	3	6	62	62	28.248	15.919706	62	-23.16900005005301	139.0059827049034	3	18	43
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	LOW_FREQ	0	0	0	970	970	1934.918	4264.125468	966	-922.5409992972856	3599.517942720341	13	187	76
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	LOW_FREQ	0	1	1	75	75	103.975	207.338931	74	-77.49100012518463	246.2614131088761	0	19	20
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	LOW_FREQ	0	2	2	4	4	3.837	4.675903	4	-2.162999957799916	2.458700930093763	0	0	2
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	LOW_FREQ	0	3	3	4	4	5.268	9.074226	4	3.80099996179342	5.83306693710554	0	4	3
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	LOW_FREQ	1	0	1	202	202	264.051	490.96623900000003	202	-115.13800087291753	658.7128265231848	8	51	57
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	LOW_FREQ	1	1	2	97	97	93.774	154.294332	97	6.1829996490851045	432.48175274897955	11	13	34
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	LOW_FREQ	1	2	3	28	28	26.314	42.761206	28	-15.147000014781955	67.79152673066669	1	11	12
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	LOW_FREQ	1	3	4	15	15	9.681000000000001	10.158025	15	-5.7660000286996596	79.37985018085107	2	4	11
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	LOW_FREQ	2	0	2	32	32	38.054	64.123396	32	-27.43399999092798	173.37419305496508	2	7	16
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	LOW_FREQ	2	1	3	30	30	23.337	30.057525000000002	29	-3.0980002805590616	298.0091338291489	4	10	18
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	LOW_FREQ	2	2	4	35	35	28.266	37.38371	35	-43.97599974274633	159.93099350390125	1	7	21
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	LOW_FREQ	2	3	5	31	31	16.878	14.799198	31	-0.933999920263883	76.19585769658812	2	9	20
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	LOW_FREQ	3	1	4	6	6	5.063	6.642781	6	0.18800016865134034	14.752043537728275	0	2	3
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	LOW_FREQ	3	2	5	17	17	17.698	28.105214	17	-11.911000121384854	42.90566374562935	1	5	7
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	LOW_FREQ	3	3	6	95	95	45.160000000000004	31.641256	95	-41.48399976175282	584.7127973492185	4	23	66
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	RARE	0	0	0	2799	2799	5617.92	12417.92972	2794	-2638.732004072167	10266.835119390855	37	549	191
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	RARE	0	1	1	253	253	365.258	728.270318	249	-210.23599955404637	1144.3668835665055	9	54	63
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	RARE	0	2	2	14	14	12.712	20.12045	14	-12.249999746680258	51.70249134154896	0	5	6
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	RARE	0	3	3	6	6	10.526	22.488719999999997	6	-1.1909998990595283	23.65181406929848	0	4	3
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	RARE	1	0	1	581	581	825.92	1577.10038	581	-372.7309996506665	2317.2349512844407	26	123	142
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	RARE	1	1	2	250	250	243.141	396.061221	250	-108.1349998116493	997.8997426862175	19	41	81
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	RARE	1	2	3	74	74	62.523	87.498019	74	-6.6610003253444905	304.8856178158428	6	23	37
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	RARE	1	3	4	28	28	16.428	14.76291	28	-3.924999963492164	69.19543558544508	2	5	14
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	RARE	2	0	2	86	86	124.109	232.924089	86	-34.089000153355265	390.0144399605708	7	25	32
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	RARE	2	1	3	71	71	47.004	59.068444	71	1.250000748783344	309.4906290228165	6	17	33
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	RARE	2	2	4	88	88	64.269	75.833313	88	-29.07500023022295	265.66471684965927	4	32	54
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	RARE	2	3	5	82	82	48.455999999999996	47.936988	82	-12.9920000564307	200.8835999703902	5	23	56
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	RARE	3	0	3	4	4	1.432	0.5504939999999999	4	-5.392000079154969	11.218770561676036	0	1	2
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	RARE	3	1	4	23	23	25.683	42.175531	23	-18.507000252604488	127.30566443346699	2	14	7
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	RARE	3	2	5	46	46	33.991	44.804623	46	-16.27300046756866	167.0665349216684	2	12	25
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	RARE	3	3	6	253	253	131.506	105.829896	253	-118.51800067152361	1713.6290358346737	12	76	150
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	SINGLETON	0	0	0	4794	4794	6940.813	13163.729479	4788	-3379.0519959814837	18966.490085072244	180	849	612
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	SINGLETON	0	1	1	1157	1157	907.333	1223.318519	1151	-714.6329998814036	4199.36409164345	53	224	373
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	SINGLETON	0	2	2	127	127	79.407	79.823569	125	-80.43000142439269	472.7971233841485	6	42	62
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	SINGLETON	0	3	3	25	25	19.09	23.227324	25	21.724000234156808	185.39420986357032	6	12	16
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	SINGLETON	1	0	1	2287	2287	1850.002	2601.038294	2284	-504.1299994384173	9028.99278246298	176	380	600
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	SINGLETON	1	1	2	1688	1688	957.965	967.973103	1684	-382.81199874065345	6395.708753849401	124	336	738
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	SINGLETON	1	2	3	549	549	299.835	289.794231	547	41.357997953426235	2891.4325291519035	62	141	303
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	SINGLETON	1	3	4	220	220	118.124	110.272332	220	-43.146000762004356	972.3769251007537	17	41	145
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	SINGLETON	2	0	2	313	313	248.778	325.288252	313	-32.1130000073462	1256.7900063845411	28	96	134
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	SINGLETON	2	1	3	590	590	341.203	329.241175	588	176.6389981009997	2876.8075422210504	72	183	313
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	SINGLETON	2	2	4	580	580	324.811	302.320131	580	-151.23500078183133	2412.1448937369346	48	141	337
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	SINGLETON	2	3	5	701	701	343.9	261.311996	701	-81.33399757754525	2923.5279063473845	54	184	427
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	SINGLETON	3	0	3	31	31	12.347999999999999	5.790998	31	17.70800014398992	83.47358811136456	3	7	20
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	SINGLETON	3	1	4	120	120	72.179	73.337709	120	-13.66500080935659	333.1538573382991	6	33	68
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	SINGLETON	3	2	5	277	277	116.72	73.472776	277	134.76300105685368	1453.5863069944621	42	60	171
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	SINGLETON	3	3	6	1811	1811	777.893	472.029275	1811	-332.96199863322556	8249.492199305627	135	461	1174
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	ULTRARARE	0	0	0	10858	10858	20215.355	43114.182427	10833	-9696.68700700719	42535.550919754336	248	2095	970
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	ULTRARARE	0	1	1	1341	1341	1463.796	2501.075964	1332	-1027.2040031515062	4869.74832199599	37	289	395
K562_skew	[-0.2,-0.05)	dELS	CpG-CGI	ULTRARARE	0	2	2	88	88	63.331	73.79650099999999	88	-52.36200057761742	448.7804112325907	4	25	20
