skew_type	skew_bin	ccre_class	af_class	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint
SKNSH_skew	[0.2,0.5)	Other cCREs	SINGLETON	401459	401186	53918.098	28312.229256	399116	-30884.721932665438	602226.4092537303	9561	14543	21549
SKNSH_skew	[0.2,0.5)	Other cCREs	ULTRARARE	272210	271884	74486.412	102588.074012	269951	-45278.06095222465	444648.2639924948	5886	10592	14746
SKNSH_skew	[0.2,0.5)	PLS	COMMON	1688	1685	304.71999999999997	232.738286	1684	-253.46299766481394	6809.733944254497	135	699	659
SKNSH_skew	[0.2,0.5)	PLS	LOW_FREQ	2128	2124	447.998	413.34246	2124	332.0229992052772	12134.076100075976	267	797	833
SKNSH_skew	[0.2,0.5)	PLS	RARE	5681	5641	1200.462	1087.269504	5675	2386.813993520685	34658.12326427968	866	2144	2422
SKNSH_skew	[0.2,0.5)	PLS	SINGLETON	52523	52499	7272.824	2735.75804	52500	33572.64000776026	330207.4304144367	9259	19097	22148
SKNSH_skew	[0.2,0.5)	PLS	ULTRARARE	36126	36017	6788.69	4821.358786	36098	19039.46697885519	227973.32973355489	6074	13260	15445
SKNSH_skew	[0.2,0.5)	dELS	COMMON	48770	48743	12629.27	16585.417668	48668	-20764.512006569646	122679.26411595734	1252	5342	7953
SKNSH_skew	[0.2,0.5)	dELS	LOW_FREQ	51101	51077	16762.94	25731.06072	50975	-9687.748008813363	121942.2830450104	1978	4487	7797
SKNSH_skew	[0.2,0.5)	dELS	RARE	128852	128777	46626.84	75016.697934	128530	-23157.01999615551	325222.5059572935	5122	11251	19859
SKNSH_skew	[0.2,0.5)	dELS	SINGLETON	1170501	1170224	155582.653	81299.965893	1168672	24266.01398950955	2742347.154947153	58549	98575	174919
SKNSH_skew	[0.2,0.5)	dELS	ULTRARARE	779150	778908	210919.776	280083.010156	777633	-71821.83794140039	1950584.4039446735	35745	67387	119913
SKNSH_skew	[0.2,0.5)	non-cCRE	COMMON	157321	157059	41857.706	59578.27212	155466	-82553.98195024372	300998.5445813332	1150	6898	1391
SKNSH_skew	[0.2,0.5)	non-cCRE	LOW_FREQ	169972	169518	55247.195999999996	88765.740936	167266	-46150.00393648621	238449.55746850555	1762	5848	1466
SKNSH_skew	[0.2,0.5)	non-cCRE	RARE	413677	412625	148788.581	253922.404251	406837	-106037.5498896864	583269.843625924	4538	14578	3623
SKNSH_skew	[0.2,0.5)	non-cCRE	SINGLETON	3597790	3595242	460413.033	219156.590773	3561479	-376114.85312102945	4156656.7655803435	48340	116906	31448
SKNSH_skew	[0.2,0.5)	non-cCRE	ULTRARARE	2424548	2421621	609101.093	809781.593703	2393105	-457749.2923618867	3147300.0120842136	29041	82344	21664
SKNSH_skew	[0.2,0.5)	pELS	COMMON	7417	7409	1589.374	1701.15594	7396	-2225.724998494377	19646.2166696481	270	2177	1602
SKNSH_skew	[0.2,0.5)	pELS	LOW_FREQ	8405	8396	2139.807	2625.971035	8383	25.927998814266218	23446.025353499852	492	2030	1753
SKNSH_skew	[0.2,0.5)	pELS	RARE	21108	21081	5810.923	7485.714285	21063	-114.14599697291807	66217.41296692165	1381	5365	4673
SKNSH_skew	[0.2,0.5)	pELS	SINGLETON	201343	201243	27315.676	12801.662444	201141	40232.72702902531	620892.5396831366	16057	51300	43542
SKNSH_skew	[0.2,0.5)	pELS	ULTRARARE	133366	133197	29914.559	31447.052763	133175	14405.369016244296	424153.87969767384	10032	33810	29181
SKNSH_skew	[0.5,1.0)	Other cCREs	COMMON	4482	4477	1469.385	2445.911459	4438	-2585.7440012807506	10743.24248766367	56	235	339
SKNSH_skew	[0.5,1.0)	Other cCREs	LOW_FREQ	4291	4278	1900.294	3572.443342	4237	-1317.293001705198	7160.330500970767	59	169	259
SKNSH_skew	[0.5,1.0)	Other cCREs	RARE	10843	10825	5216.697	10109.727363	10710	-3074.2140003092363	18860.710287026093	180	440	580
SKNSH_skew	[0.5,1.0)	Other cCREs	SINGLETON	90414	90338	12356.59	7100.328372	89812	-9174.299976408598	131929.86225450237	1926	3380	5428
SKNSH_skew	[0.5,1.0)	Other cCREs	ULTRARARE	62135	62066	18820.29	28558.301574	61603	-12727.849969138979	102471.41347470367	1199	2497	3617
SKNSH_skew	[0.5,1.0)	PLS	COMMON	423	420	63.058	42.74989	423	-30.401997790904716	1623.3593095003528	40	183	154
SKNSH_skew	[0.5,1.0)	PLS	LOW_FREQ	497	497	103.249	95.529493	496	104.99500309489657	2870.727689239685	68	184	192
SKNSH_skew	[0.5,1.0)	PLS	RARE	1483	1477	337.07	348.476648	1482	554.8510007642911	11087.025063216008	240	533	637
SKNSH_skew	[0.5,1.0)	PLS	SINGLETON	13838	13832	2009.492	894.456214	13833	11704.672996711453	100598.26399996779	2823	5063	5834
SKNSH_skew	[0.5,1.0)	PLS	ULTRARARE	9571	9549	1903.154	1520.8754979999999	9564	6504.976993597811	68051.28636372104	1809	3494	3991
SKNSH_skew	[0.5,1.0)	dELS	COMMON	12034	12031	3657.136	5507.08087	12009	-5634.691994420487	31432.310813847344	319	1360	2328
SKNSH_skew	[0.5,1.0)	dELS	LOW_FREQ	12341	12339	4717.086	7934.28186	12318	-2857.25200257334	28510.210774157706	409	1117	2160
SKNSH_skew	[0.5,1.0)	dELS	RARE	31379	31361	13618.789	24068.695803	31320	-6419.435002234764	82895.97211697973	1299	2820	5512
SKNSH_skew	[0.5,1.0)	dELS	SINGLETON	278572	278496	38189.891	22344.871951	278121	1989.9330101291434	667439.1381354985	14140	24763	46795
SKNSH_skew	[0.5,1.0)	dELS	ULTRARARE	189736	189683	58642.258	86768.74232399999	189410	-21947.031986359285	486212.7302422815	8687	17249	32538
SKNSH_skew	[0.5,1.0)	non-cCRE	COMMON	30869	30813	9232.464	14506.407764	30507	-17842.37998407974	62118.83273841544	198	1516	309
SKNSH_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	33267	33172	12468.464	22195.70327	32751	-10505.82798904111	48955.18052577473	275	1329	376
SKNSH_skew	[0.5,1.0)	non-cCRE	RARE	82317	82094	34654.94	65126.202696	80912	-24424.682964053594	121599.67718977832	825	3434	944
SKNSH_skew	[0.5,1.0)	non-cCRE	SINGLETON	682214	681609	88599.447	45669.343203	675947	-79871.27882030445	792151.9864546068	8642	25345	7548
SKNSH_skew	[0.5,1.0)	non-cCRE	ULTRARARE	467591	466823	126988.325	183272.346325	462062	-97919.27481979447	624870.3220750929	5402	17992	5239
SKNSH_skew	[0.5,1.0)	pELS	COMMON	1774	1773	432.492	508.565466	1769	-585.2649989605417	5676.843326951852	79	553	437
SKNSH_skew	[0.5,1.0)	pELS	LOW_FREQ	2067	2067	585.68	791.687832	2060	-145.3480017244582	6388.080638823614	126	495	472
SKNSH_skew	[0.5,1.0)	pELS	RARE	5302	5294	1644.715	2318.013159	5289	100.33399739046578	15894.109268760198	362	1389	1288
SKNSH_skew	[0.5,1.0)	pELS	SINGLETON	49692	49663	6836.586	3396.78202	49648	14002.994003979848	177084.31193362453	4617	12977	11650
SKNSH_skew	[0.5,1.0)	pELS	ULTRARARE	33081	33028	7798.754	8721.06145	33040	5952.397007987022	117220.9080717929	2891	8803	7976
SKNSH_skew	[1.0,1.5)	Other cCREs	COMMON	826	823	291.733	495.661625	821	-500.6810014744989	2031.1018412365281	8	44	78
SKNSH_skew	[1.0,1.5)	Other cCREs	LOW_FREQ	807	805	373.69	740.71657	801	-256.06900041352486	1310.8753373358184	10	31	53
SKNSH_skew	[1.0,1.5)	Other cCREs	RARE	2116	2112	1103.731	2224.4920309999998	2094	-710.791998505709	3478.1992010425665	27	80	147
SKNSH_skew	[1.0,1.5)	Other cCREs	SINGLETON	16189	16174	2219.4700000000003	1386.072612	16087	-2028.2399985402578	22753.114978107627	303	627	993
SKNSH_skew	[1.0,1.5)	Other cCREs	ULTRARARE	11390	11378	3566.036	5627.360326	11297	-2626.3040005526286	18825.451967894795	196	429	764
SKNSH_skew	[1.0,1.5)	PLS	COMMON	95	95	24.84	33.987982	95	-14.669998867437249	403.81123289345595	7	48	29
SKNSH_skew	[1.0,1.5)	PLS	LOW_FREQ	96	96	18.227999999999998	14.930448	96	59.45700013590975	557.9599805021506	16	40	34
SKNSH_skew	[1.0,1.5)	PLS	RARE	329	329	77.983	83.444087	329	172.9100008331008	1901.1748504547797	50	115	123
SKNSH_skew	[1.0,1.5)	PLS	SINGLETON	2867	2862	392.075	132.064187	2867	2821.2660002746843	24055.89989837985	643	1023	1163
SKNSH_skew	[1.0,1.5)	PLS	ULTRARARE	1990	1988	363.242	222.95673	1988	1677.7389991764196	16561.65421746226	424	745	827
SKNSH_skew	[1.0,1.5)	dELS	COMMON	2347	2347	810.917	1331.018099	2344	-1026.5619998937475	5699.470324980376	57	270	521
SKNSH_skew	[1.0,1.5)	dELS	LOW_FREQ	2384	2384	1005.104	1819.920564	2380	-701.1719980773051	5972.991747786028	86	211	439
SKNSH_skew	[1.0,1.5)	dELS	RARE	6094	6089	2837.805	5237.862531	6074	-1362.2769992989495	15618.686021728266	223	567	1127
SKNSH_skew	[1.0,1.5)	dELS	SINGLETON	52446	52437	7194.17	4423.895994	52352	271.661009767909	126826.95696893233	2669	4682	9332
SKNSH_skew	[1.0,1.5)	dELS	ULTRARARE	36309	36302	11768.798999999999	18128.829531	36251	-4241.580996414183	92756.33334960754	1717	3438	6680
SKNSH_skew	[1.0,1.5)	non-cCRE	COMMON	5341	5336	1483.401	2247.173469	5296	-3640.388003663975	12218.496850559835	36	286	65
SKNSH_skew	[1.0,1.5)	non-cCRE	LOW_FREQ	5487	5478	2021.357	3563.2678889999997	5430	-2043.2899991861786	9149.130546217724	49	220	65
SKNSH_skew	[1.0,1.5)	non-cCRE	RARE	13578	13568	5665.761	10548.080965	13422	-4911.820999461109	21791.378176916594	123	559	179
SKNSH_skew	[1.0,1.5)	non-cCRE	SINGLETON	109054	108997	14415.52	7825.269216	108154	-15498.923970356347	132757.91027352845	1331	4395	1440
SKNSH_skew	[1.0,1.5)	non-cCRE	ULTRARARE	75897	75833	21432.36	31745.068982	75145	-18319.69496791332	107069.41122422856	813	3098	996
SKNSH_skew	[1.0,1.5)	pELS	COMMON	348	348	81.273	98.424465	345	-144.21799918822944	1124.6920614407031	16	105	95
SKNSH_skew	[1.0,1.5)	pELS	LOW_FREQ	394	394	108.261	150.307689	392	4.300999995320985	986.3606243570542	25	101	98
SKNSH_skew	[1.0,1.5)	pELS	RARE	1060	1058	328.659	472.456443	1058	165.66700114437862	3556.130012610658	90	286	278
SKNSH_skew	[1.0,1.5)	pELS	SINGLETON	9869	9861	1363.071	689.6720829999999	9862	3117.3189960649484	37667.11647819306	993	2666	2569
SKNSH_skew	[1.0,1.5)	pELS	ULTRARARE	6475	6466	1560.17	1800.861694	6467	1390.9319966310875	24682.79592967776	607	1835	1684
SKNSH_skew	[1.5,Inf)	Other cCREs	COMMON	292	292	71.353	98.598217	292	-194.3379988172091	708.2773235735788	4	19	32
SKNSH_skew	[1.5,Inf)	Other cCREs	LOW_FREQ	266	266	93.738	165.362518	266	-79.3560002623127	368.11622152960763	4	9	15
SKNSH_skew	[1.5,Inf)	Other cCREs	RARE	672	672	263.621	479.201063	671	-195.3929993768689	1065.5012923576403	7	20	50
SKNSH_skew	[1.5,Inf)	Other cCREs	SINGLETON	5521	5520	737.4830000000001	385.541029	5494	-846.1769994617209	7563.958073183694	90	198	338
SKNSH_skew	[1.5,Inf)	Other cCREs	ULTRARARE	3578	3577	937.501	1338.257343	3552	-837.7769995476121	5815.091349949415	51	133	246
SKNSH_skew	[1.5,Inf)	PLS	COMMON	27	27	5.926	6.927434	27	-7.616999831050648	97.83064334757555	3	11	11
SKNSH_skew	[1.5,Inf)	PLS	LOW_FREQ	30	30	6.072	3.576352	30	9.806000135838984	193.50518838024183	3	14	9
SKNSH_skew	[1.5,Inf)	PLS	RARE	88	88	17.007	14.855457	88	51.85699963150545	739.9528081219139	15	36	34
SKNSH_skew	[1.5,Inf)	PLS	SINGLETON	907	906	132.771	48.558049	907	884.8710022979654	7393.959913505987	209	335	374
SKNSH_skew	[1.5,Inf)	PLS	ULTRARARE	578	577	111.212	80.163044	578	596.7540002309254	5774.5050971357705	138	207	207
SKNSH_skew	[1.5,Inf)	dELS	COMMON	801	801	239.71	351.121118	800	-472.5460008449153	2201.0753210812863	20	90	181
SKNSH_skew	[1.5,Inf)	dELS	LOW_FREQ	758	758	310.798	558.766522	757	-222.9549999118317	1849.9066997271289	26	80	151
SKNSH_skew	[1.5,Inf)	dELS	RARE	1895	1894	760.682	1304.1594479999999	1893	-352.5170022544916	4854.42867073094	90	158	381
SKNSH_skew	[1.5,Inf)	dELS	SINGLETON	17803	17799	2342.956	1255.160946	17780	-554.8869976454877	41669.6691458296	850	1644	3106
SKNSH_skew	[1.5,Inf)	dELS	ULTRARARE	11767	11761	3459.942	5076.634194	11743	-1461.8989951176331	29191.681451687768	521	1084	2175
SKNSH_skew	[1.5,Inf)	non-cCRE	COMMON	1679	1679	372.605	497.256107	1666	-1290.529002715834	4221.067501183499	6	82	30
SKNSH_skew	[1.5,Inf)	non-cCRE	LOW_FREQ	1569	1569	431.418	663.7437199999999	1558	-656.4279984991299	2614.697595924151	9	62	20
SKNSH_skew	[1.5,Inf)	non-cCRE	RARE	4093	4090	1282.73	2171.199346	4045	-1383.031000174466	6137.964102812584	26	163	59
SKNSH_skew	[1.5,Inf)	non-cCRE	SINGLETON	35780	35767	4305.564	1591.259882	35436	-5550.511985272636	42410.14646763009	398	1318	456
SKNSH_skew	[1.5,Inf)	non-cCRE	ULTRARARE	23887	23866	5183.838	6474.531216	23625	-6192.927990935861	33194.97737031038	204	952	331
SKNSH_skew	[1.5,Inf)	pELS	COMMON	116	116	25.066	27.675588	116	-39.79900064482355	347.4278794655427	5	38	35
SKNSH_skew	[1.5,Inf)	pELS	LOW_FREQ	113	113	33.428000000000004	48.15518	113	-14.994000101462005	322.6131556325667	6	40	15
SKNSH_skew	[1.5,Inf)	pELS	RARE	341	341	100.666	157.75647	341	92.36099978501441	1137.7643545171372	31	87	74
SKNSH_skew	[1.5,Inf)	pELS	SINGLETON	3218	3216	429.908	179.111838	3215	690.4570022447733	10662.982185142204	287	875	877
SKNSH_skew	[1.5,Inf)	pELS	ULTRARARE	2209	2205	488.275	520.119707	2207	336.2229977049868	7504.172746474643	210	588	603
mean_skew	(-Inf,-1.5)	Other cCREs	COMMON	353	353	445.274	1023.702532	352	-234.2969988146797	695.489118961075	2	24	48
mean_skew	(-Inf,-1.5)	Other cCREs	LOW_FREQ	518	518	711.945	1705.671783	512	-364.57799965329485	1427.5775246363964	9	19	82
mean_skew	(-Inf,-1.5)	Other cCREs	RARE	1349	1349	2080.773	5033.929543	1338	-861.3670004862362	2874.3958334643335	13	42	205
mean_skew	(-Inf,-1.5)	Other cCREs	SINGLETON	5555	5554	2214.526	3755.650172	5515	-881.6870024808447	8402.7082192216	92	228	882
mean_skew	(-Inf,-1.5)	Other cCREs	ULTRARARE	6025	6025	6897.473	15537.646971	5991	-3223.059992669268	13739.330542400847	65	256	884
mean_skew	(-Inf,-1.5)	PLS	COMMON	29	29	15.942	22.165076	29	9.544999695848666	133.8870632247309	4	13	15
mean_skew	(-Inf,-1.5)	PLS	LOW_FREQ	79	79	62.291	127.826517	79	104.62299986556172	938.1268178649915	19	29	45
mean_skew	(-Inf,-1.5)	PLS	RARE	219	219	146.008	261.459812	219	433.3240001916421	3230.2218585286923	82	73	128
mean_skew	(-Inf,-1.5)	PLS	SINGLETON	2243	2243	559.442	514.489644	2240	8037.928998733987	56251.958801931025	1261	872	1588
mean_skew	(-Inf,-1.5)	PLS	ULTRARARE	1512	1512	689.184	1064.355016	1512	4669.883005021608	32459.62472691866	777	565	1034
mean_skew	(-Inf,-1.5)	dELS	COMMON	919	919	1051.126	2331.740744	917	-477.1810007130263	2552.618540133949	29	99	331
mean_skew	(-Inf,-1.5)	dELS	LOW_FREQ	1261	1261	1713.685	3975.933189	1260	-585.4710012507859	3730.132418850892	47	124	505
mean_skew	(-Inf,-1.5)	dELS	RARE	3410	3410	4828.577	11258.631981	3399	-1376.932999935583	12641.877834437058	168	319	1361
mean_skew	(-Inf,-1.5)	dELS	SINGLETON	16186	16185	5894.013	10010.919199	16149	4076.143002013211	57855.92090339721	1408	1639	7587
mean_skew	(-Inf,-1.5)	dELS	ULTRARARE	16875	16874	18914.673	42015.866169	16848	-3659.965001385657	59984.297445139215	965	1720	7190
mean_skew	(-Inf,-1.5)	non-cCRE	COMMON	2191	2190	3109.447	7180.890799	2170	-1612.8919985534171	4822.079865427334	3	107	35
mean_skew	(-Inf,-1.5)	non-cCRE	LOW_FREQ	2839	2838	4586.357	11165.421247	2828	-2042.2009990839276	6656.457390883399	12	106	46
mean_skew	(-Inf,-1.5)	non-cCRE	RARE	8081	8077	13785.595	33508.877868999996	8033	-6115.469991708524	19251.593040850465	30	344	142
mean_skew	(-Inf,-1.5)	non-cCRE	SINGLETON	26299	26288	11760.333	21276.997981	26003	-5409.295984567028	33915.84257844594	250	1215	742
mean_skew	(-Inf,-1.5)	non-cCRE	ULTRARARE	33695	33679	45524.643	105168.079809	33417	-19571.613968515656	66933.97863081307	178	1477	644
mean_skew	(-Inf,-1.5)	pELS	COMMON	99	99	101.257	210.521523	99	-39.74200042709708	294.35186485656345	3	24	39
mean_skew	(-Inf,-1.5)	pELS	LOW_FREQ	144	144	142.335	306.747921	144	74.10199967771773	799.7737171954473	23	28	70
mean_skew	(-Inf,-1.5)	pELS	RARE	458	458	472.013	1010.492583	458	119.36299959197639	2324.866703347221	51	120	221
mean_skew	(-Inf,-1.5)	pELS	SINGLETON	2731	2731	886.278	1271.870876	2729	3346.723999000157	26225.340716436855	630	780	1559
mean_skew	(-Inf,-1.5)	pELS	ULTRARARE	2509	2509	2131.015	4349.770019	2508	1655.4269994352946	18211.16387274172	418	642	1313
mean_skew	[-0.05,0.05)	Other cCREs	COMMON	428221	427751	153671.532	251217.449838	425970	-122249.10096022068	755610.0190210906	8851	16734	15113
mean_skew	[-0.05,0.05)	Other cCREs	LOW_FREQ	480359	479677	205416.756	371950.51827	477116	-72710.59196663054	809960.7295803583	12128	14699	17348
mean_skew	[-0.05,0.05)	Other cCREs	RARE	1197232	1195413	574873.166	1080329.747012	1189123	-179220.09991675854	2078942.3567135641	31533	37984	43553
mean_skew	[-0.05,0.05)	Other cCREs	SINGLETON	10199653	10194190	1428450.866	913134.3241180002	10163027	488072.35262938065	15178620.191734439	333422	287098	363343
mean_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	6948291	6942749	2305582.748	3619267.604438	6914599	-468398.295298041	11348278.646573512	202146	206993	251675
mean_skew	[-0.05,0.05)	PLS	COMMON	14398	14373	3695.203	4282.883263	14374	-3368.7640061657853	59711.29288405781	916	5032	4237
mean_skew	[-0.05,0.05)	PLS	LOW_FREQ	17796	17715	5207.09	6637.59102	17769	-261.56100929540077	77885.475261778	1480	5587	5680
mean_skew	[-0.05,0.05)	PLS	RARE	47974	46320	14209.142	18262.80389	47907	1607.1070058539058	236117.36766955888	4534	15547	15022
mean_skew	[-0.05,0.05)	PLS	SINGLETON	410874	410459	64281.244	36164.319817999996	410601	126643.11489157286	1821204.2884519496	46898	129768	130923
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	290392	287532	74107.85800000001	80997.76256999999	290134	51054.4510111612	1370325.5365266313	31222	93008	94109
mean_skew	[-0.05,0.05)	dELS	COMMON	938981	938586	330472.096	515974.981236	937525	-218549.5009614687	2098424.092600526	30578	79547	88180
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	1083914	1083355	458929.567	794406.621311	1082117	-100426.30905400575	2501366.4612244745	45436	74612	105628
mean_skew	[-0.05,0.05)	dELS	RARE	2732483	2731121	1288353.051	2309065.990995	2728028	-246960.44112818674	6615517.474588014	120021	189700	269307
mean_skew	[-0.05,0.05)	dELS	SINGLETON	23788997	23784062	3446476.451999995	2401815.342230002	23760337	3335872.399961265	51672228.37692633	1287782	1587506	2178885
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	16275589	16271412	5691029.745	8877585.922664996	16253219	-58424.897215240235	38259450.73393784	788492	1121539	1555465
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	6756585	6750031	2358808.747	3866124.131883	6681957	-2354442.452265195	9994150.251554454	64855	184983	21676
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	7552031	7543392	3097836.881	5630403.286584999	7441417	-1627908.8452249817	9904319.690307802	89118	163847	25751
mean_skew	[-0.05,0.05)	non-cCRE	RARE	18765390	18744677	8634668.970999999	16357172.362945013	18473431	-4049496.711595069	24954500.16118036	226952	414227	65318
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	158920606	158864337	21492458.530999996	12361508.164721143	157262336	-5664589.250048489	163127293.59466228	2418887	3286622	522025
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	108282032	108222862	33545236.191000003	51317936.27781896	106879577	-14855524.864773653	129000141.11105186	1449166	2335951	372192
mean_skew	[-0.05,0.05)	pELS	COMMON	124469	124362	37615.538	51894.260666	124304	-30890.98495918396	290726.89168623614	3993	29319	14918
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	145894	145767	52105.611	79605.703385	145601	-13794.485994701856	353066.8444368415	6035	29750	18251
mean_skew	[-0.05,0.05)	pELS	RARE	373150	372531	144149.94	228083.180678	372589	-28898.268015522266	956085.551604416	16992	77384	47582
mean_skew	[-0.05,0.05)	pELS	SINGLETON	3347989	3346094	499844.02999999997	326058.865952	3345446	441544.92588545836	7528685.858261446	185040	695977	415839
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	2272368	2268895	689917.406	942749.127448	2269997	11604.611099602585	5519408.375857963	113616	475788	288512
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	107794	107677	81534.988	169868.66656800002	107021	-49480.51297033185	217919.721809083	1627	5007	5662
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	126402	126184	115424.004	257324.128762	125154	-46871.6189610467	253572.7126813605	2242	4871	6685
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	329027	328496	332699.16	751869.384668	325675	-126741.56887108865	672985.6662399227	6081	13117	17913
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	2035676	2034298	415403.054	503030.749632	2025641	-12008.142694102691	3021232.563313817	58311	67420	110358
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	1656164	1654626	1153047.517	2374897.986399	1644918	-400698.34264256357	3051095.1468338515	37235	61117	89994
mean_skew	[-0.2,-0.05)	PLS	COMMON	6917	6907	2529.386	3484.332968	6904	-1221.4529924193637	28056.68232209679	519	2675	2630
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	9620	9611	3976.717	5907.046721	9604	1440.9520117762731	49564.06936667088	1133	3330	3993
mean_skew	[-0.2,-0.05)	PLS	RARE	26670	26462	11591.338	17696.732808	26624	7313.466999594237	144213.90927106826	3544	9323	11272
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	213568	213392	41876.333	30385.454925	213415	126865.7909916769	1206382.0645009954	34653	75327	92998
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	159465	158942	55887.691	73184.426825	159319	65105.44796857377	902739.5316316022	23450	55398	68646
mean_skew	[-0.2,-0.05)	dELS	COMMON	278394	278255	200195.509	396465.810935	277893	-115124.62499263734	731500.1694475929	8024	27702	40768
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	337834	337653	293003.367	620114.326063	337082	-103660.9800077706	919496.4420480886	12163	28237	52180
mean_skew	[-0.2,-0.05)	dELS	RARE	892803	892284	854078.337	1834003.205259	890892	-280993.01795013127	2550630.8489884464	34438	75516	139951
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	5761379	5759965	1258390.195	1560286.611137	5752658	699841.893647804	13586777.71186468	329040	463008	856505
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	4766211	4764727	3384421.134	6726727.264134	4757892	-802246.5601523755	12911494.88325361	216452	399718	734694
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	1119489	1118287	844285.768	1791535.19825	1106032	-563317.6295593904	2061066.389948441	9538	41204	7992
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	1288423	1286427	1185714.901	2695997.156175	1267197	-524408.422469524	2226607.6094076247	13252	38715	10352
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	3358744	3354021	3436814.964	7916043.188558	3302754	-1445334.0606092596	6018484.321187523	34462	104590	27340
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	20536190	20524380	3996342.163999994	4864444.433794003	20295664	-947674.6430034909	23133162.049249187	341725	579865	168473
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	16778842	16765529	11690835.659999995	24441975.799612004	16556897	-4750544.942385264	25733639.945109542	213403	515092	142937
mean_skew	[-0.2,-0.05)	pELS	COMMON	39070	39029	21627.108	37748.288628	38998	-12949.404999810858	105167.41037425004	1360	10058	7181
mean_skew	[-0.2,-0.05)	pELS	LOW_FREQ	48756	48703	32264.798	60986.950944	48634	-8977.21298751445	147057.97128524235	2363	11236	9929
mean_skew	[-0.2,-0.05)	pELS	RARE	130120	129885	93558.42	179640.712852	129853	-22933.931988487366	398890.04376545	6770	29978	26781
mean_skew	[-0.2,-0.05)	pELS	SINGLETON	944733	944198	207303.56900000002	215843.005703	943845	193854.82797306206	2661781.9883588688	69810	231039	202571
mean_skew	[-0.2,-0.05)	pELS	ULTRARARE	737430	736446	407508.434	710444.7965620001	736478	-23580.65695328253	2226660.6881401604	45545	175843	155550
mean_skew	[-0.5,-0.2)	Other cCREs	COMMON	20905	20886	18042.04	38318.44221	20735	-10995.357996438861	44402.69852553967	258	1095	1744
mean_skew	[-0.5,-0.2)	Other cCREs	LOW_FREQ	24948	24916	25601.025999999998	57942.45088	24709	-11166.504988100964	51286.948617540154	369	1074	2222
mean_skew	[-0.5,-0.2)	Other cCREs	RARE	65885	65786	74451.825	170793.630659	65226	-30768.632975180073	141221.01264834165	1022	2944	5915
mean_skew	[-0.5,-0.2)	Other cCREs	SINGLETON	370795	370521	87358.183	114349.835015	368770	-21636.113916496986	575074.5179577521	9678	13942	35566
mean_skew	[-0.5,-0.2)	Other cCREs	ULTRARARE	323008	322750	254969.249	535053.864607	320748	-101110.18087730804	623834.2664353669	6411	13711	29759
mean_skew	[-0.5,-0.2)	PLS	COMMON	2236	2233	785.682	1047.743572	2233	234.3319994235644	11704.513565526526	261	971	1003
mean_skew	[-0.5,-0.2)	PLS	LOW_FREQ	3321	3318	1311.647	1920.631891	3318	1919.2839989573697	19336.02906417189	595	1218	1686
mean_skew	[-0.5,-0.2)	PLS	RARE	9396	9378	3807.806	5526.674756	9388	7619.168004850626	68892.51564700482	1925	3489	4871
mean_skew	[-0.5,-0.2)	PLS	SINGLETON	80382	80336	15381.302	10253.372736	80333	99534.7879764672	683670.3927708939	20925	29724	43161
mean_skew	[-0.5,-0.2)	PLS	ULTRARARE	58920	58832	19342.499	24150.234463	58886	59702.323975893785	470115.0702844075	13852	21785	31153
mean_skew	[-0.5,-0.2)	dELS	COMMON	56575	56551	45088.092	90977.320402	56450	-26604.031973134388	150426.44345485122	1554	6372	12254
mean_skew	[-0.5,-0.2)	dELS	LOW_FREQ	70862	70828	67221.951	144839.94504299999	70700	-24008.057008821517	200807.11118810886	2641	6621	16767
mean_skew	[-0.5,-0.2)	dELS	RARE	190084	189984	197697.244	429841.654344	189695	-67957.8799860353	581796.1667353894	7758	18227	46245
