skew_type	skew_bin	ccre_class	af_class	indel_class	n
HepG2_skew	[-1.0,-0.5)	dELS	RARE	ins_6	19
HepG2_skew	[-1.0,-0.5)	dELS	RARE	ins_7	11
HepG2_skew	[-1.0,-0.5)	dELS	RARE	ins_8	17
HepG2_skew	[-1.0,-0.5)	dELS	RARE	ins_9	15
HepG2_skew	[-1.0,-0.5)	dELS	SINGLETON	del_1	8136
HepG2_skew	[-1.0,-0.5)	dELS	SINGLETON	del_10plus	2367
HepG2_skew	[-1.0,-0.5)	dELS	SINGLETON	del_2	2055
HepG2_skew	[-1.0,-0.5)	dELS	SINGLETON	del_3	1355
HepG2_skew	[-1.0,-0.5)	dELS	SINGLETON	del_4	1341
HepG2_skew	[-1.0,-0.5)	dELS	SINGLETON	del_5	527
HepG2_skew	[-1.0,-0.5)	dELS	SINGLETON	del_6	493
HepG2_skew	[-1.0,-0.5)	dELS	SINGLETON	del_7	428
HepG2_skew	[-1.0,-0.5)	dELS	SINGLETON	del_8	381
HepG2_skew	[-1.0,-0.5)	dELS	SINGLETON	del_9	256
HepG2_skew	[-1.0,-0.5)	dELS	SINGLETON	ins_1	2402
HepG2_skew	[-1.0,-0.5)	dELS	SINGLETON	ins_10plus	744
HepG2_skew	[-1.0,-0.5)	dELS	SINGLETON	ins_2	696
HepG2_skew	[-1.0,-0.5)	dELS	SINGLETON	ins_3	389
HepG2_skew	[-1.0,-0.5)	dELS	SINGLETON	ins_4	412
HepG2_skew	[-1.0,-0.5)	dELS	SINGLETON	ins_5	159
HepG2_skew	[-1.0,-0.5)	dELS	SINGLETON	ins_6	124
HepG2_skew	[-1.0,-0.5)	dELS	SINGLETON	ins_7	101
HepG2_skew	[-1.0,-0.5)	dELS	SINGLETON	ins_8	104
HepG2_skew	[-1.0,-0.5)	dELS	SINGLETON	ins_9	139
HepG2_skew	[-1.0,-0.5)	dELS	ULTRARARE	del_1	4571
HepG2_skew	[-1.0,-0.5)	dELS	ULTRARARE	del_10plus	1614
HepG2_skew	[-1.0,-0.5)	dELS	ULTRARARE	del_2	1263
HepG2_skew	[-1.0,-0.5)	dELS	ULTRARARE	del_3	760
HepG2_skew	[-1.0,-0.5)	dELS	ULTRARARE	del_4	954
HepG2_skew	[-1.0,-0.5)	dELS	ULTRARARE	del_5	314
HepG2_skew	[-1.0,-0.5)	dELS	ULTRARARE	del_6	297
