skew_type	skew_bin	ccre_class	indel_class	n
SKNSH_skew	[-0.05,0.05)	Other cCREs	del_10plus	56524
SKNSH_skew	[-0.05,0.05)	Other cCREs	del_2	239883
SKNSH_skew	[-0.05,0.05)	Other cCREs	del_3	128937
SKNSH_skew	[-0.05,0.05)	Other cCREs	del_4	147820
SKNSH_skew	[-0.05,0.05)	Other cCREs	del_5	44389
SKNSH_skew	[-0.05,0.05)	Other cCREs	del_6	32356
SKNSH_skew	[-0.05,0.05)	Other cCREs	del_7	15906
SKNSH_skew	[-0.05,0.05)	Other cCREs	del_8	24642
SKNSH_skew	[-0.05,0.05)	Other cCREs	del_9	8200
SKNSH_skew	[-0.05,0.05)	Other cCREs	ins_1	336904
SKNSH_skew	[-0.05,0.05)	Other cCREs	ins_10plus	54449
SKNSH_skew	[-0.05,0.05)	Other cCREs	ins_2	114058
SKNSH_skew	[-0.05,0.05)	Other cCREs	ins_3	46291
SKNSH_skew	[-0.05,0.05)	Other cCREs	ins_4	76777
SKNSH_skew	[-0.05,0.05)	Other cCREs	ins_5	22504
SKNSH_skew	[-0.05,0.05)	Other cCREs	ins_6	26757
SKNSH_skew	[-0.05,0.05)	Other cCREs	ins_7	12519
SKNSH_skew	[-0.05,0.05)	Other cCREs	ins_8	29823
SKNSH_skew	[-0.05,0.05)	Other cCREs	ins_9	7141
SKNSH_skew	[-0.05,0.05)	PLS	del_1	21602
SKNSH_skew	[-0.05,0.05)	PLS	del_10plus	2404
SKNSH_skew	[-0.05,0.05)	PLS	del_2	8096
SKNSH_skew	[-0.05,0.05)	PLS	del_3	4291
SKNSH_skew	[-0.05,0.05)	PLS	del_4	3379
SKNSH_skew	[-0.05,0.05)	PLS	del_5	1374
SKNSH_skew	[-0.05,0.05)	PLS	del_6	1193
SKNSH_skew	[-0.05,0.05)	PLS	del_7	642
SKNSH_skew	[-0.05,0.05)	PLS	del_8	650
SKNSH_skew	[-0.05,0.05)	PLS	del_9	397
SKNSH_skew	[-0.05,0.05)	PLS	ins_1	17075
SKNSH_skew	[-0.05,0.05)	PLS	ins_10plus	3093
SKNSH_skew	[-0.05,0.05)	PLS	ins_2	4648
SKNSH_skew	[-0.05,0.05)	PLS	ins_3	2521
SKNSH_skew	[-0.05,0.05)	PLS	ins_4	2173
SKNSH_skew	[-0.05,0.05)	PLS	ins_5	1588
SKNSH_skew	[-0.05,0.05)	PLS	ins_6	1821
SKNSH_skew	[-0.05,0.05)	PLS	ins_7	823
SKNSH_skew	[-0.05,0.05)	PLS	ins_8	820
SKNSH_skew	[-0.05,0.05)	PLS	ins_9	433
SKNSH_skew	[-0.05,0.05)	dELS	del_1	1221461
SKNSH_skew	[-0.05,0.05)	dELS	del_10plus	101241
SKNSH_skew	[-0.05,0.05)	dELS	del_2	547733
SKNSH_skew	[-0.05,0.05)	dELS	del_3	277470
SKNSH_skew	[-0.05,0.05)	dELS	del_4	272090
SKNSH_skew	[-0.05,0.05)	dELS	del_5	88436
SKNSH_skew	[-0.05,0.05)	dELS	del_6	64508
SKNSH_skew	[-0.05,0.05)	dELS	del_7	32425
SKNSH_skew	[-0.05,0.05)	dELS	del_8	38199
SKNSH_skew	[-0.05,0.05)	dELS	del_9	15373
SKNSH_skew	[-0.05,0.05)	dELS	ins_1	802378
SKNSH_skew	[-0.05,0.05)	dELS	ins_10plus	90539
SKNSH_skew	[-0.05,0.05)	dELS	ins_2	252027
SKNSH_skew	[-0.05,0.05)	dELS	ins_3	96816
SKNSH_skew	[-0.05,0.05)	dELS	ins_4	128880
SKNSH_skew	[-0.05,0.05)	dELS	ins_5	46398
SKNSH_skew	[-0.05,0.05)	dELS	ins_6	56394
SKNSH_skew	[-0.05,0.05)	dELS	ins_7	24446
SKNSH_skew	[-0.05,0.05)	dELS	ins_8	41195
SKNSH_skew	[-0.05,0.05)	dELS	ins_9	12435
SKNSH_skew	[-0.05,0.05)	non-cCRE	del_1	9212037
SKNSH_skew	[-0.05,0.05)	non-cCRE	del_10plus	725556
SKNSH_skew	[-0.05,0.05)	non-cCRE	del_2	3757720
SKNSH_skew	[-0.05,0.05)	non-cCRE	del_3	2101437
SKNSH_skew	[-0.05,0.05)	non-cCRE	del_4	2395444
SKNSH_skew	[-0.05,0.05)	non-cCRE	del_5	845179
SKNSH_skew	[-0.05,0.05)	non-cCRE	del_6	545074
SKNSH_skew	[-0.05,0.05)	non-cCRE	del_7	240101
SKNSH_skew	[-0.05,0.05)	non-cCRE	del_8	303692
SKNSH_skew	[-0.05,0.05)	non-cCRE	del_9	129321
SKNSH_skew	[-0.05,0.05)	non-cCRE	ins_1	6028121
SKNSH_skew	[-0.05,0.05)	non-cCRE	ins_10plus	832006
SKNSH_skew	[-0.05,0.05)	non-cCRE	ins_2	1992744
SKNSH_skew	[-0.05,0.05)	non-cCRE	ins_3	772577
SKNSH_skew	[-0.05,0.05)	non-cCRE	ins_4	1081209
SKNSH_skew	[-0.05,0.05)	non-cCRE	ins_5	387229
SKNSH_skew	[-0.05,0.05)	non-cCRE	ins_6	479327
SKNSH_skew	[-0.05,0.05)	non-cCRE	ins_7	202153
SKNSH_skew	[-0.05,0.05)	non-cCRE	ins_8	377526
SKNSH_skew	[-0.05,0.05)	non-cCRE	ins_9	136759
SKNSH_skew	[-0.05,0.05)	pELS	del_1	174442
SKNSH_skew	[-0.05,0.05)	pELS	del_10plus	16534
SKNSH_skew	[-0.05,0.05)	pELS	del_2	87243
SKNSH_skew	[-0.05,0.05)	pELS	del_3	44391
SKNSH_skew	[-0.05,0.05)	pELS	del_4	42627
SKNSH_skew	[-0.05,0.05)	pELS	del_5	14150
SKNSH_skew	[-0.05,0.05)	pELS	del_6	10409
SKNSH_skew	[-0.05,0.05)	pELS	del_7	5303
SKNSH_skew	[-0.05,0.05)	pELS	del_8	6099
SKNSH_skew	[-0.05,0.05)	pELS	del_9	2565
SKNSH_skew	[-0.05,0.05)	pELS	ins_1	132154
SKNSH_skew	[-0.05,0.05)	pELS	ins_10plus	15051
SKNSH_skew	[-0.05,0.05)	pELS	ins_2	40087
SKNSH_skew	[-0.05,0.05)	pELS	ins_3	16309
SKNSH_skew	[-0.05,0.05)	pELS	ins_4	20021
SKNSH_skew	[-0.05,0.05)	pELS	ins_5	7756
SKNSH_skew	[-0.05,0.05)	pELS	ins_6	9453
SKNSH_skew	[-0.05,0.05)	pELS	ins_7	4290
SKNSH_skew	[-0.05,0.05)	pELS	ins_8	6276
SKNSH_skew	[-0.05,0.05)	pELS	ins_9	2135
SKNSH_skew	[-0.2,-0.05)	Other cCREs	del_1	114593
SKNSH_skew	[-0.2,-0.05)	Other cCREs	del_10plus	24912
SKNSH_skew	[-0.2,-0.05)	Other cCREs	del_2	34329
SKNSH_skew	[-0.2,-0.05)	Other cCREs	del_3	46966
SKNSH_skew	[-0.2,-0.05)	Other cCREs	del_4	27459
SKNSH_skew	[-0.2,-0.05)	Other cCREs	del_5	16159
SKNSH_skew	[-0.2,-0.05)	Other cCREs	del_6	8277
SKNSH_skew	[-0.2,-0.05)	Other cCREs	del_7	6809
SKNSH_skew	[-0.2,-0.05)	Other cCREs	del_8	5498
SKNSH_skew	[-0.2,-0.05)	Other cCREs	del_9	2078
SKNSH_skew	[-0.2,-0.05)	Other cCREs	ins_1	40941
SKNSH_skew	[-0.2,-0.05)	Other cCREs	ins_10plus	39368
SKNSH_skew	[-0.2,-0.05)	Other cCREs	ins_2	16332
SKNSH_skew	[-0.2,-0.05)	Other cCREs	ins_3	7673
SKNSH_skew	[-0.2,-0.05)	Other cCREs	ins_4	18087
SKNSH_skew	[-0.2,-0.05)	Other cCREs	ins_5	5444
SKNSH_skew	[-0.2,-0.05)	Other cCREs	ins_6	7376
SKNSH_skew	[-0.2,-0.05)	Other cCREs	ins_7	3708
SKNSH_skew	[-0.2,-0.05)	Other cCREs	ins_8	10679
SKNSH_skew	[-0.2,-0.05)	Other cCREs	ins_9	7719
SKNSH_skew	[-0.2,-0.05)	PLS	del_1	10238
SKNSH_skew	[-0.2,-0.05)	PLS	del_10plus	1886
SKNSH_skew	[-0.2,-0.05)	PLS	del_2	1901
SKNSH_skew	[-0.2,-0.05)	PLS	del_3	1852
SKNSH_skew	[-0.2,-0.05)	PLS	del_4	902
SKNSH_skew	[-0.2,-0.05)	PLS	del_5	624
SKNSH_skew	[-0.2,-0.05)	PLS	del_6	514
SKNSH_skew	[-0.2,-0.05)	PLS	del_7	403
SKNSH_skew	[-0.2,-0.05)	PLS	del_8	334
SKNSH_skew	[-0.2,-0.05)	PLS	del_9	224
SKNSH_skew	[-0.2,-0.05)	PLS	ins_1	6432
SKNSH_skew	[-0.2,-0.05)	PLS	ins_10plus	4560
SKNSH_skew	[-0.2,-0.05)	PLS	ins_2	2248
SKNSH_skew	[-0.2,-0.05)	PLS	ins_3	1438
SKNSH_skew	[-0.2,-0.05)	PLS	ins_4	2014
SKNSH_skew	[-0.2,-0.05)	PLS	ins_5	1189
SKNSH_skew	[-0.2,-0.05)	PLS	ins_6	1441
SKNSH_skew	[-0.2,-0.05)	PLS	ins_7	724
SKNSH_skew	[-0.2,-0.05)	PLS	ins_8	883
SKNSH_skew	[-0.2,-0.05)	PLS	ins_9	919
SKNSH_skew	[-0.2,-0.05)	dELS	del_1	312560
SKNSH_skew	[-0.2,-0.05)	dELS	del_10plus	50305
SKNSH_skew	[-0.2,-0.05)	dELS	del_2	88320
SKNSH_skew	[-0.2,-0.05)	dELS	del_3	110422
SKNSH_skew	[-0.2,-0.05)	dELS	del_4	60848
SKNSH_skew	[-0.2,-0.05)	dELS	del_5	35754
SKNSH_skew	[-0.2,-0.05)	dELS	del_6	19320
SKNSH_skew	[-0.2,-0.05)	dELS	del_7	16986
SKNSH_skew	[-0.2,-0.05)	dELS	del_8	12172
SKNSH_skew	[-0.2,-0.05)	dELS	del_9	5402
SKNSH_skew	[-0.2,-0.05)	dELS	ins_1	122144
SKNSH_skew	[-0.2,-0.05)	dELS	ins_10plus	82156
SKNSH_skew	[-0.2,-0.05)	dELS	ins_2	45034
SKNSH_skew	[-0.2,-0.05)	dELS	ins_3	20295
SKNSH_skew	[-0.2,-0.05)	dELS	ins_4	46320
SKNSH_skew	[-0.2,-0.05)	dELS	ins_5	14237
SKNSH_skew	[-0.2,-0.05)	dELS	ins_6	19379
SKNSH_skew	[-0.2,-0.05)	dELS	ins_7	9144
SKNSH_skew	[-0.2,-0.05)	dELS	ins_8	21479
SKNSH_skew	[-0.2,-0.05)	dELS	ins_9	16450
SKNSH_skew	[-0.2,-0.05)	non-cCRE	del_1	1268686
SKNSH_skew	[-0.2,-0.05)	non-cCRE	del_10plus	345756
SKNSH_skew	[-0.2,-0.05)	non-cCRE	del_2	478339
SKNSH_skew	[-0.2,-0.05)	non-cCRE	del_3	722911
SKNSH_skew	[-0.2,-0.05)	non-cCRE	del_4	470197
SKNSH_skew	[-0.2,-0.05)	non-cCRE	del_5	328122
SKNSH_skew	[-0.2,-0.05)	non-cCRE	del_6	140972
SKNSH_skew	[-0.2,-0.05)	non-cCRE	del_7	108983
SKNSH_skew	[-0.2,-0.05)	non-cCRE	del_8	73203
SKNSH_skew	[-0.2,-0.05)	non-cCRE	del_9	32282
SKNSH_skew	[-0.2,-0.05)	non-cCRE	ins_1	437627
SKNSH_skew	[-0.2,-0.05)	non-cCRE	ins_10plus	512874
SKNSH_skew	[-0.2,-0.05)	non-cCRE	ins_2	167724
SKNSH_skew	[-0.2,-0.05)	non-cCRE	ins_3	80819
SKNSH_skew	[-0.2,-0.05)	non-cCRE	ins_4	190000
SKNSH_skew	[-0.2,-0.05)	non-cCRE	ins_5	69232
SKNSH_skew	[-0.2,-0.05)	non-cCRE	ins_6	85310
SKNSH_skew	[-0.2,-0.05)	non-cCRE	ins_7	44627
SKNSH_skew	[-0.2,-0.05)	non-cCRE	ins_8	117689
SKNSH_skew	[-0.2,-0.05)	non-cCRE	ins_9	102579
SKNSH_skew	[-0.2,-0.05)	pELS	del_1	48911
SKNSH_skew	[-0.2,-0.05)	pELS	del_10plus	8699
SKNSH_skew	[-0.2,-0.05)	pELS	del_2	13683
SKNSH_skew	[-0.2,-0.05)	pELS	del_3	16629
SKNSH_skew	[-0.2,-0.05)	pELS	del_4	9348
SKNSH_skew	[-0.2,-0.05)	pELS	del_5	5698
SKNSH_skew	[-0.2,-0.05)	pELS	del_6	3323
SKNSH_skew	[-0.2,-0.05)	pELS	del_7	2961
SKNSH_skew	[-0.2,-0.05)	pELS	del_8	2133
SKNSH_skew	[-0.2,-0.05)	pELS	del_9	972
SKNSH_skew	[-0.2,-0.05)	pELS	ins_1	24279
SKNSH_skew	[-0.2,-0.05)	pELS	ins_10plus	15282
SKNSH_skew	[-0.2,-0.05)	pELS	ins_2	8598
SKNSH_skew	[-0.2,-0.05)	pELS	ins_3	4351
SKNSH_skew	[-0.2,-0.05)	pELS	ins_4	8689
SKNSH_skew	[-0.2,-0.05)	pELS	ins_5	2766
SKNSH_skew	[-0.2,-0.05)	pELS	ins_6	3966
SKNSH_skew	[-0.2,-0.05)	pELS	ins_7	1859
SKNSH_skew	[-0.2,-0.05)	pELS	ins_8	3785
SKNSH_skew	[-0.2,-0.05)	pELS	ins_9	2877
SKNSH_skew	[-0.5,-0.2)	Other cCREs	del_1	16915
SKNSH_skew	[-0.5,-0.2)	Other cCREs	del_10plus	5952
SKNSH_skew	[-0.5,-0.2)	Other cCREs	del_2	4937
SKNSH_skew	[-0.5,-0.2)	Other cCREs	del_3	4430
SKNSH_skew	[-0.5,-0.2)	Other cCREs	del_4	3702
SKNSH_skew	[-0.5,-0.2)	Other cCREs	del_5	1742
SKNSH_skew	[-0.5,-0.2)	Other cCREs	del_6	1465
SKNSH_skew	[-0.5,-0.2)	Other cCREs	del_7	1208
SKNSH_skew	[-0.5,-0.2)	Other cCREs	del_8	1145
SKNSH_skew	[-0.5,-0.2)	Other cCREs	del_9	570
SKNSH_skew	[-0.5,-0.2)	Other cCREs	ins_1	5760
SKNSH_skew	[-0.5,-0.2)	Other cCREs	ins_10plus	8213
SKNSH_skew	[-0.5,-0.2)	Other cCREs	ins_2	2226
SKNSH_skew	[-0.5,-0.2)	Other cCREs	ins_3	1090
SKNSH_skew	[-0.5,-0.2)	Other cCREs	ins_4	1700
SKNSH_skew	[-0.5,-0.2)	Other cCREs	ins_5	732
SKNSH_skew	[-0.5,-0.2)	Other cCREs	ins_6	748
SKNSH_skew	[-0.5,-0.2)	Other cCREs	ins_7	435
SKNSH_skew	[-0.5,-0.2)	Other cCREs	ins_8	827
SKNSH_skew	[-0.5,-0.2)	Other cCREs	ins_9	1123
SKNSH_skew	[-0.5,-0.2)	PLS	del_1	3338
SKNSH_skew	[-0.5,-0.2)	PLS	del_10plus	1304
SKNSH_skew	[-0.5,-0.2)	PLS	del_2	555
SKNSH_skew	[-0.5,-0.2)	PLS	del_3	537
SKNSH_skew	[-0.5,-0.2)	PLS	del_4	332
SKNSH_skew	[-0.5,-0.2)	PLS	del_5	226
SKNSH_skew	[-0.5,-0.2)	PLS	del_6	221
SKNSH_skew	[-0.5,-0.2)	PLS	del_7	182
SKNSH_skew	[-0.5,-0.2)	PLS	del_8	165
SKNSH_skew	[-0.5,-0.2)	PLS	del_9	101
SKNSH_skew	[-0.5,-0.2)	PLS	ins_1	1633
SKNSH_skew	[-0.5,-0.2)	PLS	ins_10plus	2794
SKNSH_skew	[-0.5,-0.2)	PLS	ins_2	579
SKNSH_skew	[-0.5,-0.2)	PLS	ins_3	332
SKNSH_skew	[-0.5,-0.2)	PLS	ins_4	395
SKNSH_skew	[-0.5,-0.2)	PLS	ins_5	220
SKNSH_skew	[-0.5,-0.2)	PLS	ins_6	251
SKNSH_skew	[-0.5,-0.2)	PLS	ins_7	166
SKNSH_skew	[-0.5,-0.2)	PLS	ins_8	256
SKNSH_skew	[-0.5,-0.2)	PLS	ins_9	436
SKNSH_skew	[-0.5,-0.2)	dELS	del_1	51845
SKNSH_skew	[-0.5,-0.2)	dELS	del_10plus	15872
SKNSH_skew	[-0.5,-0.2)	dELS	del_2	14607
SKNSH_skew	[-0.5,-0.2)	dELS	del_3	13083
SKNSH_skew	[-0.5,-0.2)	dELS	del_4	10299
SKNSH_skew	[-0.5,-0.2)	dELS	del_5	5031
SKNSH_skew	[-0.5,-0.2)	dELS	del_6	3897
SKNSH_skew	[-0.5,-0.2)	dELS	del_7	3347
SKNSH_skew	[-0.5,-0.2)	dELS	del_8	2780
SKNSH_skew	[-0.5,-0.2)	dELS	del_9	1572
SKNSH_skew	[-0.5,-0.2)	dELS	ins_1	18729
SKNSH_skew	[-0.5,-0.2)	dELS	ins_10plus	23245
SKNSH_skew	[-0.5,-0.2)	dELS	ins_2	6832
SKNSH_skew	[-0.5,-0.2)	dELS	ins_3	3210
SKNSH_skew	[-0.5,-0.2)	dELS	ins_4	5004
SKNSH_skew	[-0.5,-0.2)	dELS	ins_5	2013
SKNSH_skew	[-0.5,-0.2)	dELS	ins_6	2043
SKNSH_skew	[-0.5,-0.2)	dELS	ins_7	1322
SKNSH_skew	[-0.5,-0.2)	dELS	ins_8	2400
SKNSH_skew	[-0.5,-0.2)	dELS	ins_9	3287
SKNSH_skew	[-0.5,-0.2)	non-cCRE	del_1	115779
SKNSH_skew	[-0.5,-0.2)	non-cCRE	del_10plus	60725
SKNSH_skew	[-0.5,-0.2)	non-cCRE	del_2	37260
SKNSH_skew	[-0.5,-0.2)	non-cCRE	del_3	37059
SKNSH_skew	[-0.5,-0.2)	non-cCRE	del_4	34060
SKNSH_skew	[-0.5,-0.2)	non-cCRE	del_5	21711
SKNSH_skew	[-0.5,-0.2)	non-cCRE	del_6	15049
SKNSH_skew	[-0.5,-0.2)	non-cCRE	del_7	13534
SKNSH_skew	[-0.5,-0.2)	non-cCRE	del_8	11659
SKNSH_skew	[-0.5,-0.2)	non-cCRE	del_9	6237
SKNSH_skew	[-0.5,-0.2)	non-cCRE	ins_1	38235
SKNSH_skew	[-0.5,-0.2)	non-cCRE	ins_10plus	72656
SKNSH_skew	[-0.5,-0.2)	non-cCRE	ins_2	16765
SKNSH_skew	[-0.5,-0.2)	non-cCRE	ins_3	7388
SKNSH_skew	[-0.5,-0.2)	non-cCRE	ins_4	11160
SKNSH_skew	[-0.5,-0.2)	non-cCRE	ins_5	6343
SKNSH_skew	[-0.5,-0.2)	non-cCRE	ins_6	4912
SKNSH_skew	[-0.5,-0.2)	non-cCRE	ins_7	3375
SKNSH_skew	[-0.5,-0.2)	non-cCRE	ins_8	6333
SKNSH_skew	[-0.5,-0.2)	non-cCRE	ins_9	8867
SKNSH_skew	[-0.5,-0.2)	pELS	del_1	8973
SKNSH_skew	[-0.5,-0.2)	pELS	del_10plus	3353
SKNSH_skew	[-0.5,-0.2)	pELS	del_2	2457
SKNSH_skew	[-0.5,-0.2)	pELS	del_3	2268
SKNSH_skew	[-0.5,-0.2)	pELS	del_4	1672
SKNSH_skew	[-0.5,-0.2)	pELS	del_5	830
SKNSH_skew	[-0.5,-0.2)	pELS	del_6	762
SKNSH_skew	[-0.5,-0.2)	pELS	del_7	591
SKNSH_skew	[-0.5,-0.2)	pELS	del_8	528
SKNSH_skew	[-0.5,-0.2)	pELS	del_9	292
SKNSH_skew	[-0.5,-0.2)	pELS	ins_1	3848
SKNSH_skew	[-0.5,-0.2)	pELS	ins_10plus	5099
SKNSH_skew	[-0.5,-0.2)	pELS	ins_2	1321
SKNSH_skew	[-0.5,-0.2)	pELS	ins_3	705
SKNSH_skew	[-0.5,-0.2)	pELS	ins_4	994
SKNSH_skew	[-0.5,-0.2)	pELS	ins_5	397
SKNSH_skew	[-0.5,-0.2)	pELS	ins_6	441
SKNSH_skew	[-0.5,-0.2)	pELS	ins_7	297
SKNSH_skew	[-0.5,-0.2)	pELS	ins_8	492
SKNSH_skew	[-0.5,-0.2)	pELS	ins_9	737
SKNSH_skew	[-1.0,-0.5)	Other cCREs	del_1	4270
SKNSH_skew	[-1.0,-0.5)	Other cCREs	del_10plus	1564
SKNSH_skew	[-1.0,-0.5)	Other cCREs	del_2	1319
SKNSH_skew	[-1.0,-0.5)	Other cCREs	del_3	883
SKNSH_skew	[-1.0,-0.5)	Other cCREs	del_4	816
SKNSH_skew	[-1.0,-0.5)	Other cCREs	del_5	337
SKNSH_skew	[-1.0,-0.5)	Other cCREs	del_6	338
SKNSH_skew	[-1.0,-0.5)	Other cCREs	del_7	252
SKNSH_skew	[-1.0,-0.5)	Other cCREs	del_8	255
SKNSH_skew	[-1.0,-0.5)	Other cCREs	del_9	146
SKNSH_skew	[-1.0,-0.5)	Other cCREs	ins_1	1279
SKNSH_skew	[-1.0,-0.5)	Other cCREs	ins_10plus	584
SKNSH_skew	[-1.0,-0.5)	Other cCREs	ins_2	490
SKNSH_skew	[-1.0,-0.5)	Other cCREs	ins_3	188
SKNSH_skew	[-1.0,-0.5)	Other cCREs	ins_4	284
SKNSH_skew	[-1.0,-0.5)	Other cCREs	ins_5	117
SKNSH_skew	[-1.0,-0.5)	Other cCREs	ins_6	118
SKNSH_skew	[-1.0,-0.5)	Other cCREs	ins_7	60
SKNSH_skew	[-1.0,-0.5)	Other cCREs	ins_8	109
SKNSH_skew	[-1.0,-0.5)	Other cCREs	ins_9	85
SKNSH_skew	[-1.0,-0.5)	PLS	del_1	1119
SKNSH_skew	[-1.0,-0.5)	PLS	del_10plus	609
SKNSH_skew	[-1.0,-0.5)	PLS	del_2	217
SKNSH_skew	[-1.0,-0.5)	PLS	del_3	177
SKNSH_skew	[-1.0,-0.5)	PLS	del_4	119
SKNSH_skew	[-1.0,-0.5)	PLS	del_5	86
SKNSH_skew	[-1.0,-0.5)	PLS	del_6	80
SKNSH_skew	[-1.0,-0.5)	PLS	del_7	75
SKNSH_skew	[-1.0,-0.5)	PLS	del_8	67
SKNSH_skew	[-1.0,-0.5)	PLS	del_9	53
SKNSH_skew	[-1.0,-0.5)	PLS	ins_1	473
SKNSH_skew	[-1.0,-0.5)	PLS	ins_10plus	325
SKNSH_skew	[-1.0,-0.5)	PLS	ins_2	133
SKNSH_skew	[-1.0,-0.5)	PLS	ins_3	59
SKNSH_skew	[-1.0,-0.5)	PLS	ins_4	73
SKNSH_skew	[-1.0,-0.5)	PLS	ins_5	35
SKNSH_skew	[-1.0,-0.5)	PLS	ins_6	39
SKNSH_skew	[-1.0,-0.5)	PLS	ins_7	28
SKNSH_skew	[-1.0,-0.5)	PLS	ins_8	28
SKNSH_skew	[-1.0,-0.5)	PLS	ins_9	42
SKNSH_skew	[-1.0,-0.5)	dELS	del_1	13973
SKNSH_skew	[-1.0,-0.5)	dELS	del_10plus	4471
SKNSH_skew	[-1.0,-0.5)	dELS	del_2	4052
SKNSH_skew	[-1.0,-0.5)	dELS	del_3	2821
SKNSH_skew	[-1.0,-0.5)	dELS	del_4	2476
SKNSH_skew	[-1.0,-0.5)	dELS	del_5	973
SKNSH_skew	[-1.0,-0.5)	dELS	del_6	1049
SKNSH_skew	[-1.0,-0.5)	dELS	del_7	737
SKNSH_skew	[-1.0,-0.5)	dELS	del_8	669
SKNSH_skew	[-1.0,-0.5)	dELS	del_9	412
SKNSH_skew	[-1.0,-0.5)	dELS	ins_1	4584
SKNSH_skew	[-1.0,-0.5)	dELS	ins_10plus	1672
SKNSH_skew	[-1.0,-0.5)	dELS	ins_2	1466
SKNSH_skew	[-1.0,-0.5)	dELS	ins_3	667
SKNSH_skew	[-1.0,-0.5)	dELS	ins_4	823
SKNSH_skew	[-1.0,-0.5)	dELS	ins_5	338
SKNSH_skew	[-1.0,-0.5)	dELS	ins_6	295
SKNSH_skew	[-1.0,-0.5)	dELS	ins_7	194
SKNSH_skew	[-1.0,-0.5)	dELS	ins_8	285
SKNSH_skew	[-1.0,-0.5)	dELS	ins_9	258
SKNSH_skew	[-1.0,-0.5)	non-cCRE	del_1	20941
SKNSH_skew	[-1.0,-0.5)	non-cCRE	del_10plus	8325
SKNSH_skew	[-1.0,-0.5)	non-cCRE	del_2	5782
SKNSH_skew	[-1.0,-0.5)	non-cCRE	del_3	4559
SKNSH_skew	[-1.0,-0.5)	non-cCRE	del_4	3575
SKNSH_skew	[-1.0,-0.5)	non-cCRE	del_5	1857
SKNSH_skew	[-1.0,-0.5)	non-cCRE	del_6	1868
SKNSH_skew	[-1.0,-0.5)	non-cCRE	del_7	1396
SKNSH_skew	[-1.0,-0.5)	non-cCRE	del_8	1366
SKNSH_skew	[-1.0,-0.5)	non-cCRE	del_9	778
SKNSH_skew	[-1.0,-0.5)	non-cCRE	ins_1	6045
SKNSH_skew	[-1.0,-0.5)	non-cCRE	ins_10plus	3762
SKNSH_skew	[-1.0,-0.5)	non-cCRE	ins_2	2646
SKNSH_skew	[-1.0,-0.5)	non-cCRE	ins_3	1141
SKNSH_skew	[-1.0,-0.5)	non-cCRE	ins_4	1363
SKNSH_skew	[-1.0,-0.5)	non-cCRE	ins_5	624
SKNSH_skew	[-1.0,-0.5)	non-cCRE	ins_6	535
SKNSH_skew	[-1.0,-0.5)	non-cCRE	ins_7	323
SKNSH_skew	[-1.0,-0.5)	non-cCRE	ins_8	438
SKNSH_skew	[-1.0,-0.5)	non-cCRE	ins_9	459
SKNSH_skew	[-1.0,-0.5)	pELS	del_1	2260
SKNSH_skew	[-1.0,-0.5)	pELS	del_10plus	940
SKNSH_skew	[-1.0,-0.5)	pELS	del_2	655
SKNSH_skew	[-1.0,-0.5)	pELS	del_3	551
SKNSH_skew	[-1.0,-0.5)	pELS	del_4	409
SKNSH_skew	[-1.0,-0.5)	pELS	del_5	180
SKNSH_skew	[-1.0,-0.5)	pELS	del_6	189
SKNSH_skew	[-1.0,-0.5)	pELS	del_7	130
SKNSH_skew	[-1.0,-0.5)	pELS	del_8	139
SKNSH_skew	[-1.0,-0.5)	pELS	del_9	92
SKNSH_skew	[-1.0,-0.5)	pELS	ins_1	906
SKNSH_skew	[-1.0,-0.5)	pELS	ins_10plus	381
SKNSH_skew	[-1.0,-0.5)	pELS	ins_2	271
SKNSH_skew	[-1.0,-0.5)	pELS	ins_3	143
SKNSH_skew	[-1.0,-0.5)	pELS	ins_4	145
SKNSH_skew	[-1.0,-0.5)	pELS	ins_5	77
SKNSH_skew	[-1.0,-0.5)	pELS	ins_6	66
SKNSH_skew	[-1.0,-0.5)	pELS	ins_7	33
SKNSH_skew	[-1.0,-0.5)	pELS	ins_8	40
SKNSH_skew	[-1.0,-0.5)	pELS	ins_9	56
SKNSH_skew	[-1.5,-1.0)	Other cCREs	del_1	878
SKNSH_skew	[-1.5,-1.0)	Other cCREs	del_10plus	392
SKNSH_skew	[-1.5,-1.0)	Other cCREs	del_2	236
SKNSH_skew	[-1.5,-1.0)	Other cCREs	del_3	168
SKNSH_skew	[-1.5,-1.0)	Other cCREs	del_4	179
SKNSH_skew	[-1.5,-1.0)	Other cCREs	del_5	61
SKNSH_skew	[-1.5,-1.0)	Other cCREs	del_6	92
SKNSH_skew	[-1.5,-1.0)	Other cCREs	del_7	51
SKNSH_skew	[-1.5,-1.0)	Other cCREs	del_8	52
SKNSH_skew	[-1.5,-1.0)	Other cCREs	del_9	37
SKNSH_skew	[-1.5,-1.0)	Other cCREs	ins_1	241
SKNSH_skew	[-1.5,-1.0)	Other cCREs	ins_10plus	58
SKNSH_skew	[-1.5,-1.0)	Other cCREs	ins_2	95
SKNSH_skew	[-1.5,-1.0)	Other cCREs	ins_3	45
SKNSH_skew	[-1.5,-1.0)	Other cCREs	ins_4	55
SKNSH_skew	[-1.5,-1.0)	Other cCREs	ins_5	17
SKNSH_skew	[-1.5,-1.0)	Other cCREs	ins_6	12
SKNSH_skew	[-1.5,-1.0)	Other cCREs	ins_7	4
SKNSH_skew	[-1.5,-1.0)	Other cCREs	ins_8	15
